nnodes,ppn,nthreads,order,ndirsets,ngroupsets,nzonesetsx,nzonesetsy,nzonesetsz,ngroups,ndirections,nx,ny,nz,legendre_order,solver,k1,k2,k3,k4,k5,k6,k7,k8,k9
0,1,32,2,4,56,2,1,1,1,8,56,32,32,32,3,1,0.0348198,0.119241,0.231068,0.111933,0.0452902,1.0094,0.000363023,0.479573,0.271964
0,1,2,32,5,56,32,1,1,1,128,56,32,32,32,1,1,0.264693,0.736795,1.11711,1.59199,2.94886,250.629,0.00301229,240.926,10.3782
0,1,32,2,2,40,32,1,1,1,32,120,32,32,32,2,1,0.105554,0.181373,0.157419,0.401588,0.320831,21.3785,0.00100128,20.1618,1.75569
0,1,8,8,1,56,8,1,1,1,80,56,32,32,32,4,1,0.0747518,3.7809,2.05285,2.48333,5.47567,34.2024,0.00134361,19.7675,5.6861
0,1,64,2,3,64,32,1,1,1,96,128,32,32,32,3,1,0.271356,1.47628,3.11925,4.80427,2.79416,81.5,0.00150901,68.8347,3.95117
0,1,4,16,4,48,1,1,1,1,72,48,32,32,32,0,1,0.105836,0.0284586,0.0282525,0.192374,0.122233,3.76137,0.00140051,3.08729,1.09286
0,1,64,1,0,16,8,1,1,1,16,96,32,32,32,2,0,0.0566386,0.0374333,0.038113,0.0295025,0.0556872,0.553238,0.000424653,0.334908,0.238655
0,1,64,2,0,56,32,1,1,1,64,112,32,32,32,4,0,0.21165,0.458685,0.463576,0.114235,1.72134,10.5179,0.00121753,7.51005,1.30254
0,1,32,2,5,64,32,1,1,1,32,64,32,32,32,3,1,0.125021,0.421771,0.710099,2.06533,0.59511,24.6446,0.00107153,20.7807,2.34294
0,1,8,8,0,32,1,1,1,1,32,32,32,32,32,1,0,0.0329353,0.024215,0.0279259,0.0358617,0.110239,0.6563,0.000788347,0.321533,0.241342
0,1,64,1,3,24,2,1,1,1,24,72,32,32,32,4,1,0.0473777,0.395124,0.608185,0.122105,0.351436,2.07547,0.000493274,0.519734,0.320682
0,1,4,32,4,32,4,1,1,1,8,32,32,32,32,4,0,0.0535852,0.132764,0.305586,0.0663438,0.0820881,1.52408,0.000880319,0.841143,0.433699
0,1,4,16,3,16,2,1,1,1,40,48,32,32,32,3,0,0.0764755,0.452726,0.741827,0.110024,1.63541,3.99946,0.00103645,0.813065,0.716929
0,1,32,2,4,8,8,1,1,1,8,8,32,32,32,4,1,0.0289998,0.0663329,0.172248,0.00920656,0.166069,0.52293,0.00048739,0.0968097,0.069451
0,1,64,2,2,24,8,1,1,1,8,48,32,32,32,2,1,0.0562358,0.0125803,0.0139007,0.0583833,0.0140972,0.472608,0.000773421,0.361666,0.100847
0,1,8,8,2,40,16,1,1,1,16,40,32,32,32,3,1,0.0597665,0.285154,0.0571625,0.101369,0.133099,5.29194,0.00075121,4.60407,0.8781
0,1,32,2,3,16,16,1,1,1,64,32,32,32,32,4,0,0.046752,0.561474,1.26086,0.0709425,3.07964,5.72217,0.00109906,0.602098,0.516071
0,1,8,16,5,24,1,1,1,1,16,72,32,32,32,2,1,0.0427548,0.106029,0.116404,0.501694,0.0621627,1.44407,0.000262518,0.565041,0.305461
0,1,64,1,0,64,4,1,1,1,8,128,32,32,32,4,0,0.0649916,0.0670281,0.0680026,0.0540373,0.0390768,0.51253,0.000342043,0.250092,0.173658
0,1,16,8,2,56,16,1,1,1,16,56,32,32,32,2,1,0.0605561,0.148452,0.0743501,129.757,0.0733124,136.574,0.000667514,6.45693,1.47701
0,1,8,16,5,40,16,1,1,1,32,40,32,32,32,0,0,0.0659933,0.0915698,0.0986236,0.116286,0.0867354,3.07258,0.000964752,2.52037,1.44565
0,1,64,2,2,48,32,1,1,1,32,96,32,32,32,3,0,0.160599,0.142839,0.144466,0.070517,0.299937,5.81446,0.00103829,5.06721,0.682133
0,1,4,32,3,40,1,1,1,1,8,40,32,32,32,1,0,0.0459322,0.0225028,0.057661,0.0313535,0.0112719,0.434475,0.000875841,0.225272,0.202513
0,1,64,2,0,16,1,1,1,1,40,32,32,32,32,4,1,0.0459529,0.102533,0.106046,0.00723138,0.700703,1.2115,0.000633327,0.23401,0.168843
0,1,64,2,1,64,16,1,1,1,112,128,32,32,32,2,1,0.179181,1.21166,1.48679,1.11164,2.67346,44.4318,0.00134438,37.3729,2.81233
0,1,64,2,2,64,4,1,1,1,24,128,32,32,32,0,0,0.0727905,0.0156089,0.015312,0.0966137,0.0113063,0.840128,0.000481053,0.576273,0.451943
0,1,64,1,5,8,1,1,1,1,56,56,32,32,32,3,1,0.0563754,0.502304,0.333391,0.247124,1.22864,2.82832,0.000650408,0.473056,0.382259
0,1,8,16,5,8,16,1,1,1,112,8,32,32,32,3,1,0.0621521,0.133989,0.343752,0.216301,5.18749,7.54523,0.00161688,1.442,0.484769
0,1,32,4,3,32,8,1,1,1,56,96,32,32,32,1,1,0.0473722,0.406083,0.431801,0.127637,0.382871,7.09943,0.000926696,5.4953,1.29718
0,1,16,4,4,16,32,1,1,1,64,32,32,32,32,0,0,0.0538848,0.154812,0.100997,0.111173,0.305522,3.4724,0.00163353,2.6772,1.2816
0,1,64,2,0,8,16,1,1,1,64,8,32,32,32,4,0,0.0559004,0.0343307,0.0404372,0.0127301,1.64078,1.9941,0.000962657,0.178788,0.0858846
0,1,4,32,0,32,2,1,1,1,72,32,32,32,32,4,0,0.109781,0.264111,0.305712,0.173073,2.35011,5.88011,0.00098719,2.35904,0.485852
0,1,8,16,5,24,16,1,1,1,112,48,32,32,32,4,0,0.082971,1.24855,2.07638,0.176533,7.51553,16.6472,0.00141232,4.82931,2.01492
0,1,4,32,1,32,8,1,1,1,32,64,32,32,32,2,0,0.0709331,0.412317,0.432566,0.0818976,0.311693,5.17819,0.000770013,3.43384,3.25446
0,1,8,8,5,56,32,1,1,1,128,56,32,32,32,4,1,0.183093,2.2126,4.41248,1.95087,13.1256,125.16,0.00234911,102.462,5.33894
0,1,4,32,5,24,16,1,1,1,16,96,32,32,32,2,1,0.0688497,0.128206,0.144276,0.0729327,0.0784691,9.30301,0.000872855,8.48332,1.49425
0,1,2,32,1,16,8,1,1,1,32,16,32,32,32,1,1,0.0959841,0.063437,0.0958309,0.0837349,0.213533,4.96314,0.000976258,4.23236,2.964
0,1,32,4,4,56,32,1,1,1,32,112,32,32,32,2,0,0.124857,1.19487,1.73852,0.147052,0.641339,8.81221,0.00114984,4.96298,1.83866
0,1,2,64,0,8,1,1,1,1,56,8,32,32,32,3,0,0.0908074,0.0274555,0.0347345,0.0145854,0.908995,1.40918,0.000901965,0.103238,0.0734552
0,1,64,2,1,64,1,1,1,1,8,64,32,32,32,1,0,0.0463982,0.0201827,0.0275143,0.0376832,0.00681642,0.228906,0.000213746,0.115397,0.0995072
0,1,8,8,1,32,1,1,1,1,128,96,32,32,32,2,0,0.0893607,0.794802,0.669833,0.84789,3.54611,11.4088,0.00168687,4.87513,4.41423
0,1,2,64,2,16,1,1,1,1,8,112,32,32,32,2,1,0.0875221,0.0464793,0.0564929,0.0144765,0.0179521,0.822406,0.00033322,0.498794,0.168094
0,1,64,2,3,24,4,1,1,1,16,24,32,32,32,2,0,0.0492843,0.0269685,0.0939745,0.0250515,0.0510615,0.32002,0.000732766,0.106054,0.0777192
0,1,32,2,5,64,2,1,1,1,32,128,32,32,32,1,0,0.0360549,0.301661,0.392254,0.190841,0.136947,2.30587,0.0004824,1.10149,1.0081
0,1,64,1,2,24,32,1,1,1,96,24,32,32,32,3,0,0.111955,0.119819,0.127195,0.0428099,3.78611,5.06234,0.00162648,0.880382,0.437232
0,1,2,32,2,24,4,1,1,1,40,72,32,32,32,4,1,0.165036,0.554699,0.454091,0.0400764,1.34779,9.0884,0.00125145,5.95634,0.973346
0,1,64,1,1,48,2,1,1,1,112,48,32,32,32,4,0,0.0623246,0.903575,0.814277,0.123489,6.90766,9.75786,0.00125259,0.827085,0.768817
0,1,32,2,1,48,8,1,1,1,16,48,32,32,32,0,1,0.0462013,0.0509191,0.0590326,0.236811,0.0216683,2.30922,0.000471694,1.91349,0.644598
0,1,8,16,1,24,16,1,1,1,16,24,32,32,32,4,0,0.0479187,0.51065,1.07902,0.0514216,0.600482,4.31226,0.00069211,1.96479,0.971878
0,1,2,32,2,16,16,1,1,1,16,32,32,32,32,0,0,0.0917984,0.049481,0.0756898,0.0784353,0.244116,2.18809,0.000996561,1.49623,1.39646
0,1,8,8,1,32,32,1,1,1,32,32,32,32,32,0,0,0.0768393,0.168426,0.146582,0.0967295,0.137052,3.76217,0.00109178,3.09684,2.32139
0,1,16,8,5,56,8,1,1,1,32,56,32,32,32,1,0,0.0493525,0.101442,0.162984,0.124838,0.0933686,2.05736,0.000491388,1.45477,0.882553
0,1,2,64,0,24,2,1,1,1,56,48,32,32,32,3,1,0.125444,0.229215,0.242012,0.100374,1.06993,5.37,0.000843649,3.00949,0.556656
0,1,8,8,0,48,32,1,1,1,32,48,32,32,32,1,0,0.100228,0.206866,0.0910479,0.164951,0.271541,4.35397,0.00122013,3.43188,2.11005
0,1,16,4,4,56,4,1,1,1,64,112,32,32,32,4,1,0.0495793,1.52716,2.16326,1.40577,3.50295,20.1624,0.00115369,11.0938,3.49375
0,1,1,64,3,32,4,1,1,1,16,32,32,32,32,4,1,0.153132,0.184244,0.764995,0.0730551,0.24919,6.08944,0.00211599,4.18371,2.44889
0,1,64,1,0,64,2,1,1,1,8,128,32,32,32,0,0,0.0527297,0.00618787,0.0057811,0.0450295,0.00352801,0.296055,0.000655551,0.196887,0.162234
0,1,2,64,1,24,2,1,1,1,104,120,32,32,32,0,1,0.205064,0.0772947,0.0672114,0.126896,0.176955,25.4971,0.000942863,22.6519,11.1192
0,1,64,1,0,8,2,1,1,1,48,40,32,32,32,2,1,0.0437245,0.0688275,0.0648739,0.0586041,0.466975,1.07227,0.000777944,0.336135,0.250777
0,1,2,32,3,48,8,1,1,1,32,96,32,32,32,4,1,0.11828,1.00667,2.39904,0.103305,0.870983,33.5397,0.00141472,27.5766,5.83544
0,1,2,64,3,32,1,1,1,1,32,32,32,32,32,1,1,0.106454,0.0704338,0.181688,0.0461256,0.32911,1.92271,0.00153787,1.07332,0.422717
0,1,8,16,1,16,8,1,1,1,24,48,32,32,32,1,1,0.0378575,0.0935098,0.101894,1.61718,0.0890573,4.09573,0.000545642,2.03789,0.678381
0,1,16,8,0,24,2,1,1,1,64,120,32,32,32,0,1,0.0735666,0.0319965,0.270595,1.93781,0.0765526,5.74392,0.000742578,3.25977,1.4604
0,1,8,8,5,56,8,1,1,1,8,56,32,32,32,0,0,0.0475583,0.0357233,0.039821,0.066567,0.00906254,1.19446,0.000342302,0.988532,0.785354
0,1,64,1,2,16,8,1,1,1,104,16,32,32,32,3,1,0.0625215,0.120097,0.120664,0.0958684,4.5215,5.77053,0.00155496,0.797007,0.312983
0,1,32,2,2,32,8,1,1,1,56,64,32,32,32,4,0,0.0520374,0.369703,0.380806,0.0730138,2.21727,4.07559,0.000997544,0.865955,0.736955
0,1,32,4,1,48,2,1,1,1,88,48,32,32,32,2,1,0.0400537,0.192398,0.238614,0.154082,1.16784,5.01749,0.000791982,3.07418,1.80227
0,1,16,8,5,16,8,1,1,1,8,32,32,32,32,0,1,0.0279764,1.31044,1.5914,16.7812,0.798688,21.0879,0.0988076,0.486632,0.254029
0,1,32,4,0,48,8,1,1,1,112,48,32,32,32,0,0,0.0576815,0.0281627,0.028382,0.0807564,0.251185,1.71784,0.00120507,1.08498,0.846217
0,1,1,64,4,16,32,1,1,1,32,48,32,32,32,0,0,0.177436,0.325462,0.1756,0.263161,0.220524,6.98479,0.0037074,4.70914,4.56836
0,1,32,4,3,16,32,1,1,1,32,16,32,32,32,2,1,0.049704,0.0455711,0.151388,0.0792932,0.259685,2.56548,0.00102678,1.9995,0.560103
0,1,16,4,0,64,2,1,1,1,32,64,32,32,32,1,0,0.0338827,0.0446826,0.0465971,0.118272,0.113548,1.56132,0.000621411,1.10227,0.48006
0,1,64,2,1,64,16,1,1,1,16,64,32,32,32,3,1,0.115699,0.503832,1.16379,0.95594,0.259939,7.28325,0.000563022,4.38369,0.638428
0,1,4,16,3,24,1,1,1,1,8,24,32,32,32,3,0,0.0445861,0.0418383,0.148193,0.0392718,0.0343976,0.465523,0.000619805,0.135312,0.112318
0,1,8,8,1,40,2,1,1,1,128,40,32,32,32,3,0,0.132432,2.00763,0.639303,0.748925,6.24164,16.0646,0.00171678,6.09631,5.71289
0,1,32,2,4,56,1,1,1,1,24,112,32,32,32,3,1,0.0312879,0.257799,0.329429,0.0500238,0.250431,2.40639,0.00045738,1.39597,0.892676
0,1,4,16,3,40,8,1,1,1,32,40,32,32,32,3,0,0.0748276,0.277726,0.957579,0.122002,0.560421,4.04597,0.00112033,1.76166,1.49655
0,1,32,2,5,32,32,1,1,1,64,64,32,32,32,0,0,0.0924787,0.198278,0.161641,0.150371,0.36,3.56117,0.00153637,2.53355,1.63874
0,1,16,4,3,48,16,1,1,1,16,96,32,32,32,4,0,0.0629305,0.448225,1.06487,0.0923946,0.224205,4.28347,0.000787965,2.33903,1.42888
0,1,32,2,5,40,4,1,1,1,56,120,32,32,32,4,1,0.0464381,1.76217,2.12089,0.466521,2.22611,11.9694,0.00067294,5.10899,1.87561
0,1,4,16,0,48,1,1,1,1,48,48,32,32,32,1,1,0.0925003,0.0519524,0.0648344,0.111875,0.250903,2.6052,0.00110423,1.90559,0.593289
0,1,32,4,4,8,4,1,1,1,24,48,32,32,32,2,1,0.0284106,0.104514,0.111948,0.0138671,0.137822,0.842188,0.000512648,0.407593,0.257617
0,1,32,4,2,24,16,1,1,1,16,48,32,32,32,2,0,0.0465563,0.0392802,0.0294429,0.0237841,0.0608615,0.553734,0.00060477,0.36204,0.191829
0,1,4,16,2,64,2,1,1,1,32,64,32,32,32,2,0,0.0590804,0.104467,0.108692,0.0673254,0.258354,1.72437,0.000735886,0.680706,0.547413
0,1,64,2,4,24,32,1,1,1,64,48,32,32,32,0,1,0.111462,0.136298,0.102216,0.55602,0.168029,8.78417,0.00138656,7.7203,1.23678
0,1,2,32,2,56,2,1,1,1,96,112,32,32,32,2,1,0.192174,0.518051,0.555831,0.118751,2.44426,30.0645,0.00168408,24.2715,2.7265
0,1,16,8,5,64,16,1,1,1,16,64,32,32,32,4,1,0.0686045,0.20137,0.407846,0.0692309,0.148337,10.1286,0.000572435,9.21038,1.49048
0,1,64,2,0,24,16,1,1,1,64,24,32,32,32,1,1,0.076064,0.0241044,0.0244592,0.164409,0.266215,2.49963,0.000894744,1.96333,0.332724
0,1,32,4,2,8,16,1,1,1,16,56,32,32,32,4,0,0.0358301,0.0670035,0.0652773,0.0209018,0.142639,0.692428,0.000634439,0.332553,0.160448
0,1,32,2,3,24,32,1,1,1,64,24,32,32,32,3,1,0.0722948,0.302632,1.00895,0.329634,2.22392,9.28439,0.00129127,5.32653,0.797096
0,1,2,64,2,56,16,1,1,1,128,56,32,32,32,2,0,0.198161,1.35713,0.594056,0.361601,4.71246,16.3806,0.00290637,5.91253,5.10196
0,1,32,4,0,40,16,1,1,1,16,40,32,32,32,0,0,0.0542069,0.0192386,0.019722,0.0370981,0.0250206,0.8061,0.000574319,0.68231,0.304371
0,1,2,64,0,56,4,1,1,1,48,56,32,32,32,3,0,0.193298,0.641782,0.272479,0.0971929,0.746934,4.22995,0.000890016,1.60946,1.40196
0,1,1,64,2,16,2,1,1,1,8,128,32,32,32,2,0,0.165107,0.0989308,0.0904904,0.0223256,0.0390661,1.12172,0.000483799,0.46801,0.385103
0,1,8,16,3,16,8,1,1,1,8,96,32,32,32,2,1,0.0374054,0.076177,0.0980638,0.249951,0.0207583,2.72621,0.000832816,2.16925,1.17846
0,1,1,64,1,56,4,1,1,1,56,56,32,32,32,0,1,0.35955,0.0761684,0.0775724,0.123954,0.133612,46.28,0.00107904,44.8623,27.2194
0,1,4,16,5,48,8,1,1,1,16,48,32,32,32,1,0,0.0658807,0.0822781,0.139443,0.0723634,0.0560847,1.83687,0.000553444,1.29385,1.14062
0,1,4,16,5,16,1,1,1,1,96,16,32,32,32,3,1,0.0920904,0.328843,0.591953,0.668422,4.26764,7.15377,0.00127142,0.96202,0.541556
0,1,16,8,3,8,8,1,1,1,8,8,32,32,32,4,0,0.0253672,1.46626,1.51143,2.43504,1.48667,12.4275,0.182225,5.32428,1.40542
0,1,4,32,5,48,8,1,1,1,112,48,32,32,32,0,1,0.0971187,0.211459,0.26448,1.07326,0.509638,29.0782,0.0012825,25.781,2.42011
0,1,64,1,5,64,4,1,1,1,8,128,32,32,32,4,0,0.0654434,0.237491,0.301695,0.0824833,0.0424384,1.06557,0.000226706,0.365863,0.254573
0,1,1,64,1,64,8,1,1,1,8,64,32,32,32,2,1,0.171468,0.44565,0.74474,0.247946,0.0818418,18.0786,0.00076098,16.0642,8.76634
0,1,8,16,4,8,2,1,1,1,16,24,32,32,32,3,0,0.0319704,0.0735241,0.0776724,0.0326636,0.12969,0.763753,0.00116923,0.378343,0.114478
0,1,32,2,3,56,2,1,1,1,8,56,32,32,32,4,1,0.0341882,0.120335,0.452244,0.0220032,0.0489155,1.09499,0.000341422,0.425494,0.217537
0,1,32,2,2,24,32,1,1,1,64,96,32,32,32,1,0,0.0820237,0.117051,0.106002,0.0901311,0.488275,2.92937,0.00135542,1.87407,1.29532
0,1,4,16,1,40,16,1,1,1,48,40,32,32,32,0,0,0.0919809,0.125749,0.117339,0.128359,0.147089,7.3653,0.00127854,6.39308,5.84416
0,1,16,8,2,64,32,1,1,1,96,64,32,32,32,0,1,0.141085,0.101228,0.106463,308.092,0.453537,380.58,0.00165173,71.4663,3.73577
0,1,32,4,1,56,1,1,1,1,72,56,32,32,32,1,0,0.0354654,0.0666301,0.0821128,0.397373,0.326881,2.4559,0.000633818,1.38975,1.29555
0,1,2,64,5,64,32,1,1,1,32,64,32,32,32,4,0,0.22623,0.531399,1.07421,0.889914,0.724373,17.7291,0.0026487,13.4108,12.1996
0,1,1,64,0,8,8,1,1,1,40,8,32,32,32,2,0,0.170782,0.196351,0.0335163,0.037057,0.743222,2.11633,0.00150295,0.720905,0.690039
0,1,4,32,5,64,4,1,1,1,24,128,32,32,32,0,1,0.0620008,0.116004,0.102611,0.119935,0.0284437,11.4223,0.000445914,10.3593,1.49107
0,1,4,32,3,40,8,1,1,1,96,40,32,32,32,4,1,0.0913486,0.751677,2.86911,0.404785,4.94772,25.6268,0.00170486,15.4824,1.70178
0,1,1,64,2,32,1,1,1,1,24,64,32,32,32,1,1,0.160755,0.0594501,0.0602482,0.0252052,0.0908629,2.71544,0.00096708,1.89542,0.552702
0,1,4,32,5,16,4,1,1,1,16,16,32,32,32,1,1,0.0479598,0.020444,0.0324368,0.0583489,0.034677,0.73639,0.000386655,0.503475,0.264845
0,1,32,4,1,8,1,1,1,1,104,16,32,32,32,3,0,0.0395078,0.232441,0.108848,0.303926,2.5065,3.91897,0.000869242,0.69352,0.258685
0,1,64,1,1,40,2,1,1,1,8,40,32,32,32,0,1,0.04671,0.00958588,0.00876899,0.0373165,0.00326932,0.264443,0.000253416,0.19646,0.112671
0,1,4,32,4,24,4,1,1,1,48,72,32,32,32,0,0,0.13983,0.0434901,0.0313869,0.0730828,0.049192,1.82792,0.00109328,1.34953,0.973471
0,1,64,1,5,64,32,1,1,1,128,64,32,32,32,2,0,0.239502,0.789633,1.3706,0.381374,4.51115,15.9504,0.00193978,8.64739,2.30751
0,1,32,4,0,56,16,1,1,1,32,112,32,32,32,4,1,0.0889537,0.384736,0.352668,0.250244,0.6319,14.2361,0.000859591,12.4391,1.11274
0,1,32,2,5,16,4,1,1,1,32,16,32,32,32,1,1,0.0303027,0.0411141,0.0595826,0.0374874,0.143021,0.683393,0.000489605,0.375579,0.243708
0,1,64,1,2,64,2,1,1,1,72,64,32,32,32,4,1,0.0629014,0.474422,0.515732,0.734382,3.0703,6.79886,0.00105903,1.85261,0.680284
0,1,64,1,5,8,32,1,1,1,32,16,32,32,32,1,0,0.0612744,0.0313879,0.0414575,0.0201322,0.18127,0.551757,0.00080376,0.265044,0.199557
0,1,8,16,1,56,32,1,1,1,32,56,32,32,32,4,1,0.113353,1.88244,4.22037,2.69712,2.06535,47.5516,0.00135777,36.3799,4.51889
0,1,64,1,1,16,4,1,1,1,72,32,32,32,32,0,1,0.051588,0.0201058,0.0185919,0.094956,0.12569,1.17574,0.00090756,0.821656,0.486262
0,1,32,4,2,48,16,1,1,1,64,96,32,32,32,2,1,0.0864832,0.165349,0.162408,0.696395,0.654337,18.9809,0.000925946,17.0215,1.2987
0,1,32,2,2,56,2,1,1,1,16,112,32,32,32,4,0,0.0382232,0.183691,0.182059,0.0692431,0.181884,1.12499,0.000420144,0.419512,0.367801
0,1,2,32,0,48,32,1,1,1,64,96,32,32,32,4,0,0.22161,5.56507,1.14067,0.485339,4.38026,24.4073,0.00252501,9.68522,8.76279
0,1,4,16,1,48,16,1,1,1,32,96,32,32,32,1,0,0.0998928,0.615983,0.691092,0.125001,0.357084,8.96371,0.00116365,6.42964,5.93511
0,1,32,2,5,16,8,1,1,1,88,16,32,32,32,4,1,0.0486363,0.388841,0.712261,0.0947029,5.51579,8.02292,0.00132225,1.22028,0.61056
0,1,1,64,0,32,32,1,1,1,64,32,32,32,32,1,0,0.258897,1.13571,0.369201,0.557661,4.54647,18.6414,0.00309448,10.226,9.94253
0,1,64,2,1,16,16,1,1,1,32,64,32,32,32,3,1,0.0727808,0.690205,0.818638,0.0521627,0.758665,4.20804,0.000792754,1.8134,0.489147
0,1,64,2,0,40,2,1,1,1,8,40,32,32,32,0,0,0.0460519,0.00295109,0.00489037,0.0188418,0.00327859,0.121501,0.000762055,0.0780597,0.05274
0,1,16,4,4,32,16,1,1,1,80,128,32,32,32,2,1,0.0624811,1.59596,1.84031,1.57813,2.38026,39.0541,0.00146497,31.0046,5.78347
0,1,8,16,3,56,2,1,1,1,48,56,32,32,32,0,0,0.0403238,0.127224,0.113108,0.264334,0.149271,2.04408,0.00117,1.06372,0.8626
0,1,32,4,3,64,1,1,1,1,16,128,32,32,32,4,0,0.0340396,0.344553,0.887534,0.0830603,0.119681,1.90275,0.000381022,0.372412,0.330611
0,1,8,16,5,16,2,1,1,1,16,64,32,32,32,1,0,0.0311535,0.0629861,0.0542999,0.0441042,0.0281245,0.810263,0.000277531,0.486451,0.286493
0,1,2,64,4,24,16,1,1,1,112,24,32,32,32,0,1,0.144645,0.0858829,0.0834301,0.325998,0.4042,24.0801,0.00309002,21.9199,2.95417
0,1,32,2,0,48,32,1,1,1,64,48,32,32,32,0,1,0.106147,0.0434194,0.0494359,0.615579,0.139303,20.4883,0.00169965,19.5297,1.31511
0,1,8,16,1,56,2,1,1,1,80,112,32,32,32,2,1,0.146355,0.593462,0.567929,0.61773,1.3674,16.7516,0.000944714,13.1966,5.45941
0,1,64,2,1,56,32,1,1,1,32,56,32,32,32,4,1,0.171166,1.30784,3.16527,3.63328,1.54659,23.1264,0.00119535,13.4307,1.1858
0,1,16,4,5,32,8,1,1,1,64,128,32,32,32,2,1,0.0444737,0.926097,0.943822,1.29849,1.27249,18.7957,0.000824449,13.8436,3.52352
0,1,32,4,4,16,16,1,1,1,48,32,32,32,32,4,0,0.0452093,0.641386,1.00439,0.0348458,2.22277,4.54816,0.000949178,0.528786,0.457338
0,1,2,64,4,40,4,1,1,1,112,120,32,32,32,2,0,0.281277,0.58132,0.661706,0.25344,2.13652,11.9676,0.00499306,5.61226,4.54688
0,1,2,32,2,24,2,1,1,1,8,72,32,32,32,4,1,0.0971942,0.172411,0.0962847,0.0145724,0.066357,1.38371,0.000379159,0.828766,0.289679
0,1,64,1,2,16,32,1,1,1,128,16,32,32,32,2,1,0.0944632,0.0674739,0.0585737,0.274401,3.41512,7.03053,0.00186347,3.12248,0.500818
0,1,2,64,0,48,1,1,1,1,32,48,32,32,32,3,0,0.122731,0.186974,0.141928,0.0314744,0.357338,1.66267,0.000628866,0.540935,0.428697
0,1,2,32,2,64,4,1,1,1,16,64,32,32,32,4,0,0.0969495,0.83478,0.190646,0.0919137,0.248555,3.49094,0.000700254,1.55229,1.40383
0,1,8,16,1,32,32,1,1,1,64,128,32,32,32,1,0,0.10281,1.39414,1.41927,0.311663,1.1182,13.8346,0.00190283,8.60699,5.04912
0,1,64,2,5,16,32,1,1,1,64,96,32,32,32,2,0,0.107739,0.449153,0.419622,0.088052,0.962564,3.76399,0.00140303,1.62154,1.27663
0,1,4,16,3,48,16,1,1,1,48,48,32,32,32,3,0,0.112868,0.527648,1.8844,0.132423,1.35381,8.53258,0.00156227,4.03029,3.60596
0,1,64,1,4,64,16,1,1,1,48,128,32,32,32,2,1,0.151083,0.890984,1.21475,2.7551,0.867945,22.6441,0.00103197,16.7047,1.75316
0,1,64,1,4,32,32,1,1,1,32,96,32,32,32,0,0,0.131802,0.315642,0.161156,0.116634,0.1127,3.06567,0.000800393,2.28184,1.0314
0,1,2,64,2,32,4,1,1,1,32,64,32,32,32,3,1,0.196282,0.423698,0.220927,0.0738985,0.385156,7.16047,0.000853987,5.60877,0.838395
0,1,4,16,5,32,2,1,1,1,16,64,32,32,32,4,0,0.0524724,0.322217,0.487933,0.0890285,0.192426,1.99155,0.000395887,0.610999,0.493749
0,1,2,64,4,64,1,1,1,1,8,128,32,32,32,2,1,0.12824,0.0977313,0.122403,0.145326,0.014293,2.44086,0.00165724,1.88328,0.649075
0,1,32,2,0,24,4,1,1,1,24,24,32,32,32,2,1,0.032115,0.0238997,0.0258102,0.0191725,0.147674,0.660455,0.000672269,0.409942,0.180601
0,1,64,1,2,56,1,1,1,1,8,56,32,32,32,3,1,0.0456197,0.0277886,0.0303044,0.0324939,0.0245723,0.304799,0.000292378,0.172383,0.0962096
0,1,32,2,4,8,8,1,1,1,64,56,32,32,32,4,1,0.038431,0.970979,1.05157,0.0813884,3.82605,7.99038,0.00125419,1.88402,1.15565
0,1,64,2,4,48,16,1,1,1,80,96,32,32,32,2,0,0.140758,0.800866,1.0547,0.172823,1.55252,6.17111,0.00113884,2.36308,1.67459
0,1,2,32,5,8,8,1,1,1,88,16,32,32,32,3,0,0.163821,0.346798,0.476187,0.0477468,3.83105,6.319,0.00155767,1.04193,0.851399
0,1,2,64,3,64,2,1,1,1,80,64,32,32,32,3,1,0.20116,0.693503,3.16034,0.158637,5.13716,23.8741,0.00184401,13.501,1.80045
0,1,32,2,1,24,4,1,1,1,16,120,32,32,32,4,0,0.0352375,0.838932,0.974613,0.0765638,0.278455,2.78285,0.000400188,0.524329,0.476402
0,1,4,16,2,56,32,1,1,1,32,56,32,32,32,3,1,0.141521,1.78695,0.197461,0.302926,0.550665,49.9797,0.00160044,46.6101,4.73443
0,1,4,16,1,8,1,1,1,1,16,48,32,32,32,4,0,0.0550641,0.727518,0.190226,0.0322007,0.194811,1.68659,0.000476223,0.414169,0.317695
0,1,4,16,2,64,2,1,1,1,72,64,32,32,32,4,1,0.173481,0.694596,0.621024,0.514871,3.51083,13.9203,0.00126042,7.9877,1.32331
0,1,32,4,0,40,4,1,1,1,16,80,32,32,32,4,0,0.0382533,0.0935633,0.0953988,0.0217639,0.11324,0.650742,0.000484272,0.249629,0.196727
0,1,16,4,2,32,4,1,1,1,8,32,32,32,32,3,1,0.0291593,0.034217,0.0202206,0.0219254,0.0310112,0.560056,0.000390905,0.426403,0.198539
0,1,64,1,3,8,16,1,1,1,16,40,32,32,32,3,0,0.0504243,0.104337,0.105188,0.0164918,0.12193,0.529266,0.000510725,0.153688,0.113867
0,1,4,32,3,56,4,1,1,1,80,112,32,32,32,0,1,0.262637,0.382102,0.24506,1.09959,0.783463,28.2394,0.00181903,25.0131,2.44962
