nnodes,ppn,nthreads,order,ndirsets,ngroupsets,nzonesetsx,nzonesetsy,nzonesetsz,ngroups,ndirections,nx,ny,nz,legendre_order,solver,k1,k2,k3,k4,k5,k6,k7,k8,k9
0,1,1,64,4,64,4,1,1,1,64,128,32,32,32,3,1,0.403955,1.19795,1.72644,0.190948,2.22725,68.3306,0.00221314,59.6805,6.28593
0,1,1,64,1,64,8,1,1,1,64,64,32,32,32,2,1,0.603414,1.18473,1.09642,0.252848,1.7295,96.2897,0.00181544,90.6353,37.354
0,1,1,64,1,24,4,1,1,1,16,24,32,32,32,2,0,0.141723,0.121302,0.159378,0.0477891,0.130585,4.94143,0.000650725,4.0755,4.02872
0,1,1,64,2,56,4,1,1,1,32,112,32,32,32,2,1,0.329875,0.716353,0.364834,0.130326,0.560761,25.7698,0.00121257,22.7348,2.38785
0,1,1,64,4,24,32,1,1,1,128,48,32,32,32,3,1,0.900641,2.26254,3.33019,0.38542,13.8278,149.724,0.00601759,127.212,9.06283
0,1,1,64,5,8,1,1,1,1,56,8,32,32,32,2,1,0.198841,0.0639249,0.14414,0.022732,1.07326,2.15966,0.00596883,0.444447,0.315375
0,1,1,64,1,64,4,1,1,1,8,64,32,32,32,3,1,0.148106,0.993004,0.727159,0.126814,0.0979152,12.8502,0.000626269,10.3972,6.86709
0,1,1,64,2,16,8,1,1,1,16,16,32,32,32,4,0,0.146971,0.851259,0.070515,0.0735563,0.322114,3.05754,0.00103963,1.32005,1.28351
0,1,1,64,3,48,8,1,1,1,8,48,32,32,32,4,0,0.16019,0.15359,0.581781,0.192551,0.0764146,7.94352,0.00284796,6.51263,6.43146
0,1,1,64,2,32,2,1,1,1,80,32,32,32,32,2,1,0.217686,0.208795,0.168545,0.0450134,1.84776,8.75547,0.00174525,5.2447,1.02352
0,1,1,64,0,8,2,1,1,1,40,72,32,32,32,0,0,0.16373,0.0266381,0.0470864,0.0312542,0.149928,2.25292,0.0012159,0.965743,0.790404
0,1,1,64,2,56,4,1,1,1,40,56,32,32,32,1,1,0.327794,0.289116,0.110114,0.132007,0.361838,16.9656,0.00125946,15.3426,2.40905
0,1,1,64,4,64,32,1,1,1,32,128,32,32,32,0,0,0.276318,0.806022,0.588238,1.00568,0.205038,23.3854,0.00371308,17.3632,16.8884
0,1,1,64,2,40,8,1,1,1,48,40,32,32,32,2,1,0.313881,0.841083,0.176079,0.200292,0.898247,22.3585,0.00148177,19.1111,3.46481
0,1,1,64,3,40,32,1,1,1,32,80,32,32,32,2,0,0.250639,0.459653,0.886237,0.636211,0.528566,39.4385,0.00411568,34.6992,34.2587
0,1,1,64,3,56,8,1,1,1,48,56,32,32,32,3,0,0.378686,0.637781,2.42231,0.262921,1.38541,15.1805,0.00243761,8.83034,8.58019
0,1,1,64,3,24,1,1,1,1,104,48,32,32,32,4,1,0.211383,1.48761,3.62791,0.128582,12.1511,25.5931,0.00313,5.09048,1.62105
0,1,1,64,5,16,16,1,1,1,32,16,32,32,32,2,0,0.174062,0.105923,0.19183,0.13631,0.495263,3.70688,0.00170642,2.2005,2.13972
0,1,1,64,4,56,1,1,1,1,32,56,32,32,32,1,1,0.208853,0.0905095,0.107179,0.0413177,0.153591,5.0448,0.00176525,3.97537,1.37858
0,1,1,64,2,16,8,1,1,1,32,32,32,32,32,0,0,0.253972,0.0549446,0.0861931,0.0772998,0.553816,2.55156,0.00147378,1.4643,1.36525
0,1,1,64,0,24,16,1,1,1,32,48,32,32,32,3,0,0.184927,1.75021,0.302375,0.230732,1.24156,9.20344,0.0017535,4.16692,3.99654
0,1,1,64,1,8,4,1,1,1,104,8,32,32,32,2,0,0.271904,0.0819154,0.108933,0.0234569,2.98606,10.8724,0.00185306,6.93722,6.87377
0,1,1,64,1,16,16,1,1,1,128,96,32,32,32,2,0,0.435671,2.92392,2.39032,0.197578,6.48696,37.7868,0.00350017,20.8382,19.8662
0,1,1,64,5,8,8,1,1,1,16,16,32,32,32,0,1,0.137882,0.0226775,0.0196076,0.0325076,0.0333594,1.48692,0.000921934,1.13299,0.66922
0,1,1,64,2,24,8,1,1,1,24,96,32,32,32,1,1,0.315254,0.259595,0.250602,0.125768,0.481405,15.2331,0.00115195,13.3752,2.18012
0,1,1,64,0,24,32,1,1,1,96,96,32,32,32,4,0,0.879333,5.37558,2.23166,0.45599,13.0926,34.082,0.00372924,8.98214,8.18124
0,1,1,64,4,40,2,1,1,1,128,80,32,32,32,1,0,0.379698,0.298432,0.319506,0.121122,1.71053,13.3175,0.0030634,6.85205,6.09578
0,1,1,64,3,16,32,1,1,1,64,16,32,32,32,2,1,0.226191,0.189932,0.593176,0.252309,1.95476,27.1962,0.00454774,23.0597,9.10909
0,1,1,64,2,48,1,1,1,1,48,48,32,32,32,0,1,0.186696,0.0326518,0.0284712,0.038528,0.0959226,4.79247,0.00155305,3.75776,0.836893
0,1,1,64,2,24,8,1,1,1,80,24,32,32,32,2,0,0.325799,0.499061,0.181486,0.111438,2.77012,6.69203,0.00215965,2.21642,2.06373
0,1,1,64,5,64,1,1,1,1,96,64,32,32,32,4,0,0.309297,1.80413,3.87907,0.239061,6.47464,20.2382,0.0015462,4.4578,4.01216
0,1,1,64,0,24,32,1,1,1,64,24,32,32,32,3,0,0.241814,3.22957,0.34979,0.428327,4.86241,18.534,0.00318951,7.89497,7.66438
0,1,1,64,3,40,8,1,1,1,16,120,32,32,32,3,1,0.313569,0.502156,0.858851,0.159438,0.183952,29.9364,0.0021853,27.2151,11.5474
0,1,1,64,1,32,8,1,1,1,40,64,32,32,32,0,1,0.365074,0.125889,0.0923412,0.131234,0.0866325,30.9453,0.00127719,29.7298,13.2636
0,1,1,64,2,48,8,1,1,1,8,96,32,32,32,1,0,0.151626,0.503862,0.239242,0.231795,0.14572,5.76335,0.000877702,3.96077,3.84414
0,1,1,64,4,32,32,1,1,1,96,96,32,32,32,4,1,1.11297,5.72613,8.40957,0.55514,14.3268,283.204,0.0051967,250.408,12.5152
0,1,1,64,3,40,32,1,1,1,128,80,32,32,32,4,0,1.34646,3.34117,8.43565,0.653267,14.369,68.4205,0.00514071,37.2582,36.3101
0,1,1,64,0,24,2,1,1,1,64,120,32,32,32,0,1,0.215733,0.0773302,0.0889434,0.0928426,0.246172,15.5814,0.00165972,12.2645,2.26892
0,1,1,64,0,8,8,1,1,1,56,32,32,32,32,0,0,0.209226,0.0338571,0.0801849,0.0427361,0.94078,2.65308,0.00152272,0.916307,0.774111
0,1,1,64,0,40,4,1,1,1,8,40,32,32,32,1,1,0.14044,0.19015,0.0577988,0.0919365,0.0699894,3.74084,0.000624123,3.03437,1.62904
0,1,1,64,2,32,32,1,1,1,64,32,32,32,32,4,1,0.258103,6.40706,0.54104,0.561183,5.04115,80.4546,0.00327808,65.4135,10.1224
0,1,1,64,2,64,16,1,1,1,112,64,32,32,32,4,0,0.914894,7.02242,1.47339,0.580362,10.9168,35.4101,0.00288352,11.4454,10.7523
0,1,1,64,5,24,8,1,1,1,72,96,32,32,32,0,1,0.347554,0.499607,0.200898,0.155183,0.386852,42.2255,0.00175169,38.559,5.18131
0,1,1,64,0,24,2,1,1,1,112,48,32,32,32,4,1,0.223027,0.875077,0.938462,0.0644072,9.18139,22.8769,0.00191713,8.48017,1.50174
0,1,1,64,5,48,32,1,1,1,96,48,32,32,32,2,1,0.322257,0.761657,1.51624,0.796054,3.81225,209.379,0.00370209,198.251,14.4857
0,1,1,64,3,48,32,1,1,1,128,48,32,32,32,0,0,0.326033,0.444023,0.441834,0.887461,1.65508,38.3174,0.00516361,29.7413,29.0057
0,1,1,64,5,64,16,1,1,1,32,128,32,32,32,4,0,0.237298,1.38686,2.25393,0.513174,0.951297,18.7467,0.00167739,9.9379,9.59197
0,1,1,64,2,24,32,1,1,1,96,96,32,32,32,4,0,0.944828,6.0061,2.25439,0.48272,13.2113,37.1071,0.00381342,11.1301,10.3598
0,1,1,64,2,8,8,1,1,1,112,8,32,32,32,4,1,0.240108,0.461349,0.161885,0.0368328,10.5739,15.0754,0.00245613,2.19567,0.684574
0,1,1,64,2,64,1,1,1,1,8,128,32,32,32,2,0,0.178235,0.225794,0.113304,0.0412703,0.0385656,1.61956,0.000409338,0.830489,0.745136
0,1,1,64,3,8,8,1,1,1,16,8,32,32,32,3,1,0.144311,0.0389631,0.127869,0.0329603,0.204049,2.10229,0.00306249,1.44241,1.18424
0,1,1,64,3,32,2,1,1,1,16,64,32,32,32,3,1,0.198292,0.278436,0.569433,0.0385488,0.168621,5.14629,0.00173528,3.63304,1.86331
0,1,1,64,0,48,32,1,1,1,32,48,32,32,32,4,0,0.265811,8.80382,0.617013,0.830556,2.56244,29.4964,0.00284436,15.0334,14.6423
0,1,1,64,3,48,32,1,1,1,64,48,32,32,32,3,0,0.290059,0.835609,2.65475,0.761948,2.6928,37.3294,0.00449934,27.382,26.8662
0,1,1,64,2,32,8,1,1,1,16,96,32,32,32,3,0,0.259865,1.16574,0.268608,0.143771,0.292077,5.57654,0.00095539,2.86446,2.71981
0,1,1,64,4,16,4,1,1,1,120,16,32,32,32,4,1,0.314849,0.38431,0.569911,0.0463076,10.233,18.0415,0.00332932,4.64995,1.41493
0,1,1,64,3,16,16,1,1,1,16,16,32,32,32,1,1,0.151002,0.0401447,0.0809698,0.122845,0.074303,6.42309,0.00255177,5.81849,3.93934
0,1,1,64,5,48,1,1,1,1,80,48,32,32,32,0,1,0.269967,0.240388,0.306098,0.171628,0.362207,9.92883,0.00127243,7.44373,2.58189
0,1,1,64,4,56,16,1,1,1,16,56,32,32,32,1,1,0.19098,0.389632,0.682114,0.427649,0.163431,31.6849,0.00260208,29.2062,7.13185
0,1,1,64,0,56,4,1,1,1,16,56,32,32,32,0,0,0.14966,0.0935692,0.0813752,0.127196,0.145938,3.6084,0.000735712,2.39693,2.29564
0,1,1,64,1,40,2,1,1,1,56,80,32,32,32,3,0,0.26436,1.44464,0.734745,0.0742291,1.48146,25.579,0.00116877,19.8423,19.521
0,1,1,64,2,32,8,1,1,1,16,32,32,32,32,0,0,0.149435,0.0940851,0.0887037,0.141194,0.249791,3.55056,0.00100263,2.50181,2.43375
0,1,1,64,2,48,4,1,1,1,16,96,32,32,32,4,0,0.312533,1.50352,0.319242,0.115149,0.277452,5.12562,0.000736042,2.28849,2.15153
0,1,1,64,5,8,4,1,1,1,48,32,32,32,32,2,0,0.185963,0.232775,0.228634,0.0344578,0.833312,3.24095,0.00107217,1.17355,1.05366
0,1,1,64,0,8,32,1,1,1,64,64,32,32,32,2,0,0.403684,0.72,0.629386,0.166403,4.65687,11.2743,0.00344508,3.53361,3.20033
0,1,1,64,5,32,32,1,1,1,64,96,32,32,32,2,1,0.659585,1.01054,1.19365,0.495214,1.90563,178.531,0.00312284,170.824,10.9579
0,1,1,64,5,40,2,1,1,1,8,80,32,32,32,1,0,0.196742,0.0665206,0.0872456,0.0502574,0.01352,1.43945,0.000381884,1.02586,0.964692
0,1,1,64,2,16,32,1,1,1,96,32,32,32,32,2,0,0.455452,1.34328,0.385499,0.28835,7.06249,16.6355,0.00387817,5.71374,5.40966
0,1,1,64,3,24,2,1,1,1,88,96,32,32,32,2,0,0.226979,1.08589,1.75687,0.168972,5.7068,15.2628,0.00287319,3.13062,2.66559
0,1,1,64,2,24,32,1,1,1,32,24,32,32,32,4,1,0.229015,4.49315,0.3114,0.417004,2.62593,32.5376,0.00288635,23.6669,7.22547
0,1,1,64,2,56,1,1,1,1,32,56,32,32,32,3,1,0.187799,0.299938,0.217795,0.0374211,0.5201,5.292,0.000925862,3.338,0.719566
0,1,1,64,3,24,32,1,1,1,128,24,32,32,32,4,1,0.303632,1.02433,4.15268,0.413161,14.3869,98.6536,0.005632,74.4785,14.6867
0,1,1,64,2,64,16,1,1,1,80,64,32,32,32,0,0,0.463714,0.36728,0.347745,0.578098,2.66465,18.2829,0.0026769,11.1195,10.6389
0,1,1,64,1,64,32,1,1,1,64,64,32,32,32,2,1,0.324627,1.85148,3.03749,1.0359,3.23668,283.968,0.00344259,271.197,54.4669
0,1,1,64,3,64,32,1,1,1,32,64,32,32,32,0,1,0.274274,0.274882,0.264955,1.00429,0.213823,151.762,0.00352305,148.282,34.6198
0,1,1,64,2,64,4,1,1,1,8,128,32,32,32,2,1,0.152709,0.75929,0.181043,0.146211,0.0829761,11.4865,0.00067402,9.42574,2.64585
0,1,1,64,5,16,2,1,1,1,40,64,32,32,32,3,0,0.191668,0.657787,0.667226,0.0532572,0.872997,5.30227,0.000881449,1.81531,1.62787
0,1,1,64,5,32,4,1,1,1,104,96,32,32,32,1,1,0.348263,0.933017,0.884852,0.230588,1.58506,46.5882,0.0018051,39.1915,6.51748
0,1,1,64,0,16,4,1,1,1,16,64,32,32,32,2,0,0.191806,0.211088,0.111316,0.044251,0.153285,1.79105,0.000714193,0.858122,0.767784
0,1,1,64,5,56,32,1,1,1,64,56,32,32,32,1,1,0.307854,0.457345,0.800802,0.895552,1.01038,189.397,0.00333778,183.136,15.0515
0,1,1,64,4,40,8,1,1,1,48,40,32,32,32,1,0,0.32147,0.223993,0.286515,0.16583,0.494288,5.79536,0.00295272,3.63967,3.46324
0,1,1,64,0,32,1,1,1,1,8,96,32,32,32,2,0,0.154229,0.111259,0.085719,0.0273353,0.037698,1.04772,0.000736384,0.491265,0.4288
0,1,1,64,4,16,8,1,1,1,32,64,32,32,32,2,0,0.258989,0.498647,0.535467,0.0728248,0.531064,4.66396,0.00448959,2.21358,2.06015
0,1,1,64,1,8,2,1,1,1,16,128,32,32,32,3,1,0.149209,1.74414,1.52921,0.0316291,0.188755,6.68543,0.000552879,2.34276,1.29664
0,1,1,64,0,64,16,1,1,1,128,64,32,32,32,4,1,1.10376,7.05173,1.83983,0.611335,14.7342,251.126,0.00314301,223.067,10.9139
0,1,1,64,1,32,4,1,1,1,16,128,32,32,32,2,1,0.252367,0.676915,0.591718,0.0742879,0.126167,14.5551,0.00105677,12.3607,5.6472
0,1,1,64,2,24,4,1,1,1,72,24,32,32,32,0,1,0.238922,0.0453657,0.0393129,0.0645876,0.590556,6.87737,0.0020972,5.55216,1.30194
0,1,1,64,0,48,4,1,1,1,120,48,32,32,32,3,0,0.348955,1.06975,0.707255,0.12959,6.88906,14.9596,0.00233976,3.24131,2.81659
0,1,1,64,4,24,8,1,1,1,24,72,32,32,32,1,0,0.308705,0.277272,0.304508,0.107969,0.167952,3.91928,0.00203865,2.5298,2.39071
0,1,1,64,5,32,16,1,1,1,48,64,32,32,32,0,1,0.388116,0.222565,0.184898,0.273821,0.23195,48.1672,0.00191338,45.7758,5.55054
0,1,1,64,5,64,4,1,1,1,24,64,32,32,32,3,1,0.261406,0.394002,0.754763,0.150437,0.341044,15.2771,0.000949886,12.7262,2.7568
0,1,1,64,0,16,2,1,1,1,56,16,32,32,32,2,0,0.178554,0.105442,0.064885,0.0210314,0.916455,2.12681,0.00150599,0.461928,0.392147
0,1,1,64,4,40,2,1,1,1,56,40,32,32,32,4,1,0.25265,0.410612,0.58729,0.0559253,2.16553,11.0662,0.00291656,6.39854,1.76153
0,1,1,64,0,24,8,1,1,1,128,24,32,32,32,3,0,0.360234,0.894041,0.393173,0.112431,8.21243,14.0039,0.00261489,2.38664,2.15276
0,1,1,64,0,32,1,1,1,1,16,32,32,32,32,2,1,0.156604,0.127473,0.0514476,0.0278184,0.104176,1.44761,0.000626059,0.890141,0.427607
0,1,1,64,2,56,16,1,1,1,32,56,32,32,32,2,0,0.218161,2.26728,0.341927,0.506123,1.30182,15.3289,0.00178272,9.2859,9.01289
0,1,1,64,5,40,16,1,1,1,16,40,32,32,32,1,0,0.17272,0.112186,0.144154,0.312778,0.0860781,6.43051,0.00144626,5.16397,5.06082
0,1,1,64,3,40,16,1,1,1,32,40,32,32,32,4,1,0.199426,0.424378,1.79204,0.318399,1.04855,38.35,0.00323039,33.2721,11.3009
0,1,1,64,5,8,32,1,1,1,64,72,32,32,32,0,0,0.385571,0.317658,0.111907,0.132301,0.534119,7.3028,0.00318242,4.65322,4.29097
0,1,1,64,2,16,1,1,1,1,8,16,32,32,32,0,0,0.141446,0.00982548,0.00743672,0.013177,0.0218119,0.311234,0.000669549,0.212388,0.199142
0,1,1,64,3,32,16,1,1,1,64,32,32,32,32,1,0,0.220259,0.22868,0.535347,0.283815,0.769209,13.6606,0.0039768,10.0058,9.79222
0,1,1,64,0,56,1,1,1,1,32,56,32,32,32,2,0,0.187404,0.168895,0.136548,0.0379657,0.311381,2.26057,0.000895281,0.856137,0.716189
0,1,1,64,2,64,32,1,1,1,32,64,32,32,32,3,1,0.296854,7.90007,0.81924,1.11554,2.57107,148.051,0.00292997,133.709,19.7235
0,1,1,64,3,16,4,1,1,1,8,16,32,32,32,4,0,0.135011,0.0565635,0.20228,0.0346781,0.0732118,1.80609,0.00269259,1.2103,1.19016
0,1,1,64,5,16,2,1,1,1,8,32,32,32,32,3,0,0.15495,0.0854255,0.115291,0.0189705,0.0493361,0.850876,0.000482396,0.436715,0.412753
0,1,1,64,0,56,1,1,1,1,8,112,32,32,32,2,1,0.174367,0.1726,0.093296,0.0349259,0.0343273,2.6202,0.000551806,1.95954,0.625404
0,1,1,64,0,32,8,1,1,1,16,64,32,32,32,0,0,0.151402,0.105681,0.151912,0.142951,0.25532,4.32703,0.000946489,2.80143,2.69691
0,1,1,64,0,56,32,1,1,1,32,56,32,32,32,0,0,0.25743,0.61159,0.57057,0.98835,2.04707,23.5189,0.00304777,17.7867,17.3114
0,1,1,64,4,64,8,1,1,1,128,64,32,32,32,2,1,0.6929,0.769477,1.18511,0.310179,4.87325,123.566,0.00372367,113.18,8.05409
0,1,1,64,4,8,16,1,1,1,16,8,32,32,32,4,1,0.154937,0.232866,0.63543,0.0623612,1.03826,3.84381,0.00333144,1.55793,1.07094
0,1,1,64,3,64,4,1,1,1,96,64,32,32,32,2,0,0.418391,0.862336,3.12627,0.267948,6.90983,19.3041,0.00366216,5.61704,5.13095
0,1,1,64,5,24,32,1,1,1,96,120,32,32,32,2,0,0.905412,1.56142,1.73713,0.45905,3.88948,24.5778,0.00388947,12.639,11.7381
0,1,1,64,0,24,2,1,1,1,128,72,32,32,32,4,0,0.261698,1.41647,1.46242,0.0940996,11.7734,22.3833,0.00258989,2.78286,2.26596
0,1,1,64,2,8,1,1,1,1,56,88,32,32,32,2,1,0.16723,0.289409,0.312084,0.0520636,1.00818,6.22285,0.00107828,2.55433,1.20693
0,1,1,64,0,24,4,1,1,1,16,24,32,32,32,2,0,0.143848,0.267638,0.049473,0.0670854,0.158947,2.07601,0.000746428,1.12111,1.07792
0,1,1,64,3,56,32,1,1,1,64,56,32,32,32,4,1,0.312737,1.19605,4.80839,0.885284,3.85094,216.035,0.00388447,201.544,31.0674
0,1,1,64,5,40,16,1,1,1,112,80,32,32,32,1,1,0.762169,0.884485,1.1122,0.392506,2.09646,160.668,0.00290683,153.149,9.67338
0,1,1,64,2,24,2,1,1,1,112,24,32,32,32,2,0,0.221193,0.16772,0.174056,0.0387355,3.37181,6.19728,0.00293758,1.00278,0.812141
0,1,1,64,2,8,8,1,1,1,16,24,32,32,32,1,0,0.170075,0.10393,0.0734671,0.0418587,0.342741,1.54858,0.00105343,0.767119,0.7287
0,1,1,64,5,56,1,1,1,1,64,56,32,32,32,3,1,0.252062,0.79112,1.61922,0.144146,1.9593,13.9542,0.00107856,7.69832,2.46928
0,1,1,64,2,24,32,1,1,1,64,120,32,32,32,1,1,0.869513,0.965248,1.13513,0.445959,4.92237,164.924,0.00334275,155.068,8.19273
0,1,1,64,5,64,1,1,1,1,32,128,32,32,32,4,0,0.21914,1.29955,2.22909,0.125991,0.80382,9.40958,0.000583851,3.09037,2.77487
0,1,1,64,5,8,16,1,1,1,48,32,32,32,32,1,0,0.275437,0.153041,0.13229,0.0773112,0.463354,3.3018,0.00189962,1.91459,1.78592
0,1,1,64,4,40,1,1,1,1,24,40,32,32,32,2,1,0.18345,0.0930337,0.121524,0.0281302,0.176364,2.71258,0.00182893,1.85865,0.813688
0,1,1,64,0,48,16,1,1,1,16,48,32,32,32,0,0,0.181,0.246159,0.251789,0.440664,0.51192,9.77423,0.0016413,7.65522,7.47108
0,1,1,64,2,48,32,1,1,1,64,48,32,32,32,4,0,0.302729,9.98059,0.802719,0.870313,4.99618,36.1245,0.003475,16.1662,15.6611
0,1,1,64,3,24,32,1,1,1,96,24,32,32,32,1,1,0.266763,0.26427,0.617439,0.400128,1.99191,66.2264,0.00489229,60.8999,14.3413
0,1,1,64,0,24,8,1,1,1,128,24,32,32,32,1,0,0.353937,0.267772,0.129685,0.117023,2.23649,6.42555,0.00279787,2.43778,2.18821
0,1,1,64,3,8,32,1,1,1,64,8,32,32,32,3,1,0.211131,0.13692,0.483825,0.129117,2.8585,12.6643,0.00481378,8.12756,4.62113
0,1,1,64,3,56,4,1,1,1,8,112,32,32,32,1,1,0.147025,0.104935,0.149804,0.122145,0.0162921,12.6395,0.00256578,11.4815,6.2869
0,1,1,64,1,56,1,1,1,1,96,56,32,32,32,2,0,0.305144,0.694705,0.429274,0.0682484,2.38673,48.9885,0.00142285,43.0661,42.665
0,1,1,64,3,24,2,1,1,1,104,24,32,32,32,3,0,0.225106,0.562162,2.1834,0.101203,18.6633,24.4299,0.00272346,1.18752,1.01451
0,1,1,64,2,24,32,1,1,1,64,24,32,32,32,0,1,0.218943,0.273143,0.272257,0.432462,4.44978,45.2176,0.00347518,38.4398,7.94648
0,1,1,64,0,40,4,1,1,1,16,80,32,32,32,4,1,0.270656,1.25962,0.298725,0.108522,0.313976,9.56523,0.000801213,7.0309,1.78544
0,1,1,64,5,24,1,1,1,1,24,48,32,32,32,4,1,0.171267,0.383148,0.63126,0.0360712,0.426828,3.83193,0.000627803,1.65376,0.857908
0,1,1,64,3,64,1,1,1,1,24,128,32,32,32,3,1,0.192233,0.773535,1.65324,0.0866683,0.637246,11.7744,0.00277324,7.34654,2.09658
0,1,1,64,1,8,2,1,1,1,24,24,32,32,32,2,1,0.155153,0.111248,0.0831247,0.0124245,0.223496,2.79595,0.000649653,2.05014,1.76682
0,1,1,64,2,64,1,1,1,1,8,64,32,32,32,2,0,0.180422,0.221486,0.0681846,0.0458532,0.0413968,1.42699,0.000882461,0.864776,0.817361
0,1,1,64,5,24,2,1,1,1,120,48,32,32,32,1,1,0.307154,0.542011,0.699807,0.153852,2.02319,16.8757,0.00182463,11.1689,3.73025
0,1,1,64,1,32,4,1,1,1,24,32,32,32,32,0,0,0.209036,0.0403623,0.0360405,0.0701308,0.0351183,8.04965,0.000771887,7.47733,7.39744
0,1,1,64,2,40,32,1,1,1,32,40,32,32,32,4,0,0.249313,7.65005,0.542958,0.747229,2.7415,25.9397,0.00318378,12.8249,12.4952
0,1,1,64,5,24,8,1,1,1,32,72,32,32,32,2,1,0.31507,0.358053,0.417924,0.107315,0.450436,16.0115,0.00114982,13.8324,2.66548
0,1,1,64,1,32,1,1,1,1,16,32,32,32,32,1,0,0.164031,0.0276897,0.0413999,0.0211175,0.0391159,4.89367,0.000466881,4.55868,4.51338
0,1,1,64,4,64,32,1,1,1,32,64,32,32,32,1,1,0.277361,0.889008,1.55445,0.986684,0.703223,134.974,0.0038347,128.984,16.2813
0,1,1,64,3,48,16,1,1,1,16,48,32,32,32,0,0,0.187968,0.110337,0.101649,0.368283,0.0572986,14.786,0.00284095,13.4788,13.2986
0,1,1,64,1,32,2,1,1,1,32,64,32,32,32,1,1,0.204329,0.114025,0.115649,0.0468654,0.153035,14.0309,0.000750336,12.8382,9.42173
0,1,1,64,5,64,16,1,1,1,16,128,32,32,32,3,0,0.212997,0.638389,0.815628,0.51035,0.217207,12.9026,0.001721,8.9081,8.64534
0,1,1,64,3,40,8,1,1,1,16,80,32,32,32,1,1,0.161442,0.136128,0.208917,0.160514,0.0585805,21.249,0.00243046,19.5726,9.02784
0,1,1,64,1,40,4,1,1,1,24,40,32,32,32,1,0,0.21666,0.0946201,0.135173,0.0813272,0.120227,10.2569,0.00081292,9.31353,9.21763
0,1,1,64,1,16,4,1,1,1,24,48,32,32,32,4,1,0.193843,1.97755,0.688885,0.0380523,0.693454,9.8492,0.000816548,5.77755,3.82836
0,1,1,64,0,16,2,1,1,1,32,64,32,32,32,1,0,0.168403,0.0683819,0.0720149,0.0297669,0.156732,1.89392,0.000975087,0.792105,0.634162
0,1,1,64,2,56,32,1,1,1,128,112,32,32,32,4,0,1.81749,12.9263,3.02566,1.04731,17.7036,61.0364,0.00466507,20.8175,19.4155
0,1,1,64,0,24,32,1,1,1,96,24,32,32,32,2,0,0.270042,2.01231,0.342186,0.486962,7.2094,21.8643,0.00368925,9.45942,9.15181
0,1,1,64,5,16,4,1,1,1,16,16,32,32,32,2,0,0.141147,0.0462795,0.104393,0.0383023,0.112193,1.2747,0.000623422,0.680228,0.653206
0,1,1,64,0,24,32,1,1,1,128,24,32,32,32,4,0,0.297825,5.13306,0.758471,0.447205,17.8877,36.7108,0.00423394,8.36072,8.00558
0,1,1,64,3,40,32,1,1,1,128,80,32,32,32,3,1,1.35741,2.65743,5.45121,0.664101,10.0707,387.967,0.00664061,365.333,37.8472
0,1,1,64,5,48,4,1,1,1,8,48,32,32,32,1,0,0.143661,0.0523881,0.0861462,0.0968017,0.0166962,2.31422,0.000498613,1.70545,1.65873
0,1,1,64,1,64,1,1,1,1,16,64,32,32,32,1,0,0.192336,0.0582848,0.0710784,0.0402342,0.0383866,9.54421,0.000427798,8.96597,8.87621
0,1,1,64,5,32,1,1,1,1,24,128,32,32,32,4,0,0.179221,0.975442,1.13047,0.0701003,0.427816,6.21814,0.000693425,2.21527,1.98791
0,1,1,64,0,32,4,1,1,1,56,96,32,32,32,4,0,0.26196,1.21406,0.986235,0.092857,2.71343,10.178,0.00185085,2.57284,2.15749
0,1,1,64,5,8,8,1,1,1,24,56,32,32,32,4,0,0.205359,0.420338,0.422386,0.0402521,0.515683,3.47153,0.0010304,1.32483,1.21708
0,1,1,64,3,40,4,1,1,1,56,120,32,32,32,3,0,0.290078,1.67889,2.96357,0.170325,2.38783,16.8681,0.00256483,6.92175,6.42583
0,1,1,64,4,16,16,1,1,1,32,16,32,32,32,2,1,0.177313,0.217869,0.387029,0.126501,0.821632,7.78219,0.00350835,5.6506,2.1809
0,1,1,64,0,56,16,1,1,1,64,56,32,32,32,4,1,0.24505,5.895,0.849264,0.510041,4.39417,106.579,0.00203022,91.19,9.32962
0,1,1,64,4,56,8,1,1,1,8,56,32,32,32,3,1,0.160446,0.498749,1.17903,0.217004,0.150609,11.5872,0.00216104,9.09435,3.45623
0,1,1,64,0,56,4,1,1,1,16,112,32,32,32,1,1,0.329917,0.317127,0.160241,0.128872,0.151465,13.9956,0.000761171,12.7154,2.47408
0,1,1,64,1,24,32,1,1,1,96,24,32,32,32,4,0,0.27291,5.89488,3.44833,0.374668,14.3816,54.1484,0.00415613,26.985,26.6724
0,1,1,64,3,64,8,1,1,1,80,64,32,32,32,1,1,0.607774,0.497978,1.32353,0.335315,1.27812,81.1662,0.00346819,76.0761,9.99911
0,1,1,64,4,16,8,1,1,1,24,80,32,32,32,1,0,0.256486,0.31625,0.280967,0.0766092,0.17044,3.69166,0.00232679,2.1996,2.04264
0,1,1,64,5,8,8,1,1,1,112,24,32,32,32,3,0,0.273672,0.667491,0.765728,0.0696882,6.80794,12.1854,0.00235591,2.07823,1.86956
0,1,1,64,5,64,4,1,1,1,24,64,32,32,32,2,0,0.263445,0.251895,0.473326,0.163402,0.225998,4.95154,0.00077379,3.00724,2.85963
0,1,1,64,2,40,4,1,1,1,24,80,32,32,32,0,1,0.268232,0.0677345,0.124613,0.105326,0.201479,11.1303,0.000789465,10.0235,2.24114
