node ppn nthreads layout dset gset zsetx zsety zsetz groups quad zonex zoney zonez legendre solver k1 k2 k3 k4 k5 Solver k7 SweepSolver k9
0 1 32 2 0 8 4 2 2 2 8 24 16 16 16 3 0 0.0281095 0.00741011 0.00706726 0.0118324 0.0102314 0.119459 0.000842136 0.0785638 0.0299777
0 1 32 2 0 16 8 1 1 1 8 16 16 16 16 2 1 0.0250558 0.00325695 0.00361205 0.0102388 0.00470798 0.0962126 0.000488154 0.0707315 0.0238818
0 1 32 2 3 24 4 1 1 1 32 24 24 24 24 2 1 0.0301869 0.0335412 0.124361 0.0401218 0.133824 0.658507 0.000451609 0.309058 0.130191
0 1 32 2 4 24 1 1 1 1 40 24 24 24 24 2 1 0.0252359 0.0212504 0.0286932 0.0139798 0.1597 0.415933 0.000408659 0.169038 0.106212
0 1 32 2 2 8 8 1 1 1 8 8 16 16 16 1 1 0.0231337 0.00203477 0.0018925 0.00644499 0.00342408 0.0488052 0.000935372 0.0308692 0.0120061
0 1 32 2 2 8 4 2 2 2 8 8 16 16 16 3 1 0.0278288 0.0056095 0.0053023 0.0127206 0.00955801 0.155932 0.00113843 0.118546 0.0267847
0 1 32 2 1 16 2 1 1 1 16 16 16 16 16 2 0 0.024487 0.00455882 0.00559342 0.00532871 0.0116041 0.0572848 0.00034018 0.0259523 0.0139395
0 1 32 2 2 24 8 1 1 1 32 24 24 24 24 3 1 0.0325262 0.0214274 0.0203473 0.0234123 0.185153 0.766792 0.000575115 0.495716 0.120515
0 1 32 2 2 24 2 1 1 1 32 24 24 24 24 0 0 0.026033 0.00295358 0.00310904 0.0226543 0.0117958 0.154119 0.000394577 0.0984243 0.0702826
0 2 32 2 5 8 1 1 1 1 8 32 24 24 24 1 0 0.0261032 0.00424939 0.00370261 0.0146707 0.00296142 0.0626356 9.456e-05 0.0329459 0.0173831
0 2 32 2 4 24 1 1 1 1 32 24 24 24 24 3 1 0.0267586 0.0197345 0.0284325 0.0178541 0.0878008 0.259755 0.00038872 0.0929655 0.0598166
0 2 32 2 4 8 8 1 1 1 40 24 8 8 8 0 0 0.0250756 0.00159446 0.00193422 0.00453993 0.00253551 0.0456573 0.000810659 0.0311191 0.0123755
0 2 32 2 4 8 1 2 2 2 40 16 16 16 16 1 0 0.0273771 0.00220513 0.00265862 0.0274215 0.0115826 0.0821033 0.000504149 0.0341978 0.0202473
0 2 32 2 3 16 1 1 1 1 8 16 16 16 16 4 0 0.0245599 0.00235932 0.00715681 0.00500949 0.003612 0.0355989 0.000536061 0.0134057 0.00409352
0 2 32 2 0 8 1 1 1 1 16 8 8 8 8 3 1 0.0238528 0.000848155 0.00169798 0.00131332 0.00294611 0.0176886 0.000481345 0.0070158 0.00257183
0 2 32 2 4 16 8 1 1 1 8 16 16 16 16 0 0 0.0263699 0.00294064 0.00330822 0.00729519 0.00268519 0.0956128 0.000553292 0.0759043 0.0350837
0 2 32 2 4 16 1 1 1 1 32 16 16 16 16 1 1 0.0253105 0.00172418 0.00227046 0.00659322 0.00884632 0.0488883 0.000429636 0.0250086 0.013602
0 2 32 2 4 8 2 2 2 2 40 32 16 16 16 3 0 0.0314308 0.00888297 0.00984532 0.0288115 0.048694 0.17123 0.000442757 0.0700598 0.040534
0 2 32 2 1 16 8 1 1 1 16 16 16 16 16 0 0 0.0274087 0.00328833 0.00316006 0.00793726 0.00321313 0.0826361 0.000347606 0.0619977 0.0209038
0 2 32 2 4 8 1 2 2 2 32 32 16 16 16 4 1 0.0281051 0.00980705 0.0121088 0.0119351 0.0452977 0.202966 0.000417697 0.118398 0.0305477
0 2 32 2 0 16 2 1 1 1 40 32 16 16 16 0 0 0.0246337 0.00146426 0.00275041 0.0112009 0.00455752 0.0623402 0.000325396 0.0368218 0.0240734
0 2 32 2 4 24 1 1 1 1 32 24 24 24 24 3 1 0.0261067 0.0205984 0.0266483 0.0142523 0.0837105 0.255436 0.000302261 0.0976272 0.062998
0 2 32 2 2 8 8 2 2 2 8 8 16 16 16 1 0 0.0356508 0.00806965 0.00921527 0.0216318 0.0198563 0.250766 0.00137025 0.188052 0.0505781
0 2 32 2 3 8 4 1 1 1 8 8 24 24 24 0 1 0.0264158 0.00143165 0.00175193 0.00910338 0.0022794 0.0363562 0.000624307 0.0179314 0.00895959
0 2 32 2 2 8 1 1 1 1 8 32 8 8 8 3 1 0.0236499 0.00169381 0.00114934 0.00188193 0.00158976 0.0173987 0.000882885 0.00654305 0.00221231
0 2 32 2 5 24 2 1 1 1 32 24 24 24 24 2 0 0.0273573 0.0187272 0.0304156 0.028491 0.058322 0.23341 0.000224972 0.0877657 0.0603591
0 2 32 2 4 16 8 1 1 1 8 16 16 16 16 0 0 0.0266649 0.00320017 0.00358676 0.00818507 0.00264454 0.0966568 0.000535099 0.0758834 0.0348251
0 2 32 2 3 24 2 1 1 1 16 24 24 24 24 0 1 0.0268156 0.00393728 0.00380737 0.02087 0.00381367 0.104606 0.000343906 0.0673231 0.0335622
0 2 32 2 3 16 2 1 1 1 8 32 16 16 16 2 0 0.0255495 0.00255189 0.00427798 0.00642827 0.00298972 0.0373926 0.000585296 0.0175092 0.00782721
0 2 32 2 5 8 8 1 1 1 8 8 24 24 24 3 0 0.0263766 0.0037789 0.00742285 0.00534531 0.00926928 0.0768264 0.000245138 0.0479959 0.0270158
0 2 32 2 5 8 4 2 2 2 24 24 16 16 16 2 1 0.0313363 0.00738435 0.00854846 0.0241838 0.0175399 0.328659 0.000552379 0.268262 0.050467
0 2 32 2 0 24 2 1 1 1 8 24 24 24 24 4 1 0.027049 0.00521056 0.00543883 0.0115504 0.00937243 0.0765548 0.000522971 0.0392351 0.0181256
0 2 32 2 4 16 1 1 1 1 8 32 16 16 16 2 1 0.0249587 0.00270913 0.00351691 0.00227418 0.0026205 0.0362027 0.000493684 0.0208745 0.0118542
0 2 32 2 3 8 4 2 2 2 16 24 16 16 16 1 1 0.0305316 0.00675529 0.00724034 0.0233498 0.0085307 0.235712 0.000783997 0.186659 0.0331224
0 2 32 2 0 8 1 1 1 1 8 8 8 8 8 1 0 0.0244347 0.000644133 0.00151187 0.00140104 0.00185252 0.0160294 0.000553422 0.0061677 0.00112644
0 2 32 2 1 8 2 1 1 1 24 8 8 8 8 4 0 0.0254801 0.000683683 0.00128766 0.00322118 0.00419219 0.0220536 0.000282084 0.00928656 0.00234533
0 2 32 2 5 8 4 2 2 2 8 16 16 16 16 2 1 0.0300151 0.00558904 0.00616554 0.0183525 0.00749043 0.182271 0.000577187 0.142319 0.0455128
0 2 32 2 4 16 4 1 1 1 48 32 16 16 16 0 1 0.0263828 0.00238511 0.00271656 0.0200074 0.00582832 0.157812 0.000455235 0.121901 0.0477737
0 2 32 2 2 24 4 1 1 1 40 24 24 24 24 0 0 0.0294306 0.00317634 0.00344612 0.0197393 0.0102852 0.133728 0.000504056 0.0879343 0.0513744
0 2 32 2 0 24 4 1 1 1 40 24 24 24 24 4 1 0.0301478 0.0230664 0.0237786 0.0234992 0.208845 0.517872 0.000386915 0.220864 0.0783975
0 2 32 2 4 16 2 1 1 1 32 32 16 16 16 1 0 0.025135 0.00270704 0.00335912 0.0105971 0.00855528 0.0692469 0.000377675 0.0392665 0.0256802
0 2 32 2 4 8 2 1 1 1 8 24 16 16 16 3 1 0.0256225 0.00427487 0.00548897 0.00397489 0.00419328 0.0375214 0.000412627 0.0161213 0.00988048
0 2 32 2 0 8 4 1 1 1 40 8 8 8 8 4 0 0.0257527 0.00152174 0.00257224 0.00270174 0.0116311 0.0377764 0.000480513 0.0154868 0.00394669
0 2 32 2 2 8 2 2 2 2 40 32 16 16 16 2 1 0.0304126 0.0106904 0.0118515 0.0219897 0.0312744 0.32445 0.000549444 0.244078 0.0370239
0 2 32 2 3 8 1 1 1 1 16 8 16 16 16 1 1 0.0255554 0.00104151 0.00188694 0.00480295 0.0030557 0.0228413 0.000560218 0.00826197 0.00380322
0 2 32 2 1 24 8 1 1 1 8 24 24 24 24 1 0 0.0318237 0.0138362 0.0180886 0.0128231 0.00689559 0.167694 0.000424985 0.112951 0.0444617
0 2 32 2 3 24 8 1 1 1 16 24 24 24 24 3 0 0.0325161 0.0171345 0.0542935 0.0145471 0.0312384 0.239327 0.000468486 0.116763 0.0449124
0 2 32 2 5 16 4 1 1 1 64 16 16 16 16 4 0 0.0275794 0.0184841 0.0287489 0.00905814 0.207355 0.326374 0.000199121 0.0557912 0.0321712
0 2 32 2 5 16 4 1 1 1 56 16 16 16 16 3 0 0.0277155 0.0107185 0.0208855 0.0101648 0.110731 0.203217 0.00018958 0.0454922 0.0318935
0 2 32 2 2 8 4 2 2 2 8 24 16 16 16 1 1 0.0292307 0.00473409 0.00486916 0.0272452 0.00541016 0.174074 0.00112939 0.127786 0.0247292
0 2 32 2 5 8 1 2 2 2 32 8 16 16 16 3 0 0.0263894 0.00415413 0.0065223 0.0183088 0.0343888 0.094612 0.000225273 0.0280393 0.0141659
0 2 32 2 4 16 8 1 1 1 48 32 16 16 16 4 1 0.0310547 0.0305483 0.0378882 0.0201193 0.171345 0.478981 0.000421045 0.212305 0.070277
0 2 32 2 2 8 8 2 2 2 32 8 16 16 16 2 1 0.0368035 0.00966858 0.0104847 0.0573462 0.0390357 0.498799 0.00122869 0.378353 0.0525726
0 2 32 2 5 8 2 2 2 2 16 32 16 16 16 2 0 0.0290945 0.00521433 0.00542394 0.0239472 0.00614514 0.0962275 0.00032378 0.0530854 0.0266354
0 2 32 2 5 24 8 1 1 1 8 24 24 24 24 1 0 0.0297028 0.00561002 0.00811759 0.0151669 0.00401324 0.182143 0.000200924 0.146706 0.082648
0 2 32 2 4 16 1 1 1 1 64 32 16 16 16 4 0 0.0279156 0.0184669 0.01998 0.0268427 0.185246 0.306796 0.00030634 0.0454612 0.0379781
0 2 32 2 4 24 1 1 1 1 8 24 24 24 24 3 0 0.0257085 0.00746161 0.0124884 0.0132121 0.00796716 0.0756243 0.000535781 0.0293 0.0179178
0 2 32 2 2 8 8 1 1 1 16 8 8 8 8 3 0 0.0254757 0.00158522 0.00188713 0.00299746 0.00312193 0.0387377 0.000946081 0.0240972 0.00608709
0 2 32 2 2 8 4 2 2 2 8 8 16 16 16 0 1 0.0301675 0.00456284 0.00449243 0.0221359 0.00555205 0.138128 0.00124463 0.0971328 0.0251426
0 2 32 2 1 8 1 1 1 1 48 24 16 16 16 3 0 0.0256898 0.00818866 0.00878865 0.0169924 0.0641751 0.138338 0.000207541 0.033308 0.0173445
0 2 32 2 4 24 8 1 1 1 16 24 24 24 24 4 1 0.0340242 0.0539112 0.12089 0.0316231 0.0957506 0.553664 0.000374127 0.245216 0.111258
0 2 32 2 4 8 8 1 1 1 16 8 16 16 16 3 0 0.0245372 0.00508712 0.00895809 0.00379744 0.019492 0.0828761 0.000540694 0.0413918 0.0181067
0 2 32 2 1 8 4 2 2 2 8 8 16 16 16 3 0 0.0302024 0.00584239 0.0082913 0.0162621 0.00961274 0.127975 0.000671576 0.0847859 0.0262224
0 2 32 2 1 8 1 1 1 1 24 8 16 16 16 0 0 0.0257864 0.000468285 0.00113456 0.00469505 0.00276127 0.024218 0.000300505 0.0114605 0.00544156
0 2 32 2 3 8 4 2 2 2 24 8 16 16 16 0 1 0.0294917 0.00419788 0.00433948 0.0323852 0.00669388 0.177731 0.000865255 0.126968 0.0255065
0 2 32 2 3 24 2 1 1 1 24 24 24 24 24 2 1 0.0272873 0.0113514 0.0558607 0.0209608 0.0395563 0.232594 0.000347436 0.0972746 0.050155
0 2 32 2 2 24 4 1 1 1 16 24 24 24 24 1 0 0.0287393 0.00352665 0.0036921 0.0104025 0.00718629 0.0867528 0.000414582 0.0569071 0.0278166
0 2 32 2 3 8 2 1 1 1 24 8 8 8 8 3 1 0.0255391 0.00106709 0.00166806 0.00296768 0.00325104 0.020932 0.000599498 0.0080064 0.00285316
0 2 32 2 0 16 2 1 1 1 48 16 16 16 16 3 0 0.0264133 0.00525393 0.00600174 0.00912848 0.0699754 0.121517 0.000336008 0.0255678 0.0117899
0 2 32 2 4 8 8 1 1 1 8 8 24 24 24 1 1 0.0260842 0.00449718 0.00738225 0.0128855 0.00734168 0.084251 0.000516978 0.0487691 0.0296048
0 2 32 2 0 8 4 2 2 2 16 8 16 16 16 0 1 0.0290374 0.00446914 0.00522794 0.0189404 0.00622425 0.160428 0.000743341 0.122466 0.0273735
0 2 32 2 0 8 2 2 2 2 8 8 16 16 16 1 1 0.0275035 0.00233661 0.00330497 0.0152648 0.00288653 0.0711855 0.000593565 0.0436576 0.0126953
0 2 32 2 5 24 8 1 1 1 64 24 24 24 24 0 0 0.034592 0.0173351 0.0207435 0.0348046 0.0480501 0.37445 0.000338736 0.241981 0.157075
0 2 32 2 5 16 1 1 1 1 40 16 16 16 16 4 0 0.024498 0.0114883 0.0196037 0.0112979 0.0801439 0.157555 0.00014648 0.0296042 0.0150556
0 2 32 2 0 8 8 2 2 2 56 24 16 16 16 3 0 0.0413191 0.0238996 0.0289559 0.027744 0.128743 0.437157 0.00124841 0.221857 0.0743515
0 2 32 2 0 8 4 1 1 1 24 8 16 16 16 4 1 0.0248936 0.00225153 0.00286013 0.00795744 0.0284808 0.0628757 0.000319601 0.0168574 0.00727379
0 2 32 2 2 24 8 1 1 1 40 24 24 24 24 1 0 0.0332194 0.00683411 0.00704696 0.0162003 0.0348604 0.218451 0.000537365 0.145023 0.0672878
0 2 32 2 4 16 1 1 1 1 32 16 16 16 16 2 1 0.0241229 0.0023557 0.00322332 0.00902656 0.0179163 0.0614402 0.000283396 0.0245385 0.01458
0 2 32 2 1 8 8 2 2 2 16 8 16 16 16 2 1 0.0362668 0.00991184 0.0118235 0.0647183 0.0307029 0.407843 0.00115223 0.287405 0.0538551
0 2 32 2 1 16 8 1 1 1 16 16 16 16 16 0 1 0.0281453 0.00310354 0.00357265 0.0220583 0.00299331 0.103374 0.000332701 0.0687606 0.0241517
0 2 32 2 0 16 4 1 1 1 16 16 16 16 16 1 0 0.025483 0.0016505 0.00231403 0.00522704 0.00389227 0.0457432 0.00045303 0.028681 0.00993869
0 2 32 2 1 16 4 1 1 1 8 32 16 16 16 3 1 0.0268704 0.00839028 0.0117612 0.0146436 0.00530859 0.0785486 0.000218286 0.0358094 0.012885
0 2 32 2 2 24 4 1 1 1 24 24 24 24 24 4 1 0.0299727 0.0121176 0.0162313 0.0186495 0.0744627 0.27423 0.000389322 0.14166 0.0520422
0 2 32 2 0 24 2 1 1 1 32 24 24 24 24 0 0 0.0270165 0.00212051 0.00309113 0.0215605 0.00624475 0.101106 0.000274047 0.0594039 0.0385152
0 2 32 2 1 8 8 2 2 2 16 8 16 16 16 4 1 0.037188 0.0159575 0.0247166 0.0464985 0.0521556 0.437932 0.00123212 0.294705 0.056394
0 2 32 2 0 8 8 1 1 1 24 16 16 16 16 1 1 0.0263147 0.00191248 0.00255156 0.0110635 0.00684598 0.066797 0.00054033 0.040239 0.0141447
0 2 32 2 2 24 1 1 1 1 16 24 24 24 24 2 0 0.0258358 0.00399914 0.00412157 0.0179068 0.0138065 0.0764737 0.000378747 0.0303464 0.0193479
0 2 32 2 1 24 1 1 1 1 64 24 24 24 24 4 1 0.0291833 0.0476206 0.0599229 0.0368813 0.511349 0.844273 0.000275639 0.168362 0.11132
0 2 32 2 5 24 4 1 1 1 64 24 24 24 24 1 0 0.0311045 0.0250384 0.0372471 0.0336773 0.10941 0.384973 0.000295746 0.164046 0.119687
0 2 32 2 3 24 8 1 1 1 24 24 24 24 24 4 0 0.0339299 0.0321916 0.115881 0.0177166 0.0938196 0.413718 0.000406401 0.144702 0.0673361
0 2 32 2 2 16 1 1 1 1 8 16 16 16 16 2 1 0.0248376 0.00130041 0.0014706 0.00346719 0.0024239 0.0233383 0.000856474 0.0104666 0.00448835
0 2 32 2 5 24 2 1 1 1 16 24 24 24 24 2 0 0.0274114 0.00797332 0.0206876 0.0193847 0.0163277 0.127947 0.000145527 0.0586814 0.0396524
0 2 32 2 4 8 2 2 2 2 32 16 16 16 16 4 1 0.0280856 0.00804387 0.0113475 0.0104832 0.0574742 0.216178 0.000468525 0.124216 0.0326268
0 2 32 2 2 24 8 1 1 1 32 24 24 24 24 4 1 0.0338479 0.0171857 0.0199287 0.033417 0.140409 0.549128 0.000496059 0.32498 0.0819619
0 2 32 2 0 24 2 1 1 1 16 24 24 24 24 1 0 0.0262031 0.00265528 0.00311699 0.0130797 0.00617791 0.0708445 0.000442716 0.0402938 0.0224034
0 2 32 2 3 24 4 1 1 1 16 24 24 24 24 3 1 0.0299708 0.0149671 0.046486 0.0379682 0.0244706 0.234705 0.000311001 0.105299 0.0446304
0 2 32 2 1 8 4 2 2 2 8 8 16 16 16 1 1 0.030286 0.00491548 0.0053747 0.0194151 0.00621836 0.142621 0.000731665 0.103724 0.0274442
0 2 32 2 0 8 2 2 2 2 40 8 16 16 16 3 0 0.0275526 0.00482651 0.00839117 0.0169484 0.0567184 0.135421 0.000550986 0.0445232 0.018942
0 2 32 2 3 8 2 2 2 2 24 24 16 16 16 0 1 0.027548 0.00451941 0.00354411 0.00746648 0.00444707 0.152094 0.000624296 0.128336 0.0256344
0 2 32 2 5 24 2 1 1 1 8 24 24 24 24 0 0 0.0260093 0.00320992 0.00397254 0.0151362 0.00192635 0.0689514 0.000102388 0.0416443 0.0278943
0 2 32 2 0 24 8 1 1 1 40 24 24 24 24 4 0 0.0341749 0.0240471 0.0256321 0.0143878 0.208357 0.443386 0.000392699 0.154876 0.0667935
0 2 32 2 3 16 1 1 1 1 16 16 16 16 16 2 1 0.0248284 0.00196878 0.00540386 0.00958252 0.00581925 0.0420182 0.00058671 0.0156827 0.0081394
0 2 32 2 1 24 1 1 1 1 16 24 24 24 24 0 1 0.0276628 0.00167137 0.00211066 0.0158238 0.00254456 0.0899273 0.000259482 0.0624495 0.0414927
0 2 32 2 4 8 4 1 1 1 8 32 24 24 24 0 1 0.025627 0.00414536 0.00317357 0.0119653 0.00218423 0.083007 0.000507946 0.0573337 0.0372856
0 2 32 2 2 8 1 1 1 1 32 32 24 24 24 3 0 0.0253819 0.0116274 0.0135028 0.0372154 0.0910527 0.25821 0.000507946 0.0893988 0.0434616
0 2 32 2 4 24 1 1 1 1 24 24 24 24 24 2 1 0.0260469 0.00710594 0.0119833 0.0204991 0.0280502 0.155373 0.000367632 0.0791666 0.0499064
0 2 32 2 2 8 8 1 1 1 32 16 8 8 8 4 1 0.0247488 0.00273199 0.00277811 0.0121187 0.00940883 0.0558474 0.000904786 0.0247099 0.00720853
0 2 32 2 4 8 1 2 2 2 16 32 16 16 16 3 0 0.0263593 0.00455743 0.00521532 0.0263764 0.00890246 0.0796255 0.000547449 0.030499 0.018247
0 2 32 2 5 16 1 1 1 1 16 32 16 16 16 3 1 0.0259766 0.00696057 0.0114516 0.0106638 0.0103353 0.0652064 0.000109403 0.0220752 0.0129629
0 2 32 2 4 8 1 1 1 1 16 24 8 8 8 1 0 0.0243786 0.000709082 0.00113034 0.00295366 0.00163185 0.018255 0.000569007 0.00812703 0.00236644
0 2 32 2 4 24 2 1 1 1 8 24 24 24 24 1 0 0.0273096 0.00357206 0.00549955 0.0130788 0.00300647 0.072476 0.000343155 0.0435685 0.0258264
0 2 32 2 5 24 4 1 1 1 8 24 24 24 24 4 0 0.0283451 0.0123808 0.0282182 0.015637 0.0120585 0.141984 0.000177351 0.0696734 0.045097
0 2 32 2 0 8 2 2 2 2 16 16 16 16 16 0 1 0.0271756 0.00253856 0.00333286 0.0133811 0.00303224 0.0982507 0.000687093 0.0721733 0.0177285
0 2 32 2 4 24 2 1 1 1 24 24 24 24 24 4 1 0.0274918 0.0282812 0.0417103 0.00508724 0.0948908 0.300107 0.000386124 0.118595 0.0675585
0 2 32 2 0 8 8 1 1 1 16 24 8 8 8 4 1 0.0253279 0.00229717 0.00273442 0.0113684 0.00438871 0.0477905 0.000589886 0.0233287 0.00693982
0 2 32 2 5 8 2 2 2 2 16 16 16 16 16 3 1 0.0268924 0.00465512 0.00540085 0.0207852 0.00885459 0.117216 0.000291957 0.0748302 0.023362
0 2 32 2 2 8 4 2 2 2 32 32 16 16 16 4 1 0.0337731 0.0219442 0.0221453 0.0254596 0.0581835 0.537474 0.000691582 0.405004 0.0518158
0 2 32 2 4 8 1 2 2 2 48 8 16 16 16 2 0 0.0267068 0.00242079 0.00309547 0.0216674 0.0362877 0.095185 0.000467272 0.0279484 0.0155288
0 2 32 2 0 24 1 1 1 1 24 24 24 24 24 3 1 0.0265574 0.00837915 0.0108495 0.0235369 0.0477725 0.157048 0.000278756 0.0570455 0.0310288
0 2 32 2 0 24 8 1 1 1 40 24 24 24 24 3 0 0.0335904 0.0175814 0.0156468 0.0157611 0.138678 0.345411 0.000411464 0.144863 0.0650809
0 2 32 2 1 16 2 1 1 1 16 16 16 16 16 1 1 0.0254766 0.00182273 0.00191041 0.00983277 0.00336481 0.0432502 0.000260092 0.0230329 0.0128616
0 2 32 2 3 24 8 1 1 1 48 24 24 24 24 4 1 0.0359446 0.0675939 0.25344 0.0325412 0.362791 1.18046 0.000522771 0.444318 0.125135
0 2 32 2 1 8 1 1 1 1 16 8 8 8 8 2 1 0.025146 0.000662544 0.000741568 0.00149177 0.00203025 0.0157627 0.000289481 0.0066329 0.00282767
0 2 32 2 1 8 4 1 1 1 32 32 8 8 8 3 1 0.025599 0.00241599 0.00273257 0.00900708 0.00610016 0.0405785 0.000317455 0.01701 0.00603053
0 2 32 2 5 8 1 2 2 2 32 24 16 16 16 3 0 0.0261214 0.0103974 0.0113117 0.0269888 0.0332898 0.125706 0.000213986 0.0397105 0.0228758
0 2 32 2 3 16 8 1 1 1 8 32 16 16 16 2 0 0.0276343 0.00394813 0.00565388 0.00809681 0.00376246 0.0859269 0.000497814 0.0616537 0.0205465
0 2 32 2 5 8 2 2 2 2 40 8 16 16 16 0 1 0.0283174 0.00269126 0.0027857 0.0188694 0.0064462 0.11734 0.000341291 0.0839483 0.0236854
0 2 32 2 0 16 2 1 1 1 8 32 16 16 16 0 1 0.0256911 0.000985372 0.00161786 0.00644194 0.00202847 0.0369733 0.000523423 0.0214003 0.0090997
0 2 32 2 3 16 4 1 1 1 16 32 16 16 16 0 1 0.0271224 0.00277172 0.00252487 0.0124025 0.00308638 0.0733944 0.000597013 0.0487263 0.0175784
0 2 32 2 3 16 8 1 1 1 8 16 16 16 16 0 1 0.0273935 0.0026417 0.00272199 0.0199863 0.00274575 0.0906086 0.000986366 0.0588996 0.0202406
0 2 32 2 5 8 4 2 2 2 56 16 16 16 16 3 0 0.0334803 0.0148617 0.0213614 0.0284318 0.110298 0.283441 0.000590708 0.103644 0.0540928
0 2 32 2 0 24 1 1 1 1 8 24 24 24 24 3 1 0.026818 0.00288913 0.00344936 0.0173232 0.00583338 0.0600333 0.000388258 0.0254466 0.0132311
0 2 32 2 1 24 4 1 1 1 8 24 24 24 24 3 0 0.0289965 0.0183956 0.035957 0.0101947 0.0140176 0.145029 0.000190612 0.0631469 0.0284832
0 2 32 2 0 16 4 1 1 1 8 16 16 16 16 2 1 0.0251548 0.00189657 0.00262687 0.00894909 0.00321862 0.0493287 0.000560879 0.0285186 0.00906558
0 2 32 2 3 8 8 1 1 1 8 24 16 16 16 3 0 0.0266879 0.00385368 0.00550894 0.00389722 0.00428754 0.0536511 0.00051748 0.0318378 0.0120148
0 2 32 2 5 8 2 2 2 2 16 16 16 16 16 2 1 0.0278492 0.00343773 0.00452348 0.0182015 0.00619288 0.110243 0.000292437 0.0753942 0.0237398
0 2 32 2 3 8 4 2 2 2 8 24 16 16 16 1 1 0.0312276 0.00448129 0.00477764 0.0261584 0.00555788 0.175471 0.000907493 0.131041 0.0269633
0 2 32 2 1 16 2 1 1 1 8 16 16 16 16 3 0 0.0260033 0.00326633 0.00449808 0.00567514 0.00371462 0.0374503 0.000205797 0.0172126 0.00627004
0 2 32 2 2 8 4 1 1 1 64 16 24 24 24 4 0 0.0281206 0.020661 0.0199669 0.0155363 0.544713 0.714799 0.000498044 0.0885711 0.0508047
0 2 32 2 4 8 2 1 1 1 40 24 8 8 8 2 0 0.0245761 0.00101909 0.00158808 0.00399446 0.00440556 0.0271818 0.000499718 0.0124597 0.00434961
0 2 32 2 2 8 2 2 2 2 32 16 16 16 16 1 1 0.0279953 0.00499741 0.00505837 0.00557843 0.0112788 0.148353 0.000969508 0.117783 0.025709
0 2 32 2 0 24 2 1 1 1 24 24 24 24 24 0 0 0.0275331 0.00190792 0.00297042 0.0140073 0.00433179 0.0831775 0.000313857 0.0533659 0.0327138
0 2 32 2 3 8 8 1 1 1 8 16 8 8 8 4 0 0.0249958 0.00159449 0.0017409 0.00384599 0.00255461 0.0399457 0.000664359 0.0259695 0.00653557
0 2 32 2 2 8 2 1 1 1 56 8 24 24 24 3 1 0.0257507 0.00707393 0.00746877 0.00934913 0.271216 0.349778 0.000528215 0.0400185 0.0227334
0 2 32 2 5 24 8 1 1 1 64 24 24 24 24 1 0 0.0362452 0.0270974 0.0450791 0.0266109 0.117439 0.461232 0.000354481 0.231125 0.159859
0 2 32 2 0 16 2 1 1 1 32 32 16 16 16 1 1 0.0247697 0.00196378 0.00296953 0.0186603 0.00797779 0.0813815 0.000375559 0.0447353 0.017423
0 2 32 2 2 8 2 2 2 2 8 24 16 16 16 4 1 0.0280099 0.00699456 0.00838849 0.00294808 0.00630886 0.0957241 0.000589004 0.0676675 0.0179592
0 2 32 2 1 8 1 1 1 1 48 24 16 16 16 3 1 0.0262952 0.00737553 0.00736856 0.0088795 0.0637987 0.122047 0.000266478 0.027705 0.01667
0 2 32 2 5 16 2 1 1 1 40 32 16 16 16 0 1 0.0254585 0.00341188 0.00302476 0.0198031 0.0059502 0.103339 0.000108943 0.0670387 0.0345175
0 2 32 2 5 16 4 1 1 1 8 32 16 16 16 0 0 0.0253254 0.00185763 0.00177464 0.00860391 0.00172965 0.0549353 0.000117161 0.0384327 0.0200488
0 2 32 2 1 16 4 1 1 1 24 16 16 16 16 2 1 0.0268037 0.0044938 0.00664152 0.0138255 0.0147648 0.0897999 0.000273703 0.0467553 0.0208652
0 2 32 2 2 24 8 1 1 1 8 24 24 24 24 2 1 0.0308302 0.00577367 0.00529298 0.0279007 0.00549636 0.19442 0.000531511 0.146034 0.0495456
0 2 32 2 1 16 1 1 1 1 64 16 16 16 16 3 0 0.0261659 0.00521801 0.00709305 0.0146745 0.103555 0.168985 0.00021168 0.0319789 0.0219119
0 2 32 2 2 8 2 2 2 2 48 16 16 16 16 1 1 0.0295373 0.00626731 0.00600586 0.00572102 0.0231666 0.21278 0.000911061 0.167345 0.032012
0 2 32 2 3 8 1 2 2 2 16 24 16 16 16 2 0 0.0271895 0.00373138 0.00532921 0.0185624 0.00639735 0.0640244 0.000376883 0.0270099 0.0127216
0 2 32 2 4 8 2 2 2 2 24 24 16 16 16 3 0 0.0284824 0.00640991 0.00730459 0.0243687 0.0199769 0.118388 0.000512095 0.0566806 0.0283223
0 2 32 2 2 8 2 2 2 2 24 8 16 16 16 3 0 0.0270383 0.00423298 0.00571556 0.0160666 0.0214607 0.0918378 0.000623695 0.0404092 0.0164286
0 2 32 2 2 16 1 1 1 1 16 16 16 16 16 2 0 0.0251238 0.00139693 0.00167615 0.00667878 0.00505794 0.030708 0.000729319 0.0118597 0.00511425
0 2 32 2 4 16 8 1 1 1 8 16 16 16 16 3 1 0.026913 0.00709841 0.0156938 0.0309798 0.00792703 0.141319 0.00066466 0.0759689 0.0344983
0 2 32 2 0 8 8 2 2 2 16 16 16 16 16 2 1 0.0359361 0.00987979 0.011648 0.0554576 0.0258587 0.485881 0.00116413 0.379112 0.0519559
