nx,ny,nz,nmom,nang,ng,ichunk,node,ppn,thread,solve
0,8,32,32,2,63,17,8,4,32,4,0.708600
0,8,32,32,1,127,128,2,4,32,4,9.843600
0,8,32,32,4,32,86,2,4,32,4,4.691300
0,8,32,32,3,32,57,2,4,32,4,2.594000
0,8,32,32,2,1023,57,4,4,32,4,15.469000
0,8,32,32,3,127,11,8,4,32,4,0.984440
0,8,32,32,2,127,128,1,4,32,4,17.503000
0,8,32,32,4,256,8,2,4,32,4,1.153000
0,8,32,32,4,511,128,2,4,32,4,34.489000
0,8,32,32,1,63,17,8,4,32,4,0.593690
0,8,32,32,1,1023,57,8,4,32,4,12.732000
0,8,32,32,3,1023,26,4,4,32,4,8.775100
0,8,32,32,4,63,86,1,4,32,4,9.173200
0,8,32,32,1,4096,11,8,4,32,4,14.506000
0,8,32,32,2,63,57,1,4,32,4,5.427400
0,8,32,32,3,1023,26,4,4,32,4,8.775100
0,8,32,32,3,256,128,1,4,32,4,21.641000
0,8,32,32,1,1023,17,1,4,32,4,5.084600
0,8,32,32,4,511,17,2,4,32,4,4.211900
0,8,32,32,4,256,17,2,4,32,4,2.353400
0,8,32,32,2,511,39,8,4,32,4,5.686900
0,8,32,32,2,511,86,2,4,32,4,15.737000
0,8,32,32,2,511,57,8,4,32,4,8.222500
0,8,32,32,4,256,57,2,4,32,4,7.446100
0,8,32,32,3,127,26,8,4,32,4,1.609500
0,8,32,32,1,127,57,4,4,32,4,2.849200
0,8,32,32,1,256,11,2,4,32,4,1.117500
0,8,32,32,2,256,39,2,4,32,4,3.829700
0,8,32,32,3,256,11,1,4,32,4,1.581700
0,8,32,32,4,63,128,8,4,32,4,6.310300
0,8,32,32,2,63,26,2,4,32,4,1.327200
0,8,32,32,2,4096,8,8,4,32,4,14.101000
0,8,32,32,3,32,57,8,4,32,4,1.307700
0,8,32,32,4,32,11,2,4,32,4,0.568900
0,8,32,32,3,256,128,1,4,32,4,21.641000
0,8,32,32,1,32,11,2,4,32,4,0.520030
0,8,32,32,1,256,8,2,4,32,4,0.802640
0,8,32,32,4,2047,26,2,4,32,4,21.306000
0,8,32,32,2,2047,17,4,4,32,4,10.036000
0,8,32,32,2,256,11,4,4,32,4,1.191600
0,8,32,32,3,127,57,2,4,32,4,4.303400
0,8,32,32,1,1023,17,2,4,32,4,4.597200
0,8,32,32,2,32,17,2,4,32,4,0.781560
0,8,32,32,1,127,86,1,4,32,4,10.833000
0,8,32,32,4,511,57,8,4,32,4,12.982000
0,8,32,32,1,32,11,2,4,32,4,0.520030
0,8,32,32,4,32,39,8,4,32,4,1.092700
0,8,32,32,2,256,26,4,4,32,4,2.265200
0,8,32,32,3,32,8,2,4,32,4,0.368960
0,8,32,32,3,63,128,1,4,32,4,13.592000
0,8,32,32,3,1023,8,8,4,32,4,4.667100
0,8,32,32,3,2047,11,2,4,32,4,8.381700
0,8,32,32,3,63,128,8,4,32,4,4.991200
0,8,32,32,2,1023,26,4,4,32,4,7.012500
0,8,32,32,3,127,128,4,4,32,4,9.346900
0,8,32,32,3,256,128,4,4,32,4,14.696000
0,8,32,32,2,256,86,4,4,32,4,8.162200
0,8,32,32,2,1023,57,2,4,32,4,16.950000
0,8,32,32,2,63,8,4,4,32,4,0.408760
0,8,32,32,4,511,17,8,4,32,4,5.064100
0,8,32,32,1,32,26,2,4,32,4,1.066300
0,8,32,32,3,127,11,4,4,32,4,0.873050
0,8,32,32,3,63,26,8,4,32,4,1.026900
0,8,32,32,3,32,17,2,4,32,4,0.792990
0,8,32,32,3,32,8,2,4,32,4,0.368960
0,8,32,32,4,511,39,1,4,32,4,9.565900
0,8,32,32,1,63,128,2,4,32,4,7.983100
0,8,32,32,3,1023,8,4,4,32,4,3.503100
0,8,32,32,3,1023,8,2,4,32,4,3.065000
0,8,32,32,3,511,17,4,4,32,4,3.545200
0,8,32,32,4,2047,26,8,4,32,4,25.291000
0,8,32,32,1,2047,11,8,4,32,4,7.210400
0,8,32,32,3,511,17,1,4,32,4,3.756100
0,8,32,32,2,4096,8,4,4,32,4,10.345000
0,8,32,32,2,511,57,4,4,32,4,8.391100
0,8,32,32,4,1023,26,1,4,32,4,11.398000
0,8,32,32,3,127,26,8,4,32,4,1.609500
0,8,32,32,1,1023,17,1,4,32,4,5.084600
0,8,32,32,3,256,86,4,4,32,4,9.379400
0,8,32,32,2,256,86,2,4,32,4,9.641500
0,8,32,32,1,1023,57,8,4,32,4,12.732000
0,8,32,32,1,32,17,2,4,32,4,0.788460
0,8,32,32,3,63,8,2,4,32,4,0.529760
0,8,32,32,4,32,128,1,4,32,4,11.676000
0,8,32,32,2,127,39,8,4,32,4,1.940500
0,8,32,32,1,256,86,2,4,32,4,8.794600
0,8,32,32,4,32,26,2,4,32,4,1.187300
0,8,32,32,3,2047,8,4,4,32,4,6.646400
0,8,32,32,2,63,128,2,4,32,4,8.617400
0,8,32,32,4,32,17,4,4,32,4,0.648570
0,8,32,32,4,63,26,2,4,32,4,1.477000
0,8,32,32,3,2047,26,1,4,32,4,18.185000
0,8,32,32,3,511,128,8,4,32,4,24.826000
0,8,32,32,1,63,17,8,4,32,4,0.593690
0,8,32,32,1,63,39,4,4,32,4,1.330800
0,8,32,32,1,1023,17,4,4,32,4,4.401800
0,8,32,32,3,256,39,8,4,32,4,3.958800
0,8,32,32,1,63,128,4,4,32,4,5.019300
0,8,32,32,2,127,39,2,4,32,4,2.656800
0,8,32,32,2,4096,8,2,4,32,4,8.787200
0,8,32,32,2,2047,11,8,4,32,4,9.147800
0,8,32,32,3,32,57,1,4,32,4,4.232100
0,8,32,32,2,32,128,1,4,32,4,10.952000
0,8,32,32,1,1023,57,1,4,32,4,16.952000
0,8,32,32,3,63,26,1,4,32,4,2.032500
0,8,32,32,1,511,8,4,4,32,4,1.342900
0,8,32,32,3,256,17,2,4,32,4,2.011300
0,8,32,32,3,1023,17,8,4,32,4,7.384600
0,8,32,32,1,256,57,4,4,32,4,4.441200
0,8,32,32,1,256,8,4,4,32,4,0.802730
0,8,32,32,1,32,39,1,4,32,4,2.767400
0,8,32,32,1,511,8,8,4,32,4,1.623900
0,8,32,32,4,511,17,2,4,32,4,4.211900
0,8,32,32,2,32,57,2,4,32,4,2.524300
0,8,32,32,2,256,17,4,4,32,4,1.635900
0,8,32,32,1,256,26,2,4,32,4,2.317500
0,8,32,32,1,2047,11,4,4,32,4,5.842300
0,8,32,32,2,63,26,4,4,32,4,0.977380
0,8,32,32,1,256,8,4,4,32,4,0.802730
0,8,32,32,2,256,11,4,4,32,4,1.191600
0,8,32,32,3,2047,17,1,4,32,4,12.686000
0,8,32,32,2,256,11,8,4,32,4,1.421800
0,8,32,32,3,4096,11,4,4,32,4,17.957000
0,8,32,32,1,256,11,4,4,32,4,1.063800
0,8,32,32,1,511,57,1,4,32,4,10.452000
0,8,32,32,4,256,26,4,4,32,4,3.182100
0,8,32,32,3,127,17,4,4,32,4,1.189800
0,8,32,32,2,511,57,4,4,32,4,8.391100
0,8,32,32,1,63,128,8,4,32,4,3.638200
0,8,32,32,2,256,17,4,4,32,4,1.635900
0,8,32,32,2,32,86,4,4,32,4,2.812100
0,8,32,32,1,127,128,2,4,32,4,9.843600
0,8,32,32,4,1023,11,8,4,32,4,7.947200
0,8,32,32,2,127,86,4,4,32,4,5.170600
0,8,32,32,2,511,11,2,4,32,4,2.062500
0,8,32,32,2,511,39,4,4,32,4,5.645100
0,8,32,32,1,63,11,2,4,32,4,0.636900
0,8,32,32,2,256,26,1,4,32,4,3.250900
0,8,32,32,1,1023,11,2,4,32,4,3.172700
0,8,32,32,1,511,17,8,4,32,4,2.622300
0,8,32,32,1,256,128,4,4,32,4,10.960000
0,8,32,32,4,2047,11,8,4,32,4,15.805000
0,8,32,32,3,256,8,2,4,32,4,0.969750
0,8,32,32,1,127,8,1,4,32,4,0.799470
0,8,32,32,1,256,11,4,4,32,4,1.063800
0,8,32,32,2,127,128,1,4,32,4,17.503000
0,8,32,32,4,1023,39,4,4,32,4,16.233000
0,8,32,32,1,63,11,1,4,32,4,0.896050
0,8,32,32,1,32,17,1,4,32,4,1.199500
0,8,32,32,3,256,8,2,4,32,4,0.969750
0,8,32,32,4,32,128,2,4,32,4,7.344600
0,8,32,32,1,1023,39,1,4,32,4,11.918000
0,8,32,32,1,2047,11,4,4,32,4,5.842300
0,8,32,32,3,1023,39,1,4,32,4,13.920000
0,8,32,32,1,256,57,1,4,32,4,7.493000
0,8,32,32,3,63,57,2,4,32,4,3.260100
0,8,32,32,1,32,26,8,4,32,4,0.582260
0,8,32,32,4,127,8,1,4,32,4,0.914040
0,8,32,32,3,1023,26,2,4,32,4,8.766700
0,8,32,32,2,511,8,1,4,32,4,1.517500
0,8,32,32,1,2047,8,1,4,32,4,3.923300
0,8,32,32,3,511,26,1,4,32,4,5.329100
0,8,32,32,1,63,26,8,4,32,4,0.773620
0,8,32,32,3,2047,17,4,4,32,4,12.537000
0,8,32,32,2,127,39,4,4,32,4,2.087000
0,8,32,32,4,2047,17,1,4,32,4,16.120000
0,8,32,32,3,127,11,1,4,32,4,1.193200
0,8,32,32,4,511,11,1,4,32,4,3.073300
0,8,32,32,1,32,8,8,4,32,4,0.231130
0,8,32,32,3,127,8,8,4,32,4,0.794820
0,8,32,32,2,127,86,2,4,32,4,6.969800
0,8,32,32,2,511,17,8,4,32,4,3.105200
0,8,32,32,2,32,128,2,4,32,4,6.573200
0,8,32,32,1,32,57,8,4,32,4,1.100200
0,8,32,32,3,32,11,1,4,32,4,0.782640
0,8,32,32,4,1023,26,4,4,32,4,11.200000
0,8,32,32,3,63,128,1,4,32,4,13.592000
0,8,32,32,1,127,8,1,4,32,4,0.799470
0,8,32,32,3,1023,39,2,4,32,4,13.248000
0,8,32,32,1,32,17,2,4,32,4,0.788460
0,8,32,32,3,256,11,2,4,32,4,1.388100
0,8,32,32,4,127,11,8,4,32,4,1.248100
0,8,32,32,1,1023,57,4,4,32,4,13.057000
0,8,32,32,4,2047,11,2,4,32,4,10.836000
0,8,32,32,4,511,86,1,4,32,4,25.525000
0,8,32,32,1,256,57,8,4,32,4,4.047900
0,8,32,32,2,127,26,4,4,32,4,1.566500
0,8,32,32,4,32,57,4,4,32,4,1.849000
0,8,32,32,3,63,39,4,4,64,1,1.395400
0,8,32,32,1,63,57,4,4,64,1,1.594800
0,8,32,32,3,256,128,8,4,64,1,11.379000
0,8,32,32,1,127,11,1,4,64,1,0.786950
0,8,32,32,3,63,39,1,4,64,1,2.508100
0,8,32,32,4,511,57,2,4,64,1,11.405000
0,8,32,32,3,63,86,1,4,64,1,6.405000
0,8,32,32,4,63,86,1,4,64,1,7.039600
0,8,32,32,1,63,86,2,4,64,1,3.836600
0,8,32,32,4,32,128,4,4,64,1,4.326000
0,8,32,32,1,256,86,8,4,64,1,5.758400
0,8,32,32,1,127,57,8,4,64,1,2.005400
0,8,32,32,1,256,26,2,4,64,1,1.839100
0,8,32,32,4,32,8,8,4,64,1,0.176800
0,8,32,32,1,2047,57,1,4,64,1,26.214000
0,8,32,32,2,127,86,1,4,64,1,8.050100
0,8,32,32,3,1023,26,1,4,64,1,8.163700
0,8,32,32,4,63,11,1,4,64,1,0.706350
0,8,32,32,2,511,86,8,4,64,1,10.776000
0,8,32,32,1,511,17,4,4,64,1,1.837300
0,8,32,32,2,63,39,4,4,64,1,1.256800
0,8,32,32,3,2047,17,1,4,64,1,9.877700
0,8,32,32,3,1023,57,1,4,64,1,19.947000
0,8,32,32,4,511,86,8,4,64,1,15.878000
0,8,32,32,4,4096,17,2,4,64,1,25.423000
0,8,32,32,3,32,86,2,4,64,1,3.187900
0,8,32,32,2,256,86,4,4,64,1,7.623200
0,8,32,32,1,32,17,8,4,64,1,0.281520
0,8,32,32,3,4096,17,1,4,64,1,20.082000
0,8,32,32,4,127,57,1,4,64,1,5.825900
0,8,32,32,4,511,8,8,4,64,1,1.545000
0,8,32,32,3,2047,39,1,4,64,1,24.102000
0,8,32,32,1,127,11,1,4,64,1,0.786950
0,8,32,32,1,4096,26,2,4,64,1,19.791000
0,8,32,32,2,32,39,4,4,64,1,0.898450
0,8,32,32,2,1023,128,4,4,64,1,34.627000
0,8,32,32,4,1023,86,1,4,64,1,41.813000
0,8,32,32,2,127,17,1,4,64,1,1.257100
0,8,32,32,1,1023,86,8,4,64,1,18.606000
0,8,32,32,3,4096,26,1,4,64,1,29.840000
0,8,32,32,2,256,39,8,4,64,1,2.591900
0,8,32,32,1,127,11,8,4,64,1,0.422620
0,8,32,32,2,2047,26,4,4,64,1,10.618000
0,8,32,32,3,63,39,4,4,64,1,1.395400
0,8,32,32,2,1023,57,1,4,64,1,17.112000
0,8,32,32,2,256,8,1,4,64,1,0.849150
0,8,32,32,2,127,26,4,4,64,1,1.226900
0,8,32,32,3,127,128,8,4,64,1,7.087500
0,8,32,32,4,32,39,8,4,64,1,0.899710
0,8,32,32,4,256,8,8,4,64,1,0.858130
0,8,32,32,4,256,26,1,4,64,1,3.589900
0,8,32,32,2,511,17,4,4,64,1,2.330000
0,8,32,32,1,127,17,4,4,64,1,0.712840
0,8,32,32,4,2047,11,4,4,64,1,7.765400
0,8,32,32,3,256,57,8,4,64,1,4.291100
0,8,32,32,1,511,57,8,4,64,1,5.686100
0,8,32,32,2,127,86,4,4,64,1,4.664100
0,8,32,32,1,127,57,1,4,64,1,4.152500
0,8,32,32,2,256,39,1,4,64,1,4.544300
0,8,32,32,4,32,17,1,4,64,1,0.804630
0,8,32,32,4,63,8,4,4,64,1,0.312020
0,8,32,32,2,2047,39,2,4,64,1,17.789000
0,8,32,32,1,63,8,8,4,64,1,0.198060
0,8,32,32,1,4096,17,8,4,64,1,12.835000
0,8,32,32,1,1023,39,4,4,64,1,7.839800
0,8,32,32,1,63,17,2,4,64,1,0.629480
0,8,32,32,2,127,86,8,4,64,1,3.816000
0,8,32,32,1,32,86,8,4,64,1,1.494600
0,8,32,32,4,127,57,1,4,64,1,5.825900
0,8,32,32,4,1023,17,4,4,64,1,5.452100
0,8,32,32,4,127,39,1,4,64,1,3.714300
0,8,32,32,2,2047,39,8,4,64,1,15.995000
0,8,32,32,1,1023,39,8,4,64,1,7.586200
0,8,32,32,2,2047,11,8,4,64,1,4.999100
0,8,32,32,1,1023,39,8,4,64,1,7.586200
0,8,32,32,3,4096,17,1,4,64,1,20.082000
0,8,32,32,4,127,86,8,4,64,1,5.377700
0,8,32,32,4,63,11,8,4,64,1,0.413490
0,8,32,32,2,127,17,4,4,64,1,0.766760
0,8,32,32,4,127,39,8,4,64,1,2.069000
0,8,32,32,1,1023,17,2,4,64,1,3.496300
0,8,32,32,2,127,11,8,4,64,1,0.469970
0,8,32,32,4,32,39,8,4,64,1,0.899710
0,8,32,32,1,32,11,1,4,64,1,0.457670
0,8,32,32,4,511,8,4,4,64,1,1.387600
0,8,32,32,3,2047,26,8,4,64,1,12.580000
0,8,32,32,3,32,8,4,4,64,1,0.181280
0,8,32,32,1,127,39,4,4,64,1,1.703500
0,8,32,32,2,511,86,2,4,64,1,14.498000
0,8,32,32,2,4096,11,4,4,64,1,9.872000
0,8,32,32,4,256,39,2,4,64,1,4.429900
0,8,32,32,1,1023,11,1,4,64,1,2.691700
0,8,32,32,4,32,8,4,4,64,1,0.200490
0,8,32,32,3,256,8,2,4,64,1,0.755820
0,8,32,32,4,32,26,2,4,64,1,0.868610
0,8,32,32,3,63,11,2,4,64,1,0.492930
0,8,32,32,3,1023,26,4,4,64,1,6.317700
0,8,32,32,1,256,86,4,4,64,1,6.742400
0,8,32,32,4,256,8,8,4,64,1,0.858130
0,8,32,32,4,1023,128,4,4,64,1,51.258000
0,8,32,32,3,256,39,4,4,64,1,3.325700
0,8,32,32,1,511,11,4,4,64,1,1.233600
0,8,32,32,1,2047,8,8,4,64,1,3.094200
0,8,32,32,1,32,11,8,4,64,1,0.183620
0,8,32,32,3,2047,39,1,4,64,1,24.102000
0,8,32,32,3,1023,26,4,4,64,1,6.317700
0,8,32,32,4,63,11,4,4,64,1,0.442370
0,8,32,32,2,32,26,2,4,64,1,0.806020
0,8,32,32,4,256,8,1,4,64,1,1.093400
0,8,32,32,4,4096,8,1,4,64,1,11.718000
0,8,32,32,3,511,57,8,4,64,1,7.631000
0,8,32,32,3,32,86,2,4,64,1,3.187900
0,8,32,32,3,63,17,4,4,64,1,0.604550
0,8,32,32,2,2047,8,1,4,64,1,3.737600
0,8,32,32,3,32,128,8,4,64,1,3.152200
0,8,32,32,3,256,11,4,4,64,1,0.936800
0,8,32,32,3,32,11,8,4,64,1,0.228570
0,8,32,32,3,256,128,2,4,64,1,15.674000
0,8,32,32,4,127,17,2,4,64,1,1.206100
0,8,32,32,2,63,57,4,4,64,1,1.912500
0,8,32,32,2,511,39,4,4,64,1,4.639700
0,8,32,32,2,1023,86,2,4,64,1,23.710000
0,8,32,32,4,32,11,1,4,64,1,0.523940
0,8,32,32,4,127,26,4,4,64,1,1.498600
0,8,32,32,3,63,8,1,4,64,1,0.463630
0,8,32,32,4,32,39,4,4,64,1,1.087800
0,8,32,32,2,1023,8,8,4,64,1,1.936300
0,8,32,32,2,511,8,1,4,64,1,1.255100
0,8,32,32,2,1023,39,1,4,64,1,11.277000
0,8,32,32,4,32,26,4,4,64,1,0.702990
0,8,32,32,1,2047,26,2,4,64,1,9.465400
0,8,32,32,1,32,17,2,4,64,1,0.487250
0,8,32,32,1,511,128,2,4,64,1,18.919000
0,8,32,32,4,4096,8,1,4,64,1,11.718000
0,8,32,32,1,511,17,8,4,64,1,1.746100
0,8,32,32,3,1023,8,1,4,64,1,2.450200
0,8,32,32,1,32,26,8,4,64,1,0.415240
0,8,32,32,2,32,86,4,4,64,1,2.528600
0,8,32,32,2,511,11,1,4,64,1,1.784600
0,8,32,32,4,2047,17,2,4,64,1,11.740000
0,8,32,32,3,4096,26,4,4,64,1,27.074000
0,8,32,32,2,256,57,2,4,64,1,5.092600
0,8,32,32,2,63,26,1,4,64,1,1.366300
0,8,32,32,2,63,128,8,4,64,1,3.844000
0,8,32,32,4,63,11,2,4,64,1,0.549880
0,8,32,32,4,2047,57,4,4,64,1,40.621000
0,8,32,32,4,32,57,4,4,64,1,1.606300
0,8,32,32,2,32,57,4,4,64,1,1.303800
0,8,32,32,1,32,86,1,4,64,1,4.317600
0,8,32,32,1,511,86,4,4,64,1,10.451000
0,8,32,32,4,2047,26,8,4,64,1,16.621000
0,8,32,32,2,256,11,2,4,64,1,0.907530
0,8,32,32,4,32,17,8,4,64,1,0.385850
0,8,32,32,4,32,26,1,4,64,1,1.283200
0,8,32,32,1,63,39,8,4,64,1,0.854060
0,8,32,32,3,127,57,4,4,64,1,3.063400
0,8,32,32,1,32,26,1,4,64,1,1.104300
0,8,32,32,3,511,8,8,4,64,1,1.252500
0,8,32,32,4,256,128,4,4,64,1,16.046000
0,8,32,32,3,1023,57,8,4,64,1,14.887000
0,8,32,32,3,127,17,4,4,64,1,0.879850
0,8,32,32,4,1023,57,1,4,64,1,24.004000
0,8,32,32,4,127,86,1,4,64,1,10.211000
0,8,32,32,1,2047,57,2,4,64,1,22.964000
0,8,32,32,4,4096,11,4,4,64,1,16.650000
0,8,32,32,1,511,57,1,4,64,1,9.199100
0,8,32,32,2,4096,8,1,4,64,1,7.331500
0,8,32,32,2,32,8,1,4,64,1,0.319350
0,8,32,32,2,63,57,1,4,64,1,3.641200
0,8,32,32,4,127,86,1,4,64,1,10.211000
0,8,32,32,1,1023,8,8,4,64,1,1.645900
0,8,32,32,1,32,57,8,4,64,1,0.926120
0,8,32,32,2,2047,8,4,4,64,1,3.447900
0,8,32,32,1,32,17,2,4,64,1,0.487250
0,8,32,32,2,1023,8,2,4,64,1,1.917900
0,8,32,32,2,1023,86,1,4,64,1,29.633000
0,8,32,32,1,127,11,1,4,64,1,0.786950
0,8,32,32,1,2047,11,8,4,64,1,4.128100
0,8,32,32,1,63,8,2,4,64,1,0.301670
0,8,32,32,4,127,128,4,4,64,1,10.185000
0,8,32,32,1,63,26,4,4,64,1,0.704230
0,8,32,32,2,511,26,1,4,64,1,4.136100
0,8,32,32,1,1023,8,8,4,64,1,1.645900
0,8,32,32,3,32,26,1,4,64,1,1.191100
0,8,32,32,4,127,39,2,4,64,1,2.789100
0,8,32,32,3,63,86,4,4,64,1,3.468900
0,8,32,32,4,63,17,2,4,64,1,0.850740
0,8,32,32,1,1023,39,8,4,64,1,7.586200
0,8,32,32,3,4096,11,8,4,64,1,13.437000
0,8,32,32,1,4096,17,4,4,64,1,12.436000
0,8,32,32,3,32,11,4,4,64,1,0.278390
0,8,32,32,3,2047,57,2,4,64,1,32.286000
0,8,32,32,2,1023,8,4,4,64,1,1.774400
0,8,32,32,3,511,86,4,4,64,1,14.200000
0,8,32,32,4,127,11,1,4,64,1,1.013200
0,8,32,32,4,256,26,2,4,64,1,2.765700
0,8,32,32,1,32,86,8,4,64,1,1.494600
0,8,32,32,4,63,26,8,4,64,1,0.835580
0,8,32,32,2,32,26,2,4,64,1,0.806020
0,8,32,32,3,2047,26,2,4,64,1,13.318000
0,8,32,32,2,63,128,8,4,64,1,3.844000
0,8,32,32,1,32,86,8,4,64,1,1.494600
0,8,32,32,4,511,17,4,4,64,1,2.895000
0,8,32,32,1,63,86,2,4,64,1,3.836600
0,8,32,32,1,63,11,2,4,64,1,0.412730
0,8,32,32,1,511,26,1,4,64,1,3.737600
0,8,32,32,1,256,26,8,4,64,1,1.438900
0,8,32,32,4,2047,57,2,4,64,1,41.909000
0,8,32,32,1,63,128,1,4,64,1,8.844900
0,8,32,32,1,63,8,1,4,64,1,0.411210
0,8,32,32,3,256,8,2,4,64,1,0.755820
0,8,32,32,1,63,26,4,4,64,1,0.704230
0,8,32,32,3,32,26,1,4,64,1,1.191100
0,8,32,32,2,127,128,2,4,64,1,9.259700
0,8,32,32,1,32,8,1,4,64,1,0.296140
0,8,32,32,4,63,17,4,4,64,1,0.683490
0,8,32,32,4,256,17,4,4,64,1,1.652700
0,8,32,32,4,127,8,8,4,64,1,0.503790
0,8,32,32,3,127,17,4,4,64,1,0.879850
0,8,32,32,4,63,128,2,4,64,1,8.025300
0,8,32,32,2,256,8,8,4,64,1,0.611320
0,8,32,32,1,127,86,4,4,64,1,4.118200
0,8,32,32,2,256,57,2,4,64,1,5.092600
0,8,32,32,3,1023,26,4,4,64,1,6.317700
0,8,32,32,4,4096,17,1,4,64,1,25.945000
0,8,32,32,1,1023,86,8,4,64,1,18.606000
0,8,32,32,1,1023,17,1,4,64,1,4.173700
0,8,32,32,2,1023,8,4,4,64,1,1.774400
0,8,32,32,3,511,11,8,4,64,1,1.680100
0,8,32,32,3,2047,17,8,4,64,1,8.876200
0,8,32,32,3,63,17,8,4,64,1,0.506540
0,8,32,32,4,2047,8,1,4,64,1,5.713000
0,8,32,32,2,32,86,8,4,64,1,1.726000
0,8,32,32,4,511,11,4,4,64,1,2.008000
0,8,32,32,3,256,86,1,4,64,1,13.738000
0,8,32,32,2,127,17,1,4,64,1,1.257100
0,8,32,32,3,4096,11,8,4,64,1,13.437000
0,8,32,32,3,511,26,2,4,64,1,4.017100
0,8,32,32,2,32,86,8,4,64,1,1.726000
0,8,32,32,4,32,11,4,4,64,1,0.305460
0,8,32,32,1,256,17,2,4,64,1,1.226000
0,8,32,32,3,256,128,1,4,64,2,19.712000
0,8,32,32,1,256,86,2,4,64,2,7.344100
0,8,32,32,4,127,86,8,4,64,2,4.671800
0,8,32,32,3,4096,8,8,4,64,2,10.545000
0,8,32,32,1,127,39,2,4,64,2,2.133400
0,8,32,32,2,256,26,8,4,64,2,1.535700
0,8,32,32,4,1023,8,2,4,64,2,2.533300
0,8,32,32,1,511,11,4,4,64,2,1.237500
0,8,32,32,1,511,26,1,4,64,2,3.529400
0,8,32,32,1,127,11,1,4,64,2,0.892710
0,8,32,32,2,2047,17,1,4,64,2,7.535000
0,8,32,32,2,127,86,8,4,64,2,3.492200
0,8,32,32,3,4096,11,2,4,64,2,12.180000
0,8,32,32,1,4096,8,8,4,64,2,6.926000
0,8,32,32,2,63,39,1,4,64,2,2.752600
0,8,32,32,4,511,17,2,4,64,2,2.881100
0,8,32,32,2,32,8,2,4,64,2,0.290620
0,8,32,32,2,256,26,8,4,64,2,1.535700
0,8,32,32,4,4096,8,1,4,64,2,10.602000
0,8,32,32,2,511,17,1,4,64,2,2.600500
0,8,32,32,2,32,26,2,4,64,2,0.948940
0,8,32,32,2,2047,26,1,4,64,2,10.926000
0,8,32,32,1,127,128,8,4,64,2,4.522400
0,8,32,32,4,511,57,4,4,64,2,8.512400
0,8,32,32,4,127,26,2,4,64,2,1.667200
0,8,32,32,3,511,128,8,4,64,2,17.242000
0,8,32,32,4,63,39,2,4,64,2,1.741800
0,8,32,32,4,4096,11,4,4,64,2,16.657000
0,8,32,32,1,63,8,1,4,64,2,0.510660
0,8,32,32,3,511,57,8,4,64,2,6.624200
0,8,32,32,1,63,128,8,4,64,2,2.923600
0,8,32,32,2,4096,26,4,4,64,2,20.677000
0,8,32,32,4,1023,57,8,4,64,2,16.643000
0,8,32,32,3,256,128,2,4,64,2,14.313000
0,8,32,32,3,63,26,8,4,64,2,0.729150
0,8,32,32,1,127,128,1,4,64,2,12.954000
0,8,32,32,3,63,17,4,4,64,2,0.620320
0,8,32,32,3,127,11,8,4,64,2,0.616240
0,8,32,32,4,4096,11,1,4,64,2,16.003000
0,8,32,32,1,63,26,8,4,64,2,0.596240
0,8,32,32,2,127,128,2,4,64,2,8.911400
0,8,32,32,4,127,128,2,4,64,2,11.213000
0,8,32,32,2,63,11,4,4,64,2,0.405380
0,8,32,32,3,4096,26,2,4,64,2,27.511000
0,8,32,32,1,127,57,4,4,64,2,2.302000
0,8,32,32,4,511,17,4,4,64,2,2.688700
0,8,32,32,3,511,57,2,4,64,2,8.393700
0,8,32,32,3,511,17,8,4,64,2,2.321300
0,8,32,32,3,63,26,8,4,64,2,0.729150
0,8,32,32,4,4096,17,4,4,64,2,23.678000
0,8,32,32,2,1023,11,1,4,64,2,2.854200
0,8,32,32,3,32,26,1,4,64,2,1.431200
0,8,32,32,1,2047,57,1,4,64,2,23.961000
0,8,32,32,3,1023,11,4,4,64,2,3.044800
0,8,32,32,2,2047,39,1,4,64,2,17.811000
0,8,32,32,3,2047,8,2,4,64,2,4.019300
0,8,32,32,3,2047,17,1,4,64,2,9.050500
0,8,32,32,4,2047,57,2,4,64,2,39.814000
0,8,32,32,3,4096,8,1,4,64,2,8.408900
0,8,32,32,2,63,128,1,4,64,2,10.832000
0,8,32,32,3,511,57,1,4,64,2,10.632000
0,8,32,32,3,511,39,1,4,64,2,6.894000
0,8,32,32,2,511,86,2,4,64,2,12.505000
0,8,32,32,3,32,8,8,4,64,2,0.206460
0,8,32,32,1,1023,39,2,4,64,2,7.766400
0,8,32,32,4,1023,11,2,4,64,2,3.717300
0,8,32,32,3,2047,8,2,4,64,2,4.019300
0,8,32,32,1,511,57,2,4,64,2,6.763100
0,8,32,32,2,1023,86,8,4,64,2,18.999000
0,8,32,32,1,511,39,2,4,64,2,4.873900
0,8,32,32,4,1023,39,2,4,64,2,12.064000
0,8,32,32,2,1023,17,4,4,64,2,3.520500
0,8,32,32,2,2047,57,8,4,64,2,23.029000
0,8,32,32,4,511,8,2,4,64,2,1.398400
0,8,32,32,2,63,39,1,4,64,2,2.752600
0,8,32,32,4,1023,17,1,4,64,2,5.975200
0,8,32,32,4,511,128,8,4,64,2,21.260000
0,8,32,32,3,127,86,2,4,64,2,5.993600
0,8,32,32,3,127,17,4,4,64,2,0.873340
0,8,32,32,1,256,11,4,4,64,2,0.759540
0,8,32,32,3,256,86,4,4,64,2,7.403000
0,8,32,32,3,127,8,8,4,64,2,0.491980
