nnodes,ppn,nthreads,nbodies,dist,ncrit,level,order,Initialize_bodies,Partition,Precalculation,Build_tree,P2M_&_M2M,Local_essential_tree,M2L_&_P2P,L2L_&_L2P,Total_FMM
0,1,1,32,8192,cube,100,0,6,0.002161,0.004807,6e-06,0.007172,0.067903,0.023539,0.210334,0.00105,0.315852
0,1,1,32,512,cube,18,1,5,0.000396,0.000744,4e-06,0.000559,0.062037,0.003137,0.161688,0.001367,0.230423
0,1,1,32,1756,cube,114,2,0,0.000725,0.001981,6e-06,0.000895,0.064433,0.007725,0.016897,0.000254,0.093153
0,1,1,32,2390,cube,100,3,0,0.000782,0.001898,6e-06,0.00103,0.062852,0.034031,0.02249,0.000328,0.123583
0,1,1,32,1756,cube,86,1,1,0.001186,0.00195,8e-06,0.001068,0.062229,0.005079,0.017404,0.000294,0.088999
0,1,1,32,696,cube,44,2,7,0.000449,0.001041,4e-06,0.000745,0.062246,0.007395,0.428059,0.002904,0.50322
0,1,1,32,696,cube,114,1,7,0.000436,0.001162,5e-06,0.000421,0.061424,0.001845,0.117613,0.002049,0.185425
0,1,1,32,6020,cube,44,3,5,0.001667,0.004682,8e-06,0.005969,0.069669,0.245803,0.277717,0.001825,0.606775
0,1,1,32,8192,cube,114,2,6,0.002112,0.005679,6e-06,0.00678,0.066752,0.045545,0.199781,0.001017,0.326685
0,1,1,32,1290,cube,72,0,6,0.000537,0.001181,4e-06,0.000829,0.063723,0.004558,0.103348,0.000604,0.175097
0,1,1,32,1290,cube,18,1,2,0.000541,0.001155,4e-06,0.001595,0.063402,0.00944,0.044098,0.000348,0.120965
0,1,1,32,6020,cube,30,0,1,0.001509,0.003562,5e-06,0.00465,0.063943,0.017653,0.050567,0.000793,0.142167
0,1,1,32,2390,cube,58,1,3,0.000957,0.00231,6e-06,0.001544,0.059341,0.006361,0.03301,0.000505,0.104046
0,1,1,32,3250,cube,30,4,6,0.000944,0.002533,5e-06,0.00435,0.062456,1.78703,0.482702,0.001771,2.34178
0,1,1,32,1756,cube,4,2,1,0.000883,0.001863,7e-06,0.003932,0.062027,0.067667,0.06477,0.000538,0.201701
0,1,1,32,1290,cube,128,3,0,0.000532,0.001305,4e-06,0.000582,0.061477,0.032289,0.01421,0.000211,0.110898
0,1,1,32,512,cube,4,2,6,0.000372,0.000881,5e-06,0.002273,0.065169,0.028663,0.982346,0.004334,1.08467
0,1,1,32,948,cube,58,0,3,0.000432,0.00109,4e-06,0.00061,0.06294,0.004007,0.026421,0.000371,0.096304
0,1,1,32,3250,cube,128,4,7,0.000905,0.002362,4e-06,0.001661,0.063401,0.241618,0.180979,0.001501,0.492586
0,1,1,32,512,cube,86,3,0,0.000501,0.001197,4e-06,0.000343,0.067352,0.005087,0.019865,0.000444,0.095119
0,1,1,32,1756,cube,4,3,4,0.000677,0.001657,4e-06,0.005069,0.061767,0.438355,0.245145,0.001044,0.753967
0,1,1,32,512,cube,128,0,5,0.000421,0.00085,4e-06,0.000352,0.063669,0.001497,0.047855,0.001026,0.116061
0,1,1,64,2390,cube,86,1,5,0.000817,0.003588,5e-06,0.001259,0.069845,0.006726,0.076882,0.000852,0.160223
0,1,1,64,1756,cube,44,1,2,0.000754,0.001626,5e-06,0.000913,0.071181,0.005574,0.022649,0.000367,0.103222
0,1,1,64,512,cube,30,2,0,0.00043,0.000881,3e-06,0.000351,0.073806,0.00551,0.023095,0.000516,0.104921
0,1,1,64,6020,cube,128,3,6,0.001675,0.00461,7e-06,0.003128,0.073966,0.040238,0.155466,0.001861,0.280332
0,1,1,64,4424,cube,4,4,3,0.001116,0.003217,4.3e-05,0.011754,0.069574,9.94693,0.33881,0.001928,10.3733
0,1,1,64,4424,cube,4,3,1,0.00162,0.003925,7e-06,0.010061,0.069876,1.26227,0.163106,0.001324,1.51155
0,1,1,64,948,cube,30,1,0,0.000495,0.001108,3e-06,0.000494,0.074187,0.003497,0.017937,0.000257,0.098404
0,1,1,64,3250,cube,30,1,1,0.001132,0.002738,6e-06,0.003383,0.072884,0.015582,0.051873,0.000597,0.148083
0,1,1,64,8192,cube,58,0,1,0.002272,0.004846,7e-06,0.005638,0.074459,0.020087,0.033018,0.000354,0.13945
0,1,1,64,6020,cube,128,3,5,0.001428,0.004114,7e-06,0.002807,0.075048,0.04027,0.117366,0.001489,0.24206
0,1,1,64,4424,cube,128,4,7,0.001283,0.003397,6e-06,0.00233,0.071193,0.241252,0.19975,0.00195,0.521051
0,1,1,64,948,cube,128,4,1,0.000471,0.001273,4e-06,0.000416,0.072775,0.05721,0.020409,0.000267,0.153152
0,1,1,64,1756,cube,4,0,6,0.00066,0.001291,3e-06,0.006185,0.072502,0.026496,0.729999,0.002172,0.839651
0,1,1,64,696,cube,58,2,3,0.000758,0.001356,5.1e-05,0.000635,0.069539,0.006312,0.054634,0.001052,0.134543
0,1,1,64,8192,cube,100,0,5,0.001975,0.004697,5e-06,0.006775,0.078505,0.023369,0.122673,0.000673,0.237607
0,1,1,64,4424,cube,72,2,8,0.001287,0.003336,6e-06,0.004088,0.074505,0.026883,0.619912,0.003121,0.732884
0,1,1,64,6020,cube,72,3,4,0.001544,0.004565,6e-06,0.005299,0.072899,0.242389,0.160789,0.001433,0.488326
0,1,1,64,1756,cube,128,0,1,0.000777,0.001568,5e-06,0.000892,0.069106,0.00481,0.02245,0.00028,0.100032
0,1,1,64,6020,cube,58,3,8,0.00151,0.004337,6e-06,0.007175,0.075054,0.251823,1.11148,0.004066,1.45497
0,1,1,64,6020,cube,30,2,2,0.001816,0.004511,7e-06,0.004952,0.067472,0.04638,0.065397,0.000931,0.190543
0,1,1,64,2390,cube,4,3,8,0.00095,0.00213,6e-06,0.012613,0.07064,0.684441,2.39688,0.006146,3.17396
0,1,1,64,2390,cube,100,1,6,0.000771,0.001741,4e-06,0.00128,0.071577,0.006757,0.113796,0.000974,0.196997
0,1,1,64,4424,cube,18,0,4,0.001191,0.002532,5e-06,0.004401,0.072307,0.017008,0.175773,0.001281,0.27452
0,1,1,64,1756,cube,58,0,2,0.000871,0.001775,6e-06,0.001044,0.074278,0.005148,0.022214,0.00035,0.105687
0,1,1,64,1756,cube,114,1,3,0.000667,0.001422,3e-06,0.000922,0.073357,0.005286,0.030764,0.000438,0.113071
0,1,1,64,8192,cube,86,4,1,0.002328,0.006436,7e-06,0.005666,0.076542,1.80157,0.031643,0.000348,1.9234
0,1,1,64,696,cube,114,1,6,0.000614,0.001371,6e-06,0.000513,0.068025,0.002088,0.084623,0.001679,0.159202
0,1,1,64,8192,cube,128,2,1,0.002225,0.005689,7e-06,0.004936,0.076024,0.033662,0.039624,0.000317,0.161247
0,1,1,64,2390,cube,18,4,2,0.000775,0.001994,4e-06,0.002647,0.066729,1.77845,0.064212,0.00058,1.91566
0,1,1,64,6020,cube,128,3,4,0.001635,0.004922,8e-06,0.003322,0.075581,0.039827,0.096797,0.001219,0.222666
0,1,1,64,6020,cube,86,3,2,0.001715,0.004861,7e-06,0.004567,0.06863,0.205733,0.058388,0.000931,0.344101
0,1,1,64,1290,cube,114,3,7,0.000726,0.001507,7e-06,0.001071,0.067822,0.033384,0.167394,0.000831,0.272938
0,1,1,64,4424,cube,30,4,6,0.001425,0.003912,6e-06,0.005199,0.073328,1.80012,0.490064,0.002093,2.37578
0,1,1,64,1756,cube,4,3,1,0.000849,0.002085,6e-06,0.003854,0.073486,0.428989,0.070329,0.000549,0.580268
0,1,1,64,4424,cube,100,4,6,0.001209,0.003286,4.7e-05,0.002215,0.074512,0.241082,0.141498,0.001545,0.4652
0,1,1,64,1290,cube,18,0,1,0.000816,0.001514,7e-06,0.001678,0.069545,0.007736,0.038683,0.000298,0.120497
0,1,1,64,2390,cube,18,1,5,0.001122,0.002271,6e-06,0.004063,0.061218,0.017956,0.286109,0.001115,0.373753
0,1,1,64,8192,cube,58,0,8,0.002021,0.004699,6e-06,0.008362,0.079873,0.026824,0.542091,0.00156,0.664422
0,1,1,64,4424,cube,18,4,8,0.001253,0.003753,7e-06,0.006298,0.075502,1.8349,1.18812,0.003648,3.1132
0,1,1,64,948,cube,44,2,3,0.000558,0.001376,5e-06,0.000797,0.07561,0.006952,0.030257,0.000391,0.116307
0,1,1,64,8192,cube,86,4,5,0.002064,0.006516,7e-06,0.006785,0.081583,1.81194,0.138497,0.000715,2.04704
0,1,1,64,948,cube,72,0,4,0.000438,0.001098,4e-06,0.000716,0.072612,0.003938,0.047697,0.000494,0.127592
0,1,1,64,1756,cube,72,0,8,0.000659,0.001404,3e-06,0.001106,0.069641,0.006243,0.247943,0.001194,0.32837
0,1,1,64,4424,cube,58,1,0,0.001116,0.002842,5e-06,0.002722,0.065239,0.014361,0.049807,0.000635,0.136668
0,1,1,64,1756,cube,58,0,0,0.000874,0.001707,6e-06,0.000909,0.067568,0.004735,0.02157,0.00034,0.097748
0,1,1,64,512,cube,44,0,1,0.00058,0.001032,5e-06,0.000554,0.064536,0.002202,0.025111,0.000584,0.094904
0,1,1,64,1756,cube,72,3,8,0.000747,0.002027,7e-06,0.001359,0.085456,0.034417,0.24816,0.001191,0.373523
0,1,1,64,8192,cube,128,3,0,0.001846,0.005621,6e-06,0.004227,0.075143,0.142597,0.039047,0.00029,0.267922
0,1,1,64,1756,cube,58,2,3,0.000969,0.002036,6e-06,0.001063,0.07072,0.008227,0.031505,0.000413,0.114923
0,1,1,64,948,cube,58,1,7,0.000638,0.001285,4e-06,0.000903,0.067673,0.004685,0.192874,0.001009,0.26936
0,1,1,64,8192,cube,114,2,2,0.002011,0.005742,7e-06,0.005894,0.081043,0.042926,0.036683,0.000375,0.17363
0,1,1,64,6020,cube,114,3,6,0.001586,0.004776,7e-06,0.003367,0.071914,0.043744,0.157132,0.001849,0.283891
0,1,1,64,2390,cube,114,4,3,0.000783,0.002041,4e-06,0.001205,0.068327,0.23833,0.036731,0.000529,0.348132
0,1,1,64,6020,cube,58,2,0,0.001828,0.004687,6e-06,0.004141,0.075317,0.042529,0.048609,0.000729,0.177082
0,1,1,64,2390,cube,4,1,6,0.000809,0.001764,2e-06,0.009754,0.070029,0.048127,0.995011,0.003032,1.12884
0,1,1,64,3250,cube,72,0,1,0.000918,0.001974,5e-06,0.001457,0.074121,0.006956,0.036156,0.000496,0.122174
0,1,1,64,948,cube,4,2,2,0.000505,0.001172,3e-06,0.002044,0.070535,0.03753,0.070089,0.00053,0.182822
0,1,1,64,2390,cube,72,1,1,0.000871,0.00189,4e-06,0.001229,0.07303,0.006254,0.026124,0.000414,0.110025
0,1,1,64,512,cube,18,4,1,0.000587,0.001431,6e-06,0.000649,0.073274,0.235323,0.0249,0.000563,0.337109
0,1,1,64,4424,cube,58,3,3,0.001136,0.003077,4e-06,0.003815,0.071556,0.214551,0.097636,0.001002,0.392556
0,1,1,64,8192,cube,114,4,7,0.002086,0.006319,6e-06,0.00749,0.078421,1.56191,0.296249,0.001059,1.9524
0,1,1,64,3250,cube,72,1,7,0.001065,0.002131,4e-06,0.00183,0.07336,0.00824,0.183201,0.001494,0.271234
0,1,1,64,696,cube,4,3,5,0.000446,0.001105,4e-06,0.002257,0.073334,0.198241,0.778756,0.003927,1.05861
0,1,1,64,948,cube,128,3,4,0.000489,0.001284,3e-06,0.00064,0.073289,0.0092,0.031971,0.00042,0.117703
0,1,1,64,948,cube,18,3,8,0.000579,0.001342,5e-06,0.001465,0.07628,0.062757,0.423824,0.001506,0.568172
0,1,1,64,1756,cube,44,2,4,0.00063,0.001467,3e-06,0.000968,0.064798,0.008921,0.045367,0.00049,0.122893
0,1,1,64,1290,cube,128,4,4,0.000497,0.00155,4e-06,0.000707,0.068028,0.236182,0.043644,0.000435,0.351613
0,1,1,64,696,cube,86,2,5,0.00055,0.001158,5e-06,0.000536,0.072817,0.004474,0.096797,0.001535,0.178239
0,1,1,64,512,cube,100,1,2,0.000355,0.000811,2e-06,0.00029,0.066197,0.001682,0.02174,0.000554,0.092093
0,1,1,64,4424,cube,58,0,3,0.001143,0.002577,6e-06,0.003823,0.0698,0.015277,0.097322,0.000992,0.19076
0,1,1,64,2390,cube,44,3,8,0.000773,0.001939,4e-06,0.002259,0.073516,0.078685,0.435536,0.001988,0.594832
0,1,1,64,1290,cube,44,4,5,0.000525,0.00149,3e-06,0.000732,0.070671,0.236516,0.066817,0.000526,0.377579
0,1,1,64,696,cube,128,0,4,0.000484,0.001187,6e-06,0.00038,0.072377,0.001926,0.047567,0.001202,0.125541
0,1,1,64,4424,cube,4,4,7,0.00123,0.003713,6e-06,0.020569,0.075328,10.0478,2.82127,0.007708,12.9774
0,1,1,64,4424,cube,114,4,7,0.001267,0.003695,6e-06,0.002554,0.070261,0.244131,0.200699,0.001914,0.524224
0,1,1,64,1290,cube,30,2,6,0.000651,0.001499,6e-06,0.000953,0.070759,0.008064,0.105692,0.00062,0.188441
0,1,1,64,696,cube,4,0,3,0.000542,0.00134,6e-06,0.002121,0.06948,0.008648,0.249325,0.002038,0.33394
0,1,1,64,1290,cube,72,1,6,0.000551,0.001235,3e-06,0.000847,0.067465,0.005329,0.106981,0.000658,0.183409
0,1,1,64,8192,cube,30,3,6,0.001973,0.005837,7e-06,0.007337,0.077251,0.258505,0.226639,0.000942,0.577598
0,1,1,64,8192,cube,86,3,2,0.001903,0.005627,7e-06,0.005828,0.080934,0.247683,0.037549,0.000356,0.378917
0,1,1,64,948,cube,114,1,7,0.000472,0.001123,3e-06,0.000661,0.073308,0.003881,0.138635,0.000782,0.219246
0,1,1,64,2390,cube,100,2,1,0.000904,0.001943,5e-06,0.001249,0.070468,0.009448,0.027756,0.000379,0.112213
0,1,1,64,512,cube,58,3,0,0.000515,0.001009,6e-06,0.000377,0.066996,0.024262,0.01929,0.000507,0.113335
0,1,1,64,3250,cube,72,3,3,0.000974,0.002436,4e-06,0.00153,0.069924,0.035962,0.045559,0.000634,0.157004
0,1,1,64,512,cube,72,2,3,0.000594,0.001127,5e-06,0.00042,0.073344,0.002494,0.026262,0.000696,0.105213
0,1,1,64,696,cube,18,2,6,0.00051,0.001044,5e-06,0.000767,0.074152,0.007643,0.290173,0.002302,0.376938
0,1,1,64,948,cube,72,0,4,0.000494,0.001073,3e-06,0.000651,0.068206,0.003673,0.046878,0.000501,0.121832
0,1,1,64,1756,cube,18,0,5,0.000735,0.001619,6e-06,0.003287,0.072912,0.014132,0.277091,0.000986,0.371033
0,1,1,64,1290,cube,86,3,5,0.000656,0.001571,6e-06,0.00088,0.071581,0.033593,0.066961,0.000575,0.176122
0,1,1,64,696,cube,18,2,8,0.000423,0.001011,4e-06,0.000866,0.074991,0.008489,0.693856,0.003965,0.784059
0,1,1,64,6020,cube,58,4,1,0.001732,0.005248,6e-06,0.004711,0.077087,1.79754,0.051813,0.000831,1.93824
0,1,1,64,6020,cube,86,0,7,0.001454,0.003463,6e-06,0.005976,0.068605,0.021265,0.601006,0.002933,0.704285
0,1,1,64,1290,cube,114,2,7,0.000569,0.001507,8e-06,0.001098,0.06822,0.008539,0.164049,0.000813,0.245234
0,1,1,64,1756,cube,100,0,5,0.000923,0.001788,6e-06,0.001125,0.070086,0.005378,0.069968,0.000655,0.150015
0,1,1,64,8192,cube,4,1,5,0.002232,0.005652,6e-06,0.025024,0.084515,0.126325,0.696856,0.00154,0.940967
0,1,1,64,948,cube,18,1,4,0.00043,0.001075,4e-06,0.000913,0.067032,0.005388,0.065637,0.00053,0.141488
0,1,1,64,6020,cube,4,0,5,0.001611,0.003718,7e-06,0.02054,0.071598,0.08312,1.17486,0.004069,1.35892
0,1,1,64,6020,cube,44,0,0,0.001602,0.003707,6e-06,0.003844,0.075199,0.015399,0.049509,0.000708,0.149368
0,1,1,64,512,cube,128,4,5,0.000477,0.001094,4e-06,0.00037,0.068599,0.030535,0.049438,0.001039,0.151899
0,1,1,64,8192,cube,58,1,4,0.001867,0.004931,5e-06,0.006458,0.078119,0.026361,0.087211,0.000567,0.204724
0,1,1,64,948,cube,114,4,3,0.000528,0.001287,3e-06,0.000561,0.072704,0.160397,0.024655,0.000357,0.260824
0,1,1,64,512,cube,44,1,1,0.000375,0.000798,3e-06,0.000405,0.069718,0.002605,0.025939,0.000602,0.100986
0,1,1,64,3250,cube,128,3,3,0.000934,0.002467,6e-06,0.001619,0.073405,0.036022,0.046135,0.000628,0.161225
0,1,1,64,948,cube,128,1,5,0.000501,0.001117,3e-06,0.000437,0.063862,0.002803,0.043108,0.000527,0.112699
0,1,1,64,1756,cube,58,4,5,0.000628,0.001735,3e-06,0.001001,0.069165,0.236339,0.070319,0.000653,0.380045
0,1,1,64,8192,cube,114,0,0,0.002089,0.004785,6e-06,0.004911,0.079573,0.018437,0.031354,0.000337,0.140402
0,1,1,64,1756,cube,18,2,1,0.000579,0.001455,4e-06,0.00199,0.067635,0.035301,0.048104,0.000387,0.155695
0,1,1,64,8192,cube,18,2,4,0.001879,0.005442,6e-06,0.009401,0.078838,0.104641,0.144018,0.000687,0.344028
0,1,1,64,6020,cube,58,3,8,0.001598,0.004777,6e-06,0.007177,0.075192,0.250988,1.11088,0.004091,1.45408
0,1,1,64,1290,cube,4,4,6,0.000571,0.001678,6e-06,0.004656,0.069852,2.42849,0.554437,0.00166,3.06174
0,1,1,64,1290,cube,18,3,6,0.000525,0.001359,3e-06,0.00249,0.072476,0.165746,0.358207,0.001052,0.602307
0,1,1,64,4424,cube,100,0,4,0.001338,0.003094,7e-06,0.002428,0.077184,0.0086,0.076597,0.001026,0.169906
0,1,1,64,696,cube,86,1,8,0.000416,0.001027,3e-06,0.000585,0.071926,0.003637,0.353088,0.003163,0.434275
0,1,1,64,1290,cube,18,0,6,0.000585,0.001187,3e-06,0.002493,0.069619,0.011268,0.358797,0.001138,0.44555
0,1,1,64,1756,cube,128,2,1,0.000618,0.001527,4e-06,0.000879,0.068081,0.008446,0.02217,0.00029,0.102273
0,1,1,64,1756,cube,4,0,8,0.000733,0.001591,5e-06,0.008643,0.071672,0.033099,1.75483,0.004324,1.87515
0,1,1,64,4424,cube,58,1,6,0.001273,0.003141,5e-06,0.00475,0.070438,0.021358,0.471195,0.002135,0.574033
0,1,1,64,3250,cube,58,1,7,0.001012,0.002172,4e-06,0.002353,0.068134,0.010127,0.286567,0.001883,0.372163
0,1,1,64,948,cube,128,3,4,0.000483,0.00114,3e-06,0.000434,0.069227,0.009175,0.031308,0.000414,0.112483
0,1,1,64,8192,cube,114,3,6,0.002239,0.00632,7e-06,0.007198,0.0786,0.220388,0.193922,0.000891,0.508286
0,1,1,64,512,cube,72,4,1,0.000458,0.001266,7e-06,0.000434,0.072779,0.056134,0.020841,0.000502,0.152847
0,1,1,64,1756,cube,114,4,3,0.000698,0.001936,6e-06,0.00101,0.072087,0.237086,0.031229,0.0004,0.344689
0,1,1,64,512,cube,44,4,3,0.000394,0.001039,4e-06,0.000492,0.065964,0.232928,0.052257,0.000838,0.35435
0,1,1,64,6020,cube,30,3,8,0.001432,0.004137,6e-06,0.007316,0.072563,0.251038,1.11313,0.004142,1.45331
0,1,1,64,948,cube,18,2,6,0.000472,0.001118,3e-06,0.001053,0.067699,0.012383,0.1791,0.000833,0.263051
0,1,1,64,6020,cube,100,3,1,0.001696,0.004773,7e-06,0.003523,0.075472,0.102415,0.057829,0.000691,0.245724
0,1,1,64,2390,cube,58,0,6,0.000751,0.001663,3e-06,0.001312,0.071412,0.00662,0.11488,0.000956,0.197714
0,1,1,64,3250,cube,18,0,6,0.00097,0.001988,5e-06,0.004524,0.070787,0.01755,0.487287,0.001781,0.584946
0,1,1,64,4424,cube,100,1,8,0.001423,0.003457,6e-06,0.002792,0.072762,0.009729,0.27873,0.002377,0.370858
0,1,1,64,512,cube,100,1,3,0.000403,0.000875,2e-06,0.000262,0.069995,0.00168,0.028592,0.000704,0.103062
0,1,1,64,6020,cube,30,3,2,0.001715,0.004871,7e-06,0.005174,0.074172,0.247821,0.066357,0.000948,0.400428
0,1,1,64,696,cube,100,4,0,0.000431,0.00118,3e-06,0.000303,0.071951,0.030966,0.033155,0.000589,0.138939
0,1,1,64,512,cube,114,3,8,0.000441,0.000922,4e-06,0.000356,0.07048,0.005192,0.152907,0.001921,0.232602
0,1,1,64,3250,cube,18,4,0,0.001095,0.002788,6e-06,0.002298,0.065737,1.78974,0.04921,0.000605,1.91149
0,1,1,64,6020,cube,86,1,7,0.001651,0.004194,6e-06,0.006304,0.075786,0.023302,0.602178,0.002911,0.715719
0,1,1,64,6020,cube,44,4,6,0.001869,0.0053,7e-06,0.006585,0.073598,1.81127,0.469012,0.002396,2.36915
0,1,1,64,6020,cube,18,4,3,0.001729,0.005095,7e-06,0.005705,0.074679,2.23078,0.108791,0.001184,2.4273
0,1,1,64,6020,cube,18,2,2,0.001591,0.004333,7e-06,0.005548,0.073574,0.053777,0.072135,0.000964,0.211251
0,1,1,64,512,cube,4,0,5,0.000372,0.000817,3e-06,0.00181,0.073235,0.009613,0.576578,0.003273,0.666449
0,1,1,64,8192,cube,30,2,0,0.002242,0.006021,7e-06,0.005169,0.080095,0.044821,0.030547,0.000303,0.168034
0,1,1,64,2390,cube,30,2,6,0.000789,0.001801,4e-06,0.003635,0.073038,0.037232,0.451217,0.001486,0.569367
0,1,1,64,948,cube,4,0,4,0.000439,0.001039,3e-06,0.00258,0.070255,0.011851,0.189986,0.000881,0.277587
0,1,1,64,1756,cube,72,3,2,0.000623,0.001615,4e-06,0.000848,0.071411,0.033617,0.025549,0.000432,0.134366
0,1,1,64,3250,cube,86,4,6,0.000919,0.002655,6e-06,0.001769,0.071689,0.242035,0.125864,0.001224,0.446178
0,1,1,64,2390,cube,30,1,0,0.000929,0.002001,6e-06,0.001965,0.070058,0.010537,0.044919,0.000425,0.130915
0,1,1,64,696,cube,86,1,1,0.000379,0.001046,3e-06,0.000391,0.069674,0.002438,0.02412,0.000672,0.099149
0,1,1,64,8192,cube,44,2,5,0.002284,0.006048,6e-06,0.006944,0.080107,0.049877,0.138913,0.000722,0.283677
0,1,1,64,696,cube,4,2,1,0.000572,0.001259,7e-06,0.001645,0.073603,0.029521,0.112782,0.001309,0.221054
0,1,1,64,8192,cube,4,3,6,0.002159,0.006122,7e-06,0.028269,0.081733,1.97959,1.1985,0.002179,3.29743
0,1,1,64,1756,cube,58,2,7,0.000658,0.001475,4e-06,0.001119,0.069251,0.009439,0.169218,0.001019,0.252468
0,1,1,64,2390,cube,86,2,7,0.000859,0.002134,5e-06,0.001554,0.068175,0.009553,0.172432,0.001177,0.255958
0,1,1,64,4424,cube,100,0,6,0.001138,0.002528,5e-06,0.002251,0.072938,0.009397,0.141997,0.00153,0.23157
0,1,1,64,8192,cube,114,4,2,0.002221,0.00666,7e-06,0.005581,0.082056,1.56164,0.038278,0.000352,1.69558
