m,n,p,avg,std
10164,29965,1566,4,0.508004,0.0181723
10165,34267,1566,4,0.542462,0.0202206
10166,39186,1566,4,0.583433,0.0199058
10167,44812,1566,4,0.613788,0.0177219
10168,51246,1566,4,0.656763,0.0201777
10169,58604,1566,4,0.704282,0.0180443
10170,67018,1566,4,0.761287,0.0170986
10171,76640,1566,4,0.825001,0.0176529
10172,87643,1566,4,0.908115,0.0173037
10173,100226,1566,4,1.00082,0.0169376
10174,114616,1566,4,1.10642,0.00973655
10175,131072,1566,4,1.24216,0.0099228
10176,2048,1791,4,0.210863,0.00255168
10177,2342,1791,4,0.230078,0.00475687
10178,2678,1791,4,0.246929,0.00261474
10179,3063,1791,4,0.257847,0.0027637
10180,3503,1791,4,0.285852,0.114725
10181,4005,1791,4,0.277413,0.0049462
10182,4581,1791,4,0.29173,0.0284782
10183,5238,1791,4,0.305949,0.0431827
10184,5990,1791,4,0.337944,0.0317428
10185,6850,1791,4,0.362035,0.0318537
10186,7834,1791,4,0.373711,0.0277952
10187,8958,1791,4,0.389647,0.0353858
10188,10245,1791,4,0.398593,0.0209225
10189,11715,1791,4,0.409831,0.0353242
10190,13398,1791,4,0.426744,0.0229101
10191,15321,1791,4,0.444426,0.0203888
10192,17521,1791,4,0.464396,0.0216481
10193,20036,1791,4,0.483111,0.0239283
10194,22913,1791,4,0.508873,0.0212954
10195,26203,1791,4,0.535156,0.0201198
10196,29965,1791,4,0.565965,0.0293682
10197,34267,1791,4,0.603145,0.0205393
10198,39186,1791,4,0.652753,0.0183693
10199,44812,1791,4,0.692691,0.0215745
10200,51246,1791,4,0.738879,0.0269124
10201,58604,1791,4,0.795503,0.0167412
10202,67018,1791,4,0.86464,0.0122986
10203,76640,1791,4,0.942503,0.00979129
10204,87643,1791,4,1.04246,0.00995915
10205,100226,1791,4,1.14934,0.00990846
10206,114616,1791,4,1.26882,0.00993038
10207,131072,1791,4,1.42714,0.00900779
10208,2048,2048,4,0.21931,0.00367057
10209,2342,2048,4,0.246068,0.0340317
10210,2678,2048,4,0.266414,0.0538508
10211,3063,2048,4,0.291919,0.0827465
10212,3503,2048,4,0.315596,0.0949808
10213,4005,2048,4,0.340242,0.0693131
10214,4581,2048,4,0.360934,0.0781279
10215,5238,2048,4,0.37732,0.0942619
10216,5990,2048,4,0.381424,0.0659268
10217,6850,2048,4,0.394244,0.074446
10218,7834,2048,4,0.405722,0.074688
10219,8958,2048,4,0.425356,0.0789132
10220,10245,2048,4,0.442003,0.0712072
10221,11715,2048,4,0.474175,0.0713449
10222,13398,2048,4,0.505497,0.0608991
10223,15321,2048,4,0.540105,0.0602931
10224,17521,2048,4,0.584755,0.0442852
10225,20036,2048,4,0.630237,0.047446
10226,22913,2048,4,0.669119,0.0465304
10227,26203,2048,4,0.734873,0.0567401
10228,29965,2048,4,0.805657,0.0396979
10229,34267,2048,4,0.886832,0.0390338
10230,39186,2048,4,0.974677,0.0338735
10231,44812,2048,4,1.08517,0.0332848
10232,51246,2048,4,1.20461,0.0256905
10233,58604,2048,4,1.35491,0.0213699
10234,67018,2048,4,1.49993,0.0177427
10235,76640,2048,4,1.68979,0.0186128
10236,87643,2048,4,1.90465,0.0148818
10237,100226,2048,4,2.1995,0.013093
10238,114616,2048,4,2.47187,0.0139117
10239,131072,2048,4,2.79739,0.0114084
10240,4096,64,16,0.00480504,0.0861071
10241,4684,64,16,0.00519345,0.115914
10242,5357,64,16,0.00557375,0.0974104
10243,6126,64,16,0.00589113,0.0873755
10244,7005,64,16,0.00609281,0.104509
10245,8011,64,16,0.00666012,0.0676377
10246,9161,64,16,0.00742395,0.0534517
10247,10476,64,16,0.00803977,0.0555996
10248,11980,64,16,0.00885663,0.0240216
10249,13700,64,16,0.00996815,0.0213008
10250,15667,64,16,0.0112538,0.0217307
10251,17917,64,16,0.0133983,0.0223051
10252,20489,64,16,0.01565,0.0149568
10253,23431,64,16,0.0183939,0.0138178
10254,26795,64,16,0.0221336,0.0121579
10255,30642,64,16,0.0269792,0.0138961
10256,35041,64,16,0.0391649,0.107287
10257,40072,64,16,0.042132,0.086792
10258,45826,64,16,0.0435147,0.105266
10259,52405,64,16,0.0447681,0.0145212
10260,59929,64,16,0.0457079,0.0649821
10261,68533,64,16,0.0454312,0.0759677
10262,78373,64,16,0.0460532,0.0584396
10263,89625,64,16,0.0464178,0.0593691
10264,102493,64,16,0.0462892,0.07376
10265,117208,64,16,0.0471695,0.0565772
10266,134036,64,16,0.0477717,0.0558003
10267,153280,64,16,0.0482941,0.0523628
10268,175286,64,16,0.048391,0.0705886
10269,200453,64,16,0.0491594,0.0684398
10270,229232,64,16,0.0504757,0.0513998
10271,262144,64,16,0.0521272,0.258026
10272,4096,73,16,0.00579641,0.0760289
10273,4684,73,16,0.0065645,0.0720088
10274,5357,73,16,0.00656383,0.0683645
10275,6126,73,16,0.00670278,0.0681049
10276,7005,73,16,0.00694684,0.0474096
10277,8011,73,16,0.00729005,0.0582913
10278,9161,73,16,0.007801,0.0450379
10279,10476,73,16,0.00884161,0.041241
10280,11980,73,16,0.00911736,0.0384048
10281,13700,73,16,0.0102001,0.0615429
10282,15667,73,16,0.0119146,0.0666069
10283,17917,73,16,0.0129917,0.064569
10284,20489,73,16,0.0173492,0.0605756
10285,23431,73,16,0.016828,0.0203557
10286,26795,73,16,0.0200597,0.0420127
10287,30642,73,16,0.0264422,0.0756962
10288,35041,73,16,0.0312501,0.111035
10289,40072,73,16,0.0441965,0.142852
10290,45826,73,16,0.0422961,0.132772
10291,52405,73,16,0.0448384,0.103256
10292,59929,73,16,0.0468304,0.0793251
10293,68533,73,16,0.0463071,0.0848276
10294,78373,73,16,0.0472222,0.0855325
10295,89625,73,16,0.046957,0.0841875
10296,102493,73,16,0.0505496,0.299447
10297,117208,73,16,0.0491272,0.0675462
10298,134036,73,16,0.0472195,0.0606334
10299,153280,73,16,0.0491788,0.0692654
10300,175286,73,16,0.0497594,0.0678698
10301,200453,73,16,0.0511255,0.0508093
10302,229232,73,16,0.0516803,0.0815751
10303,262144,73,16,0.05347,0.0849071
10304,4096,84,16,0.00649432,0.0804812
10305,4684,84,16,0.00689406,0.0648013
10306,5357,84,16,0.00664347,0.097786
10307,6126,84,16,0.00798305,0.0512617
10308,7005,84,16,0.00777301,0.051559
10309,8011,84,16,0.00816312,0.049302
10310,9161,84,16,0.00865912,0.0303547
10311,10476,84,16,0.00887533,0.0431262
10312,11980,84,16,0.00987729,0.0639022
10313,13700,84,16,0.0109819,0.0251274
10314,15667,84,16,0.0121656,0.052924
10315,17917,84,16,0.0126654,0.0577442
10316,20489,84,16,0.0136692,0.04597
10317,23431,84,16,0.0171081,0.067352
10318,26795,84,16,0.0182562,0.0383204
10319,30642,84,16,0.0211632,0.0425016
10320,35041,84,16,0.0264861,0.0867621
10321,40072,84,16,0.0312053,0.0619397
10322,45826,84,16,0.0407565,0.0888365
10323,52405,84,16,0.0443815,0.101074
10324,59929,84,16,0.0479601,0.165052
10325,68533,84,16,0.0467898,0.102815
10326,78373,84,16,0.0486162,0.0883122
10327,89625,84,16,0.0492662,0.0992272
10328,102493,84,16,0.0509039,0.150488
10329,117208,84,16,0.0499602,0.0563227
10330,134036,84,16,0.0505357,0.0693325
10331,153280,84,16,0.0516247,0.0946567
10332,175286,84,16,0.0508533,0.066155
10333,200453,84,16,0.0519017,0.0620194
10334,229232,84,16,0.0530309,0.0516388
10335,262144,84,16,0.0534377,0.0631281
10336,4096,96,16,0.00725667,0.126265
10337,4684,96,16,0.00782051,0.0706505
10338,5357,96,16,0.00784096,0.0550282
10339,6126,96,16,0.00805758,0.0641246
10340,7005,96,16,0.00884569,0.0488715
10341,8011,96,16,0.00915897,0.0643754
10342,9161,96,16,0.00951902,0.0569355
10343,10476,96,16,0.00982617,0.0327512
10344,11980,96,16,0.0102913,0.0708824
10345,13700,96,16,0.011517,0.037225
10346,15667,96,16,0.0119416,0.0218933
10347,17917,96,16,0.0131882,0.22798
10348,20489,96,16,0.0139875,0.0328955
10349,23431,96,16,0.0150211,0.0271544
10350,26795,96,16,0.0193733,0.052371
10351,30642,96,16,0.0205372,0.0489702
10352,35041,96,16,0.0242133,0.0845676
10353,40072,96,16,0.0276265,0.0669091
10354,45826,96,16,0.0321965,0.0759804
10355,52405,96,16,0.0438501,0.131519
10356,59929,96,16,0.0470902,0.106835
10357,68533,96,16,0.0493497,0.0874256
10358,78373,96,16,0.0487146,0.0812083
10359,89625,96,16,0.0505429,0.0672774
10360,102493,96,16,0.0511117,0.0642044
10361,117208,96,16,0.0519585,0.0501128
10362,134036,96,16,0.0527296,0.0978059
10363,153280,96,16,0.0518108,0.0708689
10364,175286,96,16,0.0550608,0.262348
10365,200453,96,16,0.0535713,0.0611785
10366,229232,96,16,0.054477,0.063768
10367,262144,96,16,0.05546,0.0573098
10368,4096,109,16,0.00908484,0.0699046
10369,4684,109,16,0.00918505,0.0645319
10370,5357,109,16,0.00957992,0.0625678
10371,6126,109,16,0.00967573,0.0581284
10372,7005,109,16,0.0109442,0.0483231
10373,8011,109,16,0.0109783,0.0586293
10374,9161,109,16,0.010835,0.0658926
10375,10476,109,16,0.0113443,0.0594343
10376,11980,109,16,0.0117399,0.0337925
10377,13700,109,16,0.0122191,0.0713127
10378,15667,109,16,0.0138772,0.0371413
10379,17917,109,16,0.0145746,0.0500363
10380,20489,109,16,0.0147956,0.0387099
10381,23431,109,16,0.0161648,0.0363865
10382,26795,109,16,0.0173102,0.0216216
10383,30642,109,16,0.0202681,0.0397111
10384,35041,109,16,0.0221576,0.0228102
10385,40072,109,16,0.0253236,0.0374832
10386,45826,109,16,0.0290814,0.00350674
10387,52405,109,16,0.0339052,0.0109455
10388,59929,109,16,0.045838,0.0880586
10389,68533,109,16,0.050961,0.108024
10390,78373,109,16,0.0500384,0.112375
10391,89625,109,16,0.0534726,0.0648465
10392,102493,109,16,0.0536559,0.0640962
10393,117208,109,16,0.0538004,0.073636
10394,134036,109,16,0.0550656,0.0626508
10395,153280,109,16,0.0556427,0.0551946
10396,175286,109,16,0.0567298,0.0482592
10397,200453,109,16,0.0569906,0.0475909
10398,229232,109,16,0.0569965,0.0676228
10399,262144,109,16,0.0590737,0.0497965
10400,4096,125,16,0.0117345,0.0356449
10401,4684,125,16,0.0120133,0.043947
10402,5357,125,16,0.0118426,0.0391074
10403,6126,125,16,0.0120691,0.044411
10404,7005,125,16,0.0122053,0.0509288
10405,8011,125,16,0.0135121,0.0319224
10406,9161,125,16,0.0140476,0.0392574
10407,10476,125,16,0.0139516,0.0327524
10408,11980,125,16,0.0142489,0.0287132
10409,13700,125,16,0.0147626,0.0278648
10410,15667,125,16,0.0150156,0.041989
10411,17917,125,16,0.0167685,0.0397924
10412,20489,125,16,0.0175416,0.00635979
10413,23431,125,16,0.0180191,0.019449
10414,26795,125,16,0.019357,0.0185313
10415,30642,125,16,0.020415,0.01827
10416,35041,125,16,0.0231243,0.0476604
10417,40072,125,16,0.0282856,0.0451215
10418,45826,125,16,0.0297338,0.0648115
10419,52405,125,16,0.0354432,0.0731903
10420,59929,125,16,0.038877,0.0539696
10421,68533,125,16,0.0498717,0.0891731
10422,78373,125,16,0.0537483,0.108322
10423,89625,125,16,0.0560953,0.136271
10424,102493,125,16,0.0594481,0.259619
10425,117208,125,16,0.0568922,0.0693013
10426,134036,125,16,0.0580362,0.142917
10427,153280,125,16,0.0581675,0.0796651
10428,175286,125,16,0.0604724,0.056398
10429,200453,125,16,0.0599471,0.0737465
10430,229232,125,16,0.0614831,0.0656675
10431,262144,125,16,0.0619009,0.0638997
10432,4096,143,16,0.0160836,0.0209702
10433,4684,143,16,0.0168639,0.0240937
10434,5357,143,16,0.0170223,0.0191113
10435,6126,143,16,0.0173296,0.0266975
10436,7005,143,16,0.0174869,0.0249311
10437,8011,143,16,0.0181394,0.0421554
10438,9161,143,16,0.020113,0.0161387
10439,10476,143,16,0.0206858,0.0275715
10440,11980,143,16,0.021243,0.0230356
10441,13700,143,16,0.0218768,0.0187734
10442,15667,143,16,0.0225909,0.0221796
10443,17917,143,16,0.025644,0.0162702
10444,20489,143,16,0.0274366,0.0324519
10445,23431,143,16,0.0286594,0.0225417
10446,26795,143,16,0.0314606,0.0254679
10447,30642,143,16,0.0340341,0.0156856
10448,35041,143,16,0.0391553,0.0393435
10449,40072,143,16,0.0447006,0.0221852
10450,45826,143,16,0.0522246,0.0405416
10451,52405,143,16,0.0604145,0.0416632
10452,59929,143,16,0.0671528,0.00704964
10453,68533,143,16,0.0902814,0.0273229
10454,78373,143,16,0.0920044,0.0536881
10455,89625,143,16,0.0928216,0.054413
10456,102493,143,16,0.0937581,0.0377806
10457,117208,143,16,0.094963,0.0558544
10458,134036,143,16,0.0966847,0.0529658
10459,153280,143,16,0.0979464,0.0500006
10460,175286,143,16,0.0986556,0.0470575
10461,200453,143,16,0.102419,0.0479132
10462,229232,143,16,0.104336,0.0477157
10463,262144,143,16,0.10565,0.0460931
10464,4096,164,16,0.0160162,0.0344856
10465,4684,164,16,0.0183448,0.0274182
10466,5357,164,16,0.0185995,0.0274721
10467,6126,164,16,0.0186767,0.027014
10468,7005,164,16,0.0190253,0.0291785
10469,8011,164,16,0.0192793,0.0303542
10470,9161,164,16,0.0217576,0.034169
10471,10476,164,16,0.0221288,0.0291848
10472,11980,164,16,0.022725,0.0311113
10473,13700,164,16,0.0234098,0.0261537
10474,15667,164,16,0.0241678,0.0242374
10475,17917,164,16,0.0276319,0.0245089
10476,20489,164,16,0.0288814,0.0240015
10477,23431,164,16,0.0305389,0.0202051
10478,26795,164,16,0.0327695,0.0193227
10479,30642,164,16,0.035417,0.0198319
10480,35041,164,16,0.0418667,0.0290329
10481,40072,164,16,0.0468701,0.0381029
10482,45826,164,16,0.0537564,0.0331298
10483,52405,164,16,0.0615297,0.02577
10484,59929,164,16,0.072227,0.0273673
10485,68533,164,16,0.0937283,0.0265929
10486,78373,164,16,0.0943164,0.0329456
10487,89625,164,16,0.095428,0.0479761
10488,102493,164,16,0.0968137,0.0519606
10489,117208,164,16,0.0977695,0.048529
10490,134036,164,16,0.0991703,0.0460414
10491,153280,164,16,0.100212,0.0439675
10492,175286,164,16,0.103784,0.0725917
10493,200453,164,16,0.106475,0.0371182
10494,229232,164,16,0.107975,0.0393683
10495,262144,164,16,0.109908,0.0410161
10496,4096,187,16,0.0179573,0.0168965
10497,4684,187,16,0.0207689,0.0200888
10498,5357,187,16,0.0209625,0.0206833
10499,6126,187,16,0.0210252,0.0188269
10500,7005,187,16,0.0213509,0.0169912
10501,8011,187,16,0.0217255,0.0179649
10502,9161,187,16,0.0245364,0.0238445
10503,10476,187,16,0.0249686,0.0196106
10504,11980,187,16,0.0254219,0.0157587
10505,13700,187,16,0.0262147,0.0164823
10506,15667,187,16,0.0268616,0.0148811
10507,17917,187,16,0.0304915,0.0161449
10508,20489,187,16,0.031929,0.0167951
10509,23431,187,16,0.0340673,0.0804648
10510,26795,187,16,0.0358742,0.014873
10511,30642,187,16,0.0385923,0.0174443
10512,35041,187,16,0.0462953,0.0242472
10513,40072,187,16,0.0507067,0.0363876
10514,45826,187,16,0.0566842,0.0226316
10515,52405,187,16,0.0635324,0.0087941
10516,59929,187,16,0.0759012,0.0276408
10517,68533,187,16,0.0970131,0.0279913
10518,78373,187,16,0.097484,0.027949
10519,89625,187,16,0.0987564,0.052219
10520,102493,187,16,0.100309,0.0498511
10521,117208,187,16,0.1009,0.0533925
10522,134036,187,16,0.102278,0.0466072
10523,153280,187,16,0.103901,0.0507488
10524,175286,187,16,0.105609,0.0511574
10525,200453,187,16,0.110152,0.0445188
10526,229232,187,16,0.111352,0.0384344
10527,262144,187,16,0.113569,0.039067
10528,4096,214,16,0.0211242,0.0125493
10529,4684,214,16,0.0247958,0.0127022
10530,5357,214,16,0.025013,0.0153432
10531,6126,214,16,0.0252835,0.0167869
10532,7005,214,16,0.0259441,0.00988104
10533,8011,214,16,0.0263904,0.0118022
10534,9161,214,16,0.0296444,0.0129648
10535,10476,214,16,0.0299776,0.0126272
10536,11980,214,16,0.0304786,0.0114194
10537,13700,214,16,0.0315372,0.0133399
10538,15667,214,16,0.0319772,0.012634
10539,17917,214,16,0.0363458,0.0123003
10540,20489,214,16,0.0371222,0.0116615
10541,23431,214,16,0.038838,0.0126896
10542,26795,214,16,0.0413942,0.0113945
10543,30642,214,16,0.0442782,0.0112003
10544,35041,214,16,0.0513807,0.00984336
10545,40072,214,16,0.0557366,0.0229617
10546,45826,214,16,0.062191,0.00691966
10547,52405,214,16,0.0691292,0.0119251
10548,59929,214,16,0.07922,0.00732711
10549,68533,214,16,0.103675,0.0238547
10550,78373,214,16,0.104989,0.0429037
10551,89625,214,16,0.105443,0.0473484
10552,102493,214,16,0.107355,0.044816
10553,117208,214,16,0.10815,0.0450475
10554,134036,214,16,0.109189,0.0458193
10555,153280,214,16,0.110316,0.0447416
10556,175286,214,16,0.112032,0.0441099
10557,200453,214,16,0.11764,0.0392669
10558,229232,214,16,0.118747,0.0414508
10559,262144,214,16,0.121852,0.046884
10560,4096,245,16,0.0268261,0.011558
10561,4684,245,16,0.0316178,0.00995298
10562,5357,245,16,0.0316797,0.0113974
10563,6126,245,16,0.0319674,0.0116763
10564,7005,245,16,0.0324316,0.00983432
10565,8011,245,16,0.0326533,0.0118904
10566,9161,245,16,0.0371006,0.0129657
10567,10476,245,16,0.0373206,0.00998016
10568,11980,245,16,0.0379243,0.0098899
10569,13700,245,16,0.0388917,0.0099693
10570,15667,245,16,0.0398186,0.00981382
10571,17917,245,16,0.044643,0.00953363
10572,20489,245,16,0.0461675,0.0095031
10573,23431,245,16,0.0477309,0.00968372
10574,26795,245,16,0.0505195,0.00835053
10575,30642,245,16,0.0524987,0.00962795
10576,35041,245,16,0.0598054,0.0097633
10577,40072,245,16,0.0653886,0.00417202
10578,45826,245,16,0.0699394,0.00987458
10579,52405,245,16,0.0779651,0.00956701
10580,59929,245,16,0.0884107,0.0106589
10581,68533,245,16,0.11296,0.0209019
10582,78373,245,16,0.114122,0.0253434
10583,89625,245,16,0.115887,0.0418236
10584,102493,245,16,0.120471,0.06235
10585,117208,245,16,0.118178,0.0406289
10586,134036,245,16,0.119547,0.0365691
10587,153280,245,16,0.120801,0.0393219
10588,175286,245,16,0.122325,0.0339358
10589,200453,245,16,0.126278,0.0373218
10590,229232,245,16,0.127702,0.0341479
10591,262144,245,16,0.130403,0.036104
10592,4096,280,16,0.0311947,0.00967309
10593,4684,280,16,0.0365202,0.0101351
10594,5357,280,16,0.0368902,0.0118009
10595,6126,280,16,0.037041,0.0143764
10596,7005,280,16,0.0379879,0.00942472
10597,8011,280,16,0.039182,0.00841929
10598,9161,280,16,0.043137,0.00986124
10599,10476,280,16,0.0443167,0.0064953
10600,11980,280,16,0.0476414,0.0818777
10601,13700,280,16,0.0467954,0.00811478
10602,15667,280,16,0.0479663,0.00984148
10603,17917,280,16,0.0603843,0.320096
10604,20489,280,16,0.0556146,0.00755836
10605,23431,280,16,0.0581686,0.00988241
10606,26795,280,16,0.0618238,0.00896103
10607,30642,280,16,0.0769444,0.377177
10608,35041,280,16,0.0787556,0.0766248
10609,40072,280,16,0.0914837,0.20071
10610,45826,280,16,0.0979491,0.0587117
10611,52405,280,16,0.116564,0.200849
10612,59929,280,16,0.139366,0.184509
10613,68533,280,16,0.168559,0.231613
10614,78373,280,16,0.158418,0.0915491
10615,89625,280,16,0.165285,0.105133
10616,102493,280,16,0.159271,0.045398
10617,117208,280,16,0.158736,0.0312667
10618,134036,280,16,0.162442,0.0340726
10619,153280,280,16,0.164648,0.0458799
10620,175286,280,16,0.167045,0.035703
10621,200453,280,16,0.179447,0.0619668
10622,229232,280,16,0.180302,0.0638988
10623,262144,280,16,0.180715,0.0411303
10624,4096,320,16,0.0352391,0.00969307
10625,4684,320,16,0.0408496,0.0409448
10626,5357,320,16,0.0418285,0.0644648
10627,6126,320,16,0.042568,0.0794229
10628,7005,320,16,0.0426424,0.00966817
10629,8011,320,16,0.0432294,0.00458912
10630,9161,320,16,0.0506121,0.0707653
10631,10476,320,16,0.0563287,0.112462
10632,11980,320,16,0.0576362,0.258409
10633,13700,320,16,0.0714484,0.410436
10634,15667,320,16,0.0695504,0.380009
10635,17917,320,16,0.0700083,0.278169
10636,20489,320,16,0.0721664,0.249685
10637,23431,320,16,0.0758349,0.248274
10638,26795,320,16,0.0817342,0.279426
10639,30642,320,16,0.0797674,0.140837
10640,35041,320,16,0.0917994,0.160056
10641,40072,320,16,0.10969,0.278372
10642,45826,320,16,0.109402,0.0970771
10643,52405,320,16,0.127552,0.147248
10644,59929,320,16,0.168091,0.231075
10645,68533,320,16,0.180921,0.191092
10646,78373,320,16,0.172488,0.129824
10647,89625,320,16,0.18569,0.165466
10648,102493,320,16,0.207117,0.260795
10649,117208,320,16,0.169002,0.0433836
10650,134036,320,16,0.173716,0.0639569
10651,153280,320,16,0.174142,0.0332497
10652,175286,320,16,0.180867,0.101363
10653,200453,320,16,0.182817,0.0507121
10654,229232,320,16,0.187274,0.0494306
10655,262144,320,16,0.208558,0.0848641
10656,4096,366,16,0.0438221,0.0115938
10657,4684,366,16,0.0509382,0.018834
10658,5357,366,16,0.0515185,0.016185
10659,6126,366,16,0.0519906,0.0155422
10660,7005,366,16,0.0523397,0.0127725
10661,8011,366,16,0.05333,0.0222689
10662,9161,366,16,0.0602599,0.00986574
10663,10476,366,16,0.0631492,0.0494639
10664,11980,366,16,0.0719113,0.331724
10665,13700,366,16,0.07593,0.387282
10666,15667,366,16,0.0696775,0.0626684
10667,17917,366,16,0.0760701,0.0490791
10668,20489,366,16,0.0774059,0.05587
10669,23431,366,16,0.0847816,0.180375
10670,26795,366,16,0.0848216,0.0580624
10671,30642,366,16,0.0924886,0.109543
10672,35041,366,16,0.0997487,0.0333111
10673,40072,366,16,0.116123,0.187815
10674,45826,366,16,0.117468,0.0250574
10675,52405,366,16,0.148833,0.194257
10676,59929,366,16,0.158233,0.208752
10677,68533,366,16,0.180959,0.148696
10678,78373,366,16,0.180549,0.0938653
10679,89625,366,16,0.174351,0.0223201
10680,102493,366,16,0.180823,0.0453512
10681,117208,366,16,0.181076,0.0449943
10682,134036,366,16,0.182882,0.0289664
10683,153280,366,16,0.184021,0.0261454
10684,175286,366,16,0.189791,0.0457817
10685,200453,366,16,0.197185,0.057171
10686,229232,366,16,0.204516,0.0491327
10687,262144,366,16,0.210131,0.0635036
10688,4096,419,16,0.054546,0.00986446
10689,4684,419,16,0.0631406,0.00842765
10690,5357,419,16,0.0636533,0.00937552
10691,6126,419,16,0.064573,0.00967147
10692,7005,419,16,0.0650218,0.00955111
10693,8011,419,16,0.0662397,0.00728038
10694,9161,419,16,0.0750299,0.00322157
10695,10476,419,16,0.0760303,0.00586623
10696,11980,419,16,0.0772728,0.00582695
10697,13700,419,16,0.079091,0.00632495
10698,15667,419,16,0.0808356,0.00426658
10699,17917,419,16,0.0903843,0.00623416
10700,20489,419,16,0.0933501,0.00743607
10701,23431,419,16,0.096898,0.0041966
10702,26795,419,16,0.101323,0.00423644
10703,30642,419,16,0.107132,0.00571118
10704,35041,419,16,0.122111,0.0028169
10705,40072,419,16,0.13172,0.00447494
10706,45826,419,16,0.143564,0.00471159
10707,52405,419,16,0.159718,0.00379976
10708,59929,419,16,0.179651,0.00431264
10709,68533,419,16,0.233769,0.00451196
10710,78373,419,16,0.23527,0.00407204
10711,89625,419,16,0.242682,0.004948
10712,102493,419,16,0.248269,0.00537357
10713,117208,419,16,0.251163,0.0167285
10714,134036,419,16,0.253874,0.00317098
10715,153280,419,16,0.255735,0.0100609
10716,175286,419,16,0.25916,0.000513534
10717,200453,419,16,0.261211,0.00736853
10718,229232,419,16,0.266109,0.00941181
10719,262144,419,16,0.269714,0.015956
10720,4096,479,16,0.0621492,0.00332511
10721,4684,479,16,0.0713868,0.00771061
10722,5357,479,16,0.0724603,0.00918845
10723,6126,479,16,0.0727454,0.00512173
10724,7005,479,16,0.0740894,0.00977759
10725,8011,479,16,0.0756961,0.0120177
10726,9161,479,16,0.0853964,0.00662268
10727,10476,479,16,0.0866457,0.00744383
10728,11980,479,16,0.0877546,0.00593201
10729,13700,479,16,0.0898998,0.00516507
10730,15667,479,16,0.0916451,0.0059514
10731,17917,479,16,0.102233,0.00652129
10732,20489,479,16,0.104963,0.00481112
10733,23431,479,16,0.10789,0.00353559
10734,26795,479,16,0.112785,0.00339027
10735,30642,479,16,0.118224,0.0044393
10736,35041,479,16,0.134375,0.00292696
10737,40072,479,16,0.144522,0.000637222
10738,45826,479,16,0.164367,0.113561
10739,52405,479,16,0.172647,0.00960024
10740,59929,479,16,0.19202,0.00197352
10741,68533,479,16,0.251173,0.0128251
10742,78373,479,16,0.253921,0.0128084
10743,89625,479,16,0.261492,0.00994761
10744,102493,479,16,0.26971,0.0094468
10745,117208,479,16,0.271145,0.0140644
10746,134036,479,16,0.274451,0.011798
10747,153280,479,16,0.274615,0.00977634
10748,175286,479,16,0.27648,0.00552347
10749,200453,479,16,0.280421,0.00821326
10750,229232,479,16,0.284648,0.00989469
10751,262144,479,16,0.287651,0.00940429
10752,4096,548,16,0.075891,0.00968911
10753,4684,548,16,0.0873077,0.00950392
10754,5357,548,16,0.0887983,0.00870059
10755,6126,548,16,0.0901942,0.043148
10756,7005,548,16,0.090422,0.00989973
10757,8011,548,16,0.0908494,0.00596916
10758,9161,548,16,0.102472,0.0086931
10759,10476,548,16,0.104624,0.00440959
10760,11980,548,16,0.10639,0.00517725
10761,13700,548,16,0.109667,0.00479527
10762,15667,548,16,0.112132,0.00930095
10763,17917,548,16,0.122146,0.0101737
10764,20489,548,16,0.125799,0.00854133
10765,23431,548,16,0.131068,0.00515927
10766,26795,548,16,0.136982,0.00835931
10767,30642,548,16,0.144363,0.00471792
10768,35041,548,16,0.195852,0.197641
10769,40072,548,16,0.175739,0.0526803
10770,45826,548,16,0.18097,0.0492241
10771,52405,548,16,0.190409,0.0422098
10772,59929,548,16,0.1926,0.0471835
10773,68533,548,16,0.195756,0.0436521
10774,78373,548,16,0.197328,0.0404879
10775,89625,548,16,0.203973,0.0415345
10776,102493,548,16,0.21353,0.0408706
10777,117208,548,16,0.220399,0.0401184
10778,134036,548,16,0.226874,0.0420684
10779,153280,548,16,0.234444,0.0361569
10780,175286,548,16,0.245025,0.0405571
10781,200453,548,16,0.256266,0.0381899
10782,229232,548,16,0.263089,0.0397982
10783,262144,548,16,0.279316,0.0331933
10784,4096,626,16,0.0847718,0.00969583
10785,4684,626,16,0.0983906,0.00871863
10786,5357,626,16,0.100071,0.00981313
10787,6126,626,16,0.0999183,0.00863964
10788,7005,626,16,0.101545,0.00965792
10789,8011,626,16,0.102543,0.00458979
10790,9161,626,16,0.116898,0.00607579
10791,10476,626,16,0.118294,0.00922749
10792,11980,626,16,0.119594,0.00903161
10793,13700,626,16,0.122678,0.00454482
10794,15667,626,16,0.12553,0.00840775
10795,17917,626,16,0.181487,0.429957
10796,20489,626,16,0.141641,0.00486253
10797,23431,626,16,0.146519,0.0034442
10798,26795,626,16,0.152685,0.00996985
10799,30642,626,16,0.159182,0.00777421
10800,35041,626,16,0.18339,0.0419318
10801,40072,626,16,0.186873,0.0506089
10802,45826,626,16,0.190661,0.0430657
10803,52405,626,16,0.203253,0.0409068
10804,59929,626,16,0.204355,0.0424383
10805,68533,626,16,0.208495,0.0537301
10806,78373,626,16,0.21007,0.0507426
10807,89625,626,16,0.215486,0.035858
10808,102493,626,16,0.225115,0.0375281
10809,117208,626,16,0.235318,0.0410216
10810,134036,626,16,0.240541,0.0371467
10811,153280,626,16,0.248316,0.0343699
10812,175286,626,16,0.262772,0.0367581
10813,200453,626,16,0.277382,0.0337843
