nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
1368,24,26,31,0,7,0,4,4,4,2,64,1,1.567168,0.843882
26489,27,110,96,4,0,11,1,2,2,16,4,1,1.324671,0.445023
15304,71,44,28,2,2,1,4,2,1,8,8,1,1.119225,0.495971
20471,88,83,44,3,4,7,4,2,1,16,8,1,0.925092,2.239561
1868,27,45,19,6,9,4,1,2,1,32,2,1,0.184360,0.058601
152,70,23,117,6,1,9,4,2,8,1,64,1,2.886074,4.279807
44583,23,60,50,2,0,6,1,1,1,64,1,1,0.633061,0.052764
28814,107,119,32,5,3,5,2,2,1,32,4,1,2.873463,1.351276
168,86,30,18,5,6,1,1,1,1,64,1,1,0.310253,0.047475
3972,19,30,88,5,3,8,1,2,8,4,16,1,0.419846,0.454104
6979,103,37,98,6,8,3,4,1,2,8,8,1,2.593321,1.843733
8946,19,21,75,1,3,12,2,2,4,4,16,1,0.426895,0.334932
6382,41,61,18,4,4,11,4,4,2,4,32,1,0.519152,0.870854
39728,80,36,81,1,3,7,1,1,2,64,2,1,1.809487,0.378019
7067,42,74,20,4,6,11,4,8,2,2,64,1,0.888256,2.990874
58,52,106,33,1,3,10,4,8,2,1,64,1,4.342567,6.099253
14004,34,18,52,3,3,13,1,1,1,64,1,1,0.066073,0.041037
7805,56,28,124,0,4,3,4,2,8,1,64,1,8.204175,7.764655
16935,33,30,111,4,7,3,2,1,4,8,8,1,0.632951,0.416127
24672,42,24,22,4,1,1,2,2,1,16,4,1,0.160263,0.075406
4747,19,35,37,3,3,10,2,2,4,8,16,1,0.206101,0.375248
2011,19,113,99,2,3,13,1,1,1,64,1,1,1.855213,0.165273
6329,16,72,21,6,2,11,2,8,2,2,32,1,0.300685,0.573462
6536,32,105,20,3,6,3,2,8,2,2,32,1,0.511425,8.731366
15393,21,50,23,0,7,10,2,8,4,2,64,1,1.604464,0.811424
1038,29,70,40,1,7,1,2,4,2,4,16,1,1.192586,0.681161
18342,38,31,28,3,2,8,2,2,2,8,8,1,0.128037,0.482359
19309,23,105,90,5,2,1,1,4,2,16,8,1,1.805269,0.992187
2691,65,39,17,0,0,8,4,4,2,4,32,1,1.718114,0.463795
6651,17,32,118,1,4,7,1,2,4,8,8,1,0.540637,0.315704
1051,119,17,125,3,6,3,8,1,8,1,64,1,2.754528,16.194737
4651,42,44,28,1,6,6,4,4,2,2,32,1,0.946434,1.825899
4993,17,87,27,1,4,6,1,8,2,8,16,1,0.633138,0.404461
9735,96,20,57,2,6,6,4,1,4,4,16,1,1.481296,1.071497
9185,35,23,19,0,2,3,4,2,2,4,16,1,0.524906,0.337446
41200,18,51,85,4,1,6,1,1,2,64,2,1,0.502669,0.114871
52,42,85,18,3,3,9,4,8,2,1,64,1,0.884765,2.496535
16438,20,30,99,1,5,0,1,2,4,8,8,1,0.500827,0.236358
24028,66,57,107,1,5,2,2,1,2,16,4,1,2.796876,0.817034
1395,102,34,102,5,0,11,2,1,1,64,2,1,2.377145,0.260122
7134,103,17,42,1,7,4,8,2,4,2,64,1,1.673946,1.637961
4899,51,49,72,2,5,11,4,4,4,1,64,1,5.714926,4.825435
28092,25,40,123,6,4,1,1,1,4,32,4,1,0.874089,0.296137
12792,20,52,118,3,2,2,1,2,8,8,16,1,0.443908,2.188181
3787,65,52,16,4,2,7,8,4,1,4,32,1,0.560537,1.131130
15634,26,77,42,4,9,5,2,8,4,2,64,1,1.144611,1.581548
2741,49,76,17,6,6,2,2,4,1,16,8,1,0.683215,0.340467
34253,40,86,26,4,4,10,1,2,1,32,2,1,0.450057,0.167659
163,102,86,22,0,3,4,2,2,1,16,4,1,5.016220,0.641626
1036,30,113,124,3,8,7,2,4,8,1,64,1,4.933186,19.898132
11435,85,55,28,3,9,3,2,1,1,32,2,1,0.175123,0.178149
34601,117,32,127,1,9,10,1,1,2,32,2,1,3.057275,0.530808
2521,35,27,41,3,7,4,4,4,4,2,64,1,0.537638,1.362200
22108,72,16,100,5,9,9,2,1,4,16,8,1,1.038404,0.376265
24821,22,30,96,6,3,2,1,1,4,16,4,1,0.402920,0.171329
24022,57,37,48,6,6,9,2,1,2,16,4,1,0.704939,0.292539
40521,49,85,52,2,2,9,1,2,1,64,2,1,2.408512,0.299114
32284,17,44,65,0,9,11,1,2,2,32,4,1,1.351477,0.131555
19815,66,16,63,1,5,5,4,1,2,16,8,1,0.790253,0.282265
9766,111,81,39,1,1,10,2,2,1,32,4,1,2.905574,0.688222
2451,86,18,99,6,3,5,2,1,2,32,4,1,1.108628,0.352785
8605,85,17,87,3,0,8,4,1,4,4,16,1,0.430681,0.673292
16674,96,20,35,3,8,10,4,1,2,8,8,1,0.184653,0.359297
2539,23,80,35,1,8,11,1,4,1,32,4,1,0.567426,0.162458
47703,55,67,37,0,3,3,1,1,1,64,1,1,3.259523,0.212814
4207,81,123,43,4,0,9,4,4,2,2,32,1,3.782916,5.674605
23011,68,30,53,4,8,8,2,1,2,16,4,1,0.571725,0.286668
32820,17,111,53,3,8,10,1,2,1,32,2,1,0.155618,0.156153
32170,78,19,84,4,4,13,2,1,2,32,4,1,0.749261,0.305187
5730,52,71,69,3,9,7,2,4,2,8,16,1,1.119496,1.711791
14757,101,94,61,6,6,6,2,2,2,8,8,1,4.394737,4.348514
2662,19,17,29,1,3,7,2,1,2,32,4,1,0.206997,0.089347
1942,126,76,49,1,0,6,1,1,1,64,1,1,2.982018,0.225548
45366,35,49,16,4,3,8,1,1,1,64,1,1,0.144622,0.036703
13570,107,35,31,0,2,3,4,2,2,8,16,1,3.866537,2.028355
30271,25,25,62,4,5,13,1,1,4,32,4,1,0.312079,0.098649
10971,31,34,64,0,4,3,2,2,4,8,16,1,2.322479,1.004184
9007,86,21,73,2,7,5,2,1,2,16,4,1,1.469074,0.277324
2727,105,43,61,2,6,8,4,2,4,2,32,1,5.025245,7.303256
31912,17,59,87,2,3,4,1,2,2,32,4,1,1.047013,0.237144
2657,48,35,38,4,7,5,4,2,4,2,32,1,0.732785,0.944796
9838,57,83,63,2,6,2,1,2,2,32,4,1,3.350744,0.589710
44227,48,24,55,5,7,3,1,1,1,64,1,1,0.406859,0.062661
24538,22,31,18,0,0,13,2,2,1,16,4,1,0.348283,0.055739
14085,61,42,19,6,6,7,4,2,1,8,8,1,0.408807,0.301289
4962,22,22,24,2,6,9,4,4,4,1,64,1,0.765650,0.639850
32835,37,17,23,1,1,9,2,1,1,32,2,1,0.137523,0.042530
3530,35,45,89,1,7,6,1,2,4,16,8,1,1.591326,0.582528
1294,39,48,54,4,4,3,1,1,2,64,2,1,0.596032,0.197864
7309,22,16,50,6,3,7,2,2,4,4,16,1,0.215372,0.209294
480,37,45,24,3,9,5,4,4,4,1,64,1,0.622494,1.153132
3206,51,20,20,0,2,8,8,2,2,4,32,1,0.884318,0.579602
5811,20,38,44,3,6,5,2,4,4,4,32,1,0.295343,2.924216
9710,38,37,36,1,8,1,2,2,1,32,4,1,0.572245,0.224823
732,45,56,111,1,3,10,2,4,8,1,64,1,6.394849,10.967909
257,117,28,16,1,5,12,1,1,1,64,1,1,0.342701,0.046290
13992,49,113,94,1,8,11,1,1,1,64,1,1,2.902696,0.317172
33639,16,127,100,4,9,11,1,2,1,32,2,1,0.889191,0.195822
39618,114,108,58,2,3,10,2,1,1,64,2,1,7.790449,1.345755
7107,19,27,53,3,8,13,1,2,4,8,8,1,0.099459,0.178684
15156,55,98,30,2,8,3,2,4,1,8,8,1,1.856643,0.744723
3759,36,61,31,6,5,1,4,4,2,2,32,1,0.879076,1.962764
13920,71,36,33,3,7,10,1,1,1,64,1,1,0.139487,0.084577
34063,34,46,20,4,6,3,1,2,1,32,2,1,0.186733,0.067842
8169,114,68,17,3,8,13,4,2,1,16,8,1,0.363414,0.565582
29869,120,36,79,0,5,1,2,1,2,32,4,1,9.657099,0.731247
9522,18,22,30,3,4,2,1,2,2,16,4,1,0.060089,0.058280
11107,77,69,20,5,6,8,4,4,1,8,16,1,1.146687,1.189948
15326,82,18,19,3,1,8,8,1,1,8,8,1,0.098737,0.154345
4110,20,44,93,4,3,11,1,2,8,4,16,1,0.528592,0.719860
30843,103,37,89,0,0,3,2,1,2,32,4,1,9.304095,0.472772
1093,27,21,115,0,5,9,2,1,8,4,16,1,1.790670,0.514103
8529,37,31,42,6,6,4,2,1,2,16,4,1,0.376413,0.190728
1060,37,76,24,5,8,10,2,8,2,2,32,1,0.776863,1.291034
35332,17,62,23,2,6,5,1,2,1,32,2,1,0.289943,0.059048
1640,54,35,31,5,3,2,4,4,2,2,32,1,0.642639,1.402703
12598,115,100,30,5,0,3,2,1,1,64,2,1,2.398099,0.275741
1728,28,23,31,2,4,0,4,4,4,2,64,1,1.110288,0.897985
1479,22,62,25,1,6,2,2,8,2,2,32,1,0.537727,1.078308
165,37,43,26,6,0,4,4,4,4,1,64,1,0.771315,1.305669
14615,49,49,31,5,6,4,2,2,2,8,8,1,0.577590,0.590185
42296,50,57,59,1,1,0,1,1,2,64,2,1,1.283351,0.234112
2119,53,24,46,6,6,7,4,1,2,16,8,1,0.686026,0.344836
7230,20,16,24,0,7,10,2,2,2,16,8,1,0.476725,0.126392
5265,113,86,53,0,4,8,4,4,2,4,32,1,18.398242,11.385751
34483,22,71,52,5,5,1,1,2,1,32,2,1,0.512102,0.117192
12261,45,118,24,6,9,10,2,8,1,8,16,1,1.314696,0.792184
17967,41,33,44,3,2,13,2,2,2,8,8,1,0.171077,1.801110
2092,73,91,29,0,5,1,4,4,2,4,32,1,7.844746,14.866419
9655,94,68,126,0,4,8,2,2,4,4,16,1,25.021900,12.454997
3514,40,102,84,4,4,9,1,4,4,8,16,1,2.543627,3.459509
5689,51,39,125,6,7,6,2,2,4,8,16,1,2.837636,2.011514
2410,120,49,93,3,6,3,4,2,4,2,32,1,3.291794,67.860081
9139,20,42,116,0,1,11,1,2,8,4,16,1,2.645866,0.685626
2348,36,17,19,3,2,2,2,1,2,32,4,1,0.095851,0.073259
36129,66,36,59,0,7,10,2,1,1,32,2,1,3.667521,0.230263
21194,73,113,75,0,0,1,2,2,2,16,8,1,20.130342,1.884153
794,24,19,74,5,8,10,2,2,8,4,32,1,0.493857,0.538004
22347,79,22,18,3,6,1,4,2,1,16,8,1,0.173508,0.209844
17893,46,25,31,1,6,12,2,2,2,8,8,1,0.434750,0.261708
622,96,22,25,5,8,9,4,1,1,32,4,1,0.527668,0.160055
2187,56,20,43,3,3,4,2,1,2,32,4,1,0.161954,0.172205
40535,19,52,44,1,1,13,1,2,1,64,2,1,0.430111,0.096200
34106,99,24,21,6,9,12,2,1,1,32,2,1,0.357525,0.089882
3089,103,28,21,3,9,4,4,1,1,16,4,1,0.119073,0.145388
30504,35,126,18,6,2,11,1,4,1,32,4,1,0.625756,0.182738
15638,21,109,20,2,7,4,1,8,1,8,8,1,0.537638,0.160573
12609,89,76,35,6,5,1,2,1,1,64,2,1,1.727932,0.270893
1143,47,32,16,2,1,9,2,1,1,64,2,1,0.479198,0.081387
2810,28,87,46,1,0,9,2,4,4,4,32,1,1.718885,1.023528
16558,50,27,111,0,3,5,2,1,4,8,8,1,4.004529,0.868075
40971,48,57,19,3,5,7,1,2,1,64,2,1,0.189005,0.098804
1748,27,59,48,0,3,12,2,8,4,2,64,1,3.578460,2.939118
2650,30,48,47,2,4,5,2,4,4,2,32,1,1.476550,1.595144
30546,24,41,88,6,8,13,1,1,4,32,4,1,0.652029,0.197343
3597,77,21,55,0,3,7,4,1,4,8,16,1,2.984103,1.037937
11091,16,127,16,0,1,6,2,8,1,8,16,1,1.160006,0.300815
5495,19,60,113,3,3,3,1,4,8,4,32,1,0.565426,1.810461
2330,33,59,16,3,8,2,2,4,1,8,8,1,0.108816,0.183697
14145,93,92,34,1,9,13,4,2,1,8,8,1,2.374887,1.035309
24091,18,40,19,3,9,5,1,4,1,16,4,1,0.063445,0.047887
3541,26,42,107,0,0,9,1,2,4,16,8,1,3.396031,0.355860
26294,28,100,21,6,7,12,1,4,1,16,4,1,0.426462,0.139764
1642,18,16,112,5,3,10,2,2,8,2,32,1,0.400504,0.607174
2385,50,48,22,6,6,13,8,4,2,2,64,1,0.967917,2.746280
43916,18,30,79,2,8,12,1,1,1,64,1,1,0.397663,0.044553
2299,59,64,78,6,9,2,1,2,2,32,4,1,2.039433,0.506325
47328,23,39,21,4,1,7,1,1,1,64,1,1,0.116982,0.021901
3803,81,24,28,5,2,10,4,1,2,8,8,1,0.446147,0.282914
29923,73,67,19,2,6,2,2,2,1,32,4,1,1.190611,0.240699
9573,18,93,29,2,7,8,1,8,2,4,16,1,0.705251,0.318846
41933,17,46,91,3,1,11,1,1,2,64,2,1,0.187518,0.123371
13554,58,18,17,1,9,10,1,1,1,64,1,1,0.128468,0.023466
19730,35,70,88,2,6,13,1,2,4,16,8,1,2.940324,0.901026
5234,18,30,81,6,7,5,1,2,8,8,16,1,0.595976,0.311965
6070,36,123,20,4,2,1,2,8,2,4,32,1,0.848514,1.607299
9754,46,28,55,2,0,10,2,2,4,4,16,1,1.178304,0.458625
1064,31,120,22,4,3,12,4,8,2,1,64,1,1.136446,3.030242
14733,16,87,58,4,1,0,1,4,2,8,8,1,0.452574,0.274912
5940,25,19,20,3,9,3,4,2,4,4,32,1,0.153795,0.211300
33325,46,67,46,6,9,3,1,2,1,32,2,1,0.865183,0.191531
6638,25,16,103,6,5,1,2,2,8,2,32,1,0.458102,0.595630
18162,53,106,78,2,3,11,2,2,2,8,8,1,5.410413,2.399111
3120,30,106,21,2,8,10,1,2,1,32,2,1,0.681672,0.121852
4105,39,80,46,0,2,11,1,4,2,8,8,1,4.028380,1.228101
425,28,62,27,1,4,9,4,8,2,1,64,1,1.194690,1.580118
3536,84,54,19,1,7,1,8,4,1,2,32,1,1.092213,0.945049
11126,30,16,34,4,9,4,2,2,4,8,16,1,0.268998,0.201599
47642,47,60,50,2,1,6,1,1,1,64,1,1,1.282541,0.099996
21857,102,25,20,1,5,13,8,1,1,16,8,1,0.584336,0.220638
3677,106,42,53,4,7,12,4,2,2,8,16,1,2.145772,1.857847
14852,73,38,59,1,9,10,2,2,2,8,8,1,1.610060,0.668806
45573,59,86,89,0,6,9,1,1,1,64,1,1,11.047065,0.370908
26543,28,66,18,2,8,5,1,4,1,16,4,1,0.382163,0.113941
43632,38,119,53,3,4,2,1,1,1,64,1,1,0.269749,0.273015
29164,27,103,30,1,2,5,1,4,1,32,4,1,0.710967,0.203620
18890,34,50,29,2,5,4,2,2,2,16,8,1,1.023823,0.271280
1497,21,91,62,3,2,1,2,8,4,2,64,1,1.002009,17.253257
165,61,20,124,5,9,13,4,2,8,1,64,1,2.254781,3.725722
27931,27,80,60,6,7,10,1,2,2,32,4,1,1.054720,0.290701
0,46,58,89,3,5,3,4,4,4,1,64,1,2.733064,27.141273
336,94,24,95,3,7,3,8,2,4,1,64,1,2.941355,7.569169
3035,81,104,21,5,1,1,4,8,1,2,32,1,1.772235,2.919588
1104,29,29,66,1,1,10,2,2,8,2,32,1,0.884187,0.823557
15539,22,24,54,5,3,1,2,4,8,2,64,1,0.565494,0.954985
15281,55,90,58,4,7,11,4,4,4,2,64,1,4.163049,11.839729
6309,34,107,26,5,3,4,2,8,2,2,32,1,0.983479,1.963216
19824,120,35,66,5,2,2,4,1,2,16,8,1,2.368632,1.302320
11561,33,32,103,4,7,9,1,1,2,32,2,1,0.564792,0.160947
12263,20,33,46,1,9,13,1,1,2,64,2,1,0.353164,0.099992
40812,42,31,31,1,0,9,2,1,1,64,2,1,0.445740,0.087683
2608,16,44,17,3,5,7,1,4,1,32,4,1,0.105479,0.062967
7975,17,71,24,6,7,6,1,4,2,16,8,1,0.454031,0.160403
45526,26,37,29,5,6,9,1,1,1,64,1,1,0.182057,0.030420
6778,107,29,26,5,0,12,8,2,2,2,32,1,0.873897,0.999011
940,79,17,20,6,4,6,8,2,2,4,32,1,0.455651,0.529525
11556,64,74,108,0,6,13,2,2,4,8,16,1,17.394798,9.719326
32707,123,93,104,6,4,9,2,1,2,32,4,1,8.067516,3.145594
14711,63,81,115,1,6,0,1,1,1,64,1,1,3.188143,0.366574
15264,25,24,95,0,2,0,4,2,8,2,64,1,2.619573,1.959027
4822,19,81,24,6,3,8,2,8,4,1,64,1,0.700206,1.242560
44581,49,103,56,6,2,8,1,1,1,64,1,1,1.606818,0.208999
7322,84,63,52,0,6,12,4,4,4,2,64,1,14.123323,55.625502
10308,24,112,69,2,4,5,1,4,4,4,16,1,2.355988,1.895245
12481,26,75,17,6,7,10,2,8,1,8,16,1,0.524190,0.261574
10724,24,77,73,2,4,1,1,2,2,32,4,1,1.581936,0.335269
16014,17,120,21,3,4,12,1,8,1,8,8,1,0.116171,0.255124
422,103,30,18,4,2,3,1,1,1,64,1,1,0.291433,0.063861
875,69,21,102,4,5,11,1,1,2,32,2,1,0.684669,0.153357
2385,56,49,35,6,0,9,2,2,2,16,8,1,0.995426,0.401989
13490,27,43,103,1,1,8,1,1,2,64,2,1,0.923152,0.177066
44535,90,32,54,3,3,12,1,1,1,64,1,1,0.174621,0.181613
27368,30,19,21,0,7,13,2,1,2,16,4,1,0.354633,0.065417
10422,31,19,18,5,6,0,4,2,2,4,16,1,0.149470,0.225995
31679,39,86,17,2,0,3,1,4,1,32,4,1,0.745500,0.111136
40620,91,21,20,3,2,8,2,1,1,64,2,1,0.159446,0.095107
3119,57,61,52,3,9,3,1,2,1,32,2,1,0.230065,0.249152
14472,24,107,27,1,6,12,1,1,1,64,1,1,0.418813,0.067021
34619,22,18,49,1,5,5,1,1,2,32,2,1,0.175087,0.048503
3271,24,16,45,6,7,7,4,2,4,4,32,1,0.411069,0.289609
26677,27,89,96,0,5,2,1,2,2,16,4,1,5.868342,0.551143
9743,18,28,23,5,5,6,1,2,2,32,4,1,0.194421,0.076213
18730,41,104,18,2,7,11,2,4,1,16,8,1,1.291556,0.324527
26928,18,87,40,6,6,10,1,4,1,16,4,1,0.423697,0.167476
1647,88,18,27,6,2,8,8,2,4,2,64,1,0.791291,1.682415
39110,105,57,45,4,9,4,2,1,1,64,2,1,1.502525,0.253830
2072,26,36,53,4,4,6,4,4,4,2,64,1,0.876281,1.822717
2122,27,69,95,1,0,6,1,2,4,16,8,1,1.744093,0.554935
39972,32,68,40,2,8,8,1,2,1,64,2,1,1.095783,0.172498
3292,91,35,29,0,0,4,4,2,1,16,8,1,2.797482,0.335866
25073,17,83,123,3,8,11,1,2,2,16,4,1,0.271630,0.404090
1476,20,66,55,5,7,7,1,2,1,64,2,1,0.651756,0.143493
4163,54,72,71,5,9,7,2,4,4,4,32,1,3.506074,3.328481
5060,97,22,20,1,7,2,8,2,2,4,32,1,0.790676,0.487926
2663,25,104,92,2,3,13,1,2,2,16,4,1,2.529301,0.727368
7207,42,16,16,3,5,2,8,4,2,2,64,1,0.225626,1.660980
6670,18,25,47,5,9,10,2,4,4,2,32,1,0.345156,0.392880
4165,21,120,67,3,5,13,1,8,4,4,32,1,0.817217,9.675046
3278,117,62,69,4,8,8,4,2,4,4,32,1,4.261842,7.709288
1865,73,71,108,3,6,3,1,1,2,32,2,1,0.560460,2.263303
32606,19,61,38,6,1,11,1,2,2,32,4,1,0.429403,0.137974
37428,68,23,59,0,9,13,2,1,1,32,2,1,2.294128,0.124843
31186,69,56,63,6,8,4,2,1,2,32,4,1,1.764826,0.606570
15468,27,88,64,1,3,11,2,8,4,2,64,1,2.935262,5.218301
33275,103,25,53,2,2,9,2,1,1,32,2,1,1.379874,0.199733
379,70,26,104,3,6,7,4,2,8,1,64,1,2.324222,34.270413
32283,53,96,119,4,9,12,1,2,2,32,4,1,2.836930,0.995112
1490,35,62,50,6,3,4,2,4,2,8,16,1,1.178981,1.487890
3369,16,42,26,2,2,4,2,4,4,2,32,1,0.444168,0.372685
6545,32,78,48,0,2,4,2,4,4,2,32,1,4.222212,5.198692
26324,26,29,21,2,4,7,2,2,1,16,4,1,0.254299,0.079382
25132,71,39,110,0,2,6,2,1,2,16,4,1,8.268552,1.035611
10517,88,39,77,3,8,12,4,2,2,4,16,1,0.933082,3.816858
12262,24,120,97,1,2,10,1,4,4,8,16,1,2.887651,2.281772
902,24,17,24,2,6,5,4,2,4,2,32,1,0.385599,0.284111
9252,75,18,79,1,7,1,4,1,4,4,16,1,1.068359,0.662814
6625,22,27,25,2,4,5,2,4,4,2,32,1,0.510072,0.412000
2207,66,101,17,3,2,9,2,2,1,32,4,1,0.248421,0.261216
1099,72,40,88,2,5,12,1,1,2,64,2,1,2.796521,0.325120
858,16,75,27,1,2,3,2,8,4,1,64,1,0.742514,1.085813
1594,31,19,43,4,8,7,2,1,4,8,8,1,0.188646,0.151022
21280,30,89,37,2,1,2,1,4,2,16,8,1,1.515876,0.386475
14208,125,21,20,5,2,1,1,1,1,64,1,1,0.348499,0.054608
30787,32,119,24,3,6,7,1,4,1,32,4,1,0.229564,0.220461
6151,108,52,18,5,6,7,8,4,1,4,32,1,1.106084,1.797526
35959,26,115,36,1,8,6,1,2,1,32,2,1,0.699165,0.182448
443,18,27,89,0,7,13,2,4,8,1,64,1,2.040263,1.288019
647,58,21,26,6,2,2,8,2,4,1,64,1,0.532668,1.231875
25970,16,42,98,4,6,13,1,1,4,16,4,1,0.334970,0.164099
9850,35,52,55,1,6,0,2,2,4,4,16,1,1.215725,1.165002
4855,122,17,89,4,7,3,4,1,4,8,16,1,1.691648,1.103857
1487,105,39,28,1,7,3,4,2,2,8,16,1,1.754558,0.932311
15569,25,62,21,6,4,10,2,4,1,8,8,1,0.287308,0.212991
2239,24,25,45,0,1,2,1,2,2,16,4,1,0.710263,0.095699
6183,17,48,108,2,5,12,1,2,4,8,8,1,0.985987,0.288755
40942,28,23,58,5,7,4,1,1,2,64,2,1,0.403386,0.103481
7355,110,122,112,0,7,3,2,2,2,16,8,1,44.920711,6.575671
6046,122,35,127,3,9,10,4,2,4,4,32,1,2.757347,6.771661
6021,23,17,66,3,8,7,2,2,8,4,32,1,0.232912,0.412119
5077,24,44,26,6,9,11,2,4,2,8,16,1,0.467799,0.297568
18127,50,30,119,4,4,10,2,1,4,8,8,1,1.002949,1.007737
33670,112,23,30,4,5,9,2,1,1,32,2,1,0.424143,0.111628
14430,76,22,51,3,1,4,4,1,2,8,8,1,0.215009,2.128779
2878,82,19,16,5,0,10,8,2,2,2,32,1,0.331325,0.331623
578,42,21,56,5,5,6,4,2,8,1,64,1,1.011282,1.105832
23189,46,102,37,5,2,5,1,4,1,16,4,1,1.127752,0.428889
1874,20,59,28,1,2,4,1,4,2,16,8,1,0.488109,0.215335
476,37,74,51,1,8,7,4,4,4,1,64,1,4.527091,8.096468
6725,121,62,40,1,7,13,4,4,2,2,32,1,4.847459,4.361247
2947,37,80,25,4,2,2,2,8,2,2,32,1,0.661878,2.154513
4657,24,28,47,0,9,5,2,4,4,2,32,1,1.374957,0.492872
42018,20,105,21,4,5,2,1,2,1,64,2,1,0.343139,0.087481
913,89,110,94,2,8,3,1,2,1,64,2,1,9.181751,0.938717
5844,17,36,108,1,9,1,1,4,8,4,32,1,0.799380,0.600696
2328,21,24,39,5,7,4,2,2,2,8,8,1,0.216464,0.148372
55,118,60,18,1,9,2,8,4,2,1,64,1,2.307145,3.317522
23517,101,17,63,0,5,12,2,1,2,16,4,1,2.734695,0.254190
1418,55,84,29,3,8,13,4,8,2,2,64,1,1.137737,4.682590
10824,75,18,93,3,3,7,4,1,4,8,16,1,0.514340,1.246030
3845,101,90,27,0,5,0,4,4,2,4,32,1,8.956845,19.135595
1975,97,79,27,5,9,11,4,4,2,2,32,1,2.325462,3.279220
41391,81,73,58,1,8,12,2,1,1,64,2,1,2.484372,0.448221
4728,70,17,94,4,9,1,4,1,4,8,16,1,0.936700,0.661535
10751,16,58,62,2,6,4,1,2,2,32,4,1,0.788056,0.146246
1140,74,104,67,6,2,5,1,2,1,64,2,1,3.471331,0.590789
4201,21,119,44,1,4,0,1,8,4,2,32,1,1.235488,1.983787
866,38,28,70,2,8,0,4,2,8,1,64,1,1.964055,2.723063
2249,50,37,124,1,3,8,4,2,8,2,64,1,4.368755,7.797855
34513,22,69,45,5,2,6,1,2,1,32,2,1,0.453527,0.127623
1103,20,77,46,1,8,0,2,4,4,2,32,1,1.147127,1.422801
3112,45,28,16,6,6,7,2,2,1,16,4,1,0.192692,0.084084
13266,18,45,39,6,7,9,1,2,1,64,2,1,0.388400,0.101350
31450,43,27,87,5,8,0,2,1,2,32,4,1,0.780965,0.257000
36925,29,20,22,0,5,9,2,1,1,32,2,1,0.332158,0.045823
9784,78,124,25,1,8,4,4,4,1,4,16,1,2.161030,1.909929
4216,126,123,24,1,7,4,8,4,1,4,32,1,4.231452,3.122081
4947,77,94,26,5,1,0,4,4,2,4,32,1,2.111180,3.243113
11756,48,34,16,5,6,2,4,4,1,8,16,1,0.422753,0.328107
1432,43,50,108,0,6,13,2,4,8,2,64,1,10.141628,10.281816
21263,72,40,32,4,5,4,4,2,1,16,8,1,0.749428,0.410043
21196,99,47,17,3,6,12,4,2,1,16,8,1,0.269656,0.424577
23776,91,34,28,0,7,0,4,1,1,16,4,1,2.255967,0.214130
25626,41,23,23,1,1,11,2,2,1,16,4,1,0.228630,0.089311
7841,69,22,21,2,7,6,4,2,2,4,16,1,0.653508,0.305049
4574,19,18,34,1,4,7,2,2,4,8,16,1,0.419236,0.215124
35839,110,37,17,0,4,11,2,1,1,32,2,1,1.664523,0.152941
12872,80,36,37,6,4,9,4,2,2,8,16,1,1.255046,1.414072
34280,65,71,60,6,4,8,1,2,1,32,2,1,1.748854,0.487984
7908,32,30,47,4,0,13,4,4,4,1,64,1,0.708434,1.457619
13291,32,114,32,1,9,8,2,4,2,8,16,1,1.648874,0.860020
2752,75,66,113,4,6,3,2,1,2,16,4,1,2.601253,1.900734
46950,105,38,28,5,9,1,1,1,1,64,1,1,0.700009,0.083753
3779,24,41,77,5,2,11,2,4,4,4,32,1,0.975754,1.172246
31796,18,20,28,6,0,7,1,2,2,32,4,1,0.176157,0.058699
41020,82,86,58,4,8,7,1,2,1,64,2,1,2.192839,0.385846
13289,110,29,114,6,1,11,1,1,2,64,2,1,2.448723,0.338551
10571,17,89,47,0,5,0,1,4,4,4,16,1,1.967979,0.596480
6621,32,21,82,1,7,4,2,1,4,8,8,1,0.507004,0.216784
5421,88,61,20,6,6,11,4,4,1,8,16,1,1.136401,1.170905
23195,44,20,108,2,8,9,1,1,4,16,4,1,0.958343,0.236820
20892,119,21,54,1,3,4,4,1,2,16,8,1,1.367829,0.749790
46140,96,59,21,6,6,7,1,1,1,64,1,1,0.757906,0.104421
3457,46,122,29,0,8,11,2,8,2,2,32,1,5.599431,3.512073
13451,33,98,39,3,6,12,2,4,2,8,16,1,0.532242,6.975071
18885,26,16,39,3,0,2,2,1,4,16,8,1,0.127865,0.106720
975,93,81,40,6,9,1,8,4,2,1,64,1,6.239761,9.245239
3969,65,37,16,6,4,1,4,4,1,4,16,1,0.365512,0.391180
18916,43,75,57,4,8,1,2,2,2,16,8,1,1.282003,1.076139
6251,86,34,23,4,3,4,8,2,2,4,32,1,0.666717,1.246958
6646,87,48,57,4,5,6,4,2,4,4,32,1,2.272139,3.278859
26077,18,24,70,0,7,10,1,1,4,16,4,1,0.773696,0.102292
1843,22,24,47,2,8,4,1,1,1,64,1,1,0.243692,0.030363
12196,100,107,88,1,8,3,1,2,1,32,2,1,5.927488,1.180208
31727,90,45,60,5,9,13,2,1,2,32,4,1,1.816734,0.431403
11884,60,32,17,3,8,9,4,2,2,8,16,1,0.242763,0.416083
38206,17,42,29,5,4,1,1,2,1,64,2,1,0.240567,0.071323
3445,63,95,29,1,8,1,2,4,1,16,8,1,1.808359,0.779557
