nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
31111,122,66,96,6,9,11,2,1,2,32,4,1,5.326060,1.177317
21685,80,104,122,3,7,9,2,2,2,16,8,1,2.780872,4.677141
1438,116,95,114,4,1,8,4,2,2,8,16,1,9.058648,13.299356
2641,85,124,70,4,3,0,4,4,2,2,32,1,6.363625,18.826237
200,76,80,94,2,9,13,4,4,4,1,64,1,16.310255,23.286656
12156,75,101,67,3,8,12,2,4,2,8,16,1,1.757216,6.874750
31820,120,94,98,6,0,6,2,1,2,32,4,1,7.636393,1.346863
5116,70,101,107,3,4,2,4,4,4,2,64,1,7.077903,68.388949
681,82,79,100,5,1,12,4,4,4,1,64,1,13.332130,54.227059
5236,87,82,119,1,2,4,4,2,4,4,32,1,10.049896,14.067096
45575,109,101,71,0,5,9,1,1,1,64,1,1,19.547565,0.518007
19494,80,99,87,6,2,12,2,2,2,16,8,1,5.904546,4.540753
2195,81,110,82,0,3,7,1,2,2,16,4,1,20.217966,2.828881
22935,82,101,116,1,3,5,1,2,2,16,4,1,6.465693,2.594129
2208,108,110,79,5,0,0,2,2,2,8,8,1,7.008280,3.308756
6137,78,116,68,0,7,11,4,4,2,4,32,1,23.428531,11.177275
20810,94,76,99,4,1,6,2,2,2,16,8,1,4.552352,3.768714
5308,73,112,127,2,9,2,2,4,4,4,32,1,15.917314,19.953221
1308,114,65,108,0,5,2,4,2,2,8,16,1,25.448667,41.100682
16586,85,71,121,5,2,3,2,2,2,8,8,1,5.062241,4.640569
491,95,78,102,4,9,9,4,4,4,1,64,1,11.047185,40.647598
8520,120,96,92,3,4,10,4,2,2,4,16,1,3.773970,16.496365
9880,104,79,71,5,1,1,4,2,2,4,16,1,6.071221,6.933969
9249,66,104,71,6,7,5,1,2,2,16,4,1,3.223901,1.030248
9621,85,96,75,2,2,2,2,4,2,4,16,1,8.088118,8.071874
4095,125,65,65,5,5,6,4,2,2,4,16,1,4.832946,5.251531
42513,120,113,70,3,8,5,2,1,1,64,2,1,1.007467,0.982136
8071,99,95,92,5,9,10,4,2,2,4,16,1,7.603037,7.101072
1555,68,75,101,5,5,12,2,2,4,8,16,1,5.278462,4.781703
3918,85,125,70,1,6,4,4,4,2,2,32,1,9.470245,28.235159
14395,93,102,114,4,7,2,2,2,2,8,8,1,6.074982,4.897010
1396,87,98,109,5,6,9,2,4,4,2,32,1,10.227749,27.448996
28344,100,75,86,1,3,6,2,1,2,32,4,1,5.102590,1.834930
25245,118,112,66,1,2,5,2,2,1,16,4,1,6.217072,2.299029
2280,102,71,101,6,2,5,4,4,4,2,64,1,14.408508,145.891237
25698,69,116,126,2,5,4,1,2,2,16,4,1,10.206626,1.691691
43607,118,84,82,3,9,8,1,1,1,64,1,1,0.715342,0.376542
2803,95,84,90,6,3,5,4,2,4,4,32,1,7.592365,15.205766
30124,89,104,67,3,1,12,2,2,1,32,4,1,0.855522,2.552139
6047,67,76,82,1,0,11,2,4,4,4,32,1,6.254961,3.742546
25551,113,125,72,4,9,5,2,2,1,16,4,1,5.002650,1.708915
7414,67,112,76,5,1,2,2,2,2,16,8,1,4.334467,2.708451
842,118,85,125,6,5,12,1,1,2,64,2,1,7.999901,1.154121
5438,91,112,94,0,7,5,2,4,4,4,32,1,37.196192,24.947925
47419,72,83,79,1,7,9,1,1,1,64,1,1,2.820848,0.284971
6620,117,117,81,4,1,11,4,4,2,4,32,1,8.917087,39.056771
2970,110,83,66,0,6,8,2,1,1,32,2,1,16.030374,1.084484
29661,75,73,67,0,4,1,2,2,1,32,4,1,10.465984,1.099159
22555,85,96,92,0,5,9,2,2,2,16,8,1,22.700519,6.705559
1776,73,82,64,0,9,7,1,2,1,32,2,1,10.108923,0.381473
3386,110,73,118,3,2,7,1,1,2,32,2,1,1.027982,2.348416
3947,93,76,78,6,6,8,4,2,4,4,32,1,5.882443,9.461045
539,99,71,109,3,7,3,4,4,4,1,64,1,11.926662,85.582614
32312,94,81,97,6,6,1,2,1,2,32,4,1,5.049383,1.506727
6104,92,95,76,4,0,9,4,4,2,4,32,1,5.625547,7.585118
4491,72,99,73,2,7,0,4,4,2,4,32,1,10.233657,7.281756
31305,117,115,76,1,5,11,2,2,1,32,4,1,7.534225,1.509879
43793,113,113,111,6,3,7,1,1,1,64,1,1,8.247794,0.999987
4064,114,71,120,4,7,4,2,2,4,4,16,1,6.957056,8.639375
1080,100,93,79,6,4,10,4,4,4,1,64,1,15.159570,43.853373
46702,107,76,102,5,4,2,1,1,1,64,1,1,4.738684,0.630529
896,76,80,66,4,5,5,1,2,1,32,2,1,1.854329,0.350453
14358,72,106,100,3,3,12,1,1,1,64,1,1,0.611697,0.814564
2895,113,99,75,6,5,11,2,1,1,32,2,1,5.180865,0.822846
35186,66,101,80,4,6,13,1,2,1,32,2,1,2.357274,0.682550
11973,76,78,74,4,6,9,1,2,1,32,2,1,2.053270,0.569042
526,67,95,68,2,1,8,4,4,4,1,64,1,12.122176,14.404995
15211,87,83,122,3,3,9,2,2,2,8,8,1,1.821694,5.880804
42032,98,126,96,6,5,10,1,2,1,64,2,1,7.773294,0.946724
3300,84,72,124,2,6,4,2,2,4,4,16,1,9.941018,8.563001
8708,112,95,108,1,0,2,2,1,2,16,4,1,7.928760,1.759986
43077,87,67,94,0,2,1,1,1,1,64,1,1,13.428915,0.474151
45237,67,72,70,0,1,8,1,1,1,64,1,1,8.290579,0.244776
29195,81,85,75,2,1,4,2,2,1,32,4,1,5.748271,0.798254
7746,93,116,73,5,8,13,4,4,4,1,64,1,16.052301,61.973382
4944,109,71,77,5,3,6,4,2,2,8,16,1,6.147241,9.001625
25189,84,116,96,5,6,7,1,2,2,16,4,1,6.075477,2.498462
558,120,70,111,6,1,10,4,4,4,1,64,1,18.751648,81.236454
5622,73,89,91,3,0,4,2,2,4,8,16,1,1.957561,5.351214
37076,109,98,72,4,4,3,2,1,1,32,2,1,3.549778,1.324082
5654,77,80,119,3,7,1,2,2,4,4,16,1,2.889834,9.173255
4905,99,120,66,2,6,2,4,4,4,1,64,1,18.665115,46.233693
1190,99,75,110,0,5,4,4,4,4,1,64,1,36.855905,202.824702
42266,72,65,105,4,9,2,1,1,2,64,2,1,2.335155,0.503305
41623,123,74,117,1,5,9,2,1,1,64,2,1,7.171566,0.876333
2705,98,91,73,5,4,8,2,2,1,32,4,1,4.482247,1.683957
5636,86,70,78,0,3,6,4,2,4,4,32,1,18.290531,16.040481
1585,66,91,108,0,1,4,1,1,2,64,2,1,17.121392,0.876127
43542,92,101,74,3,9,0,1,1,1,64,1,1,0.561201,0.399709
33466,113,77,103,5,6,0,2,1,1,32,2,1,5.486322,1.285627
4959,65,68,94,2,7,1,2,4,4,4,32,1,9.143653,5.325651
8011,100,70,92,0,3,3,2,2,2,16,8,1,19.139594,5.088893
10563,97,77,90,0,0,4,4,2,2,4,16,1,20.624829,4.873006
3867,110,127,109,0,1,0,2,4,2,4,16,1,48.492091,79.001107
1259,75,121,83,6,1,2,1,2,1,64,2,1,4.657192,0.642339
43362,68,96,117,3,0,11,1,1,1,64,1,1,0.610432,0.388033
14394,82,91,99,5,8,13,1,1,1,64,1,1,4.186779,0.428402
2487,108,65,111,2,5,11,4,2,4,2,32,1,13.791322,12.754171
44320,64,73,106,0,6,8,1,1,1,64,1,1,12.624745,0.418642
3521,74,78,65,0,9,4,2,4,2,8,16,1,12.074155,2.437271
4976,125,65,93,3,4,8,4,4,4,1,64,1,9.561581,44.884734
21931,72,67,127,0,8,4,2,2,2,16,8,1,17.992813,3.440027
2495,102,86,80,0,0,6,2,2,1,16,4,1,19.712371,1.201135
3590,81,79,97,5,5,10,2,2,4,8,16,1,6.166158,5.718136
4671,108,74,117,6,2,6,4,2,4,4,32,1,10.032447,81.953436
26061,65,69,89,5,8,13,1,2,2,16,4,1,2.512029,1.080173
11675,98,97,97,3,9,12,4,2,2,8,16,1,3.045876,9.176225
11952,108,113,72,6,4,11,1,2,1,32,2,1,5.386572,1.562032
3839,88,118,92,6,5,8,2,4,2,4,16,1,7.813955,8.223710
599,108,71,118,6,7,8,2,1,2,32,4,1,6.387264,1.624863
17946,64,69,121,5,6,4,2,2,2,8,8,1,3.644939,3.643572
44683,71,99,116,3,6,2,1,1,1,64,1,1,0.641391,0.877180
2051,68,72,67,0,4,7,1,1,1,64,1,1,8.160940,0.388133
37810,95,98,97,0,6,0,1,2,1,64,2,1,24.096464,1.170800
9839,65,70,80,5,3,1,2,2,4,4,16,1,3.515396,4.229928
3743,100,102,92,0,6,4,4,4,2,2,32,1,33.870997,150.490633
436,80,75,113,3,3,11,4,2,4,2,32,1,3.991405,24.469112
13887,108,97,90,3,1,5,1,1,1,64,1,1,0.737687,0.512597
3522,103,122,77,0,6,8,4,4,2,2,32,1,34.711799,153.541223
6661,65,70,92,5,6,13,2,2,2,8,8,1,3.051368,3.010278
8775,92,109,100,4,6,2,2,4,2,4,16,1,6.477347,21.789661
29845,70,82,114,1,9,1,1,2,2,32,4,1,4.741598,1.004214
15037,85,65,98,6,8,8,2,2,2,8,8,1,3.853967,2.803126
4684,70,68,88,3,5,3,4,4,4,1,64,1,4.999861,64.470648
4770,75,102,103,5,5,1,2,4,2,8,16,1,8.910714,9.010669
46729,65,110,109,5,7,10,1,1,1,64,1,1,4.523375,0.411350
544,78,69,84,5,9,11,4,4,4,1,64,1,9.419137,19.171175
42322,65,108,70,3,5,5,1,2,1,64,2,1,0.633714,0.482118
8536,69,70,89,4,5,2,1,2,2,16,4,1,2.087423,1.023250
1387,76,107,109,6,6,7,2,4,4,2,32,1,10.270819,27.800784
17631,70,66,64,2,3,6,2,2,2,8,8,1,3.864861,1.680278
656,119,93,78,6,6,0,4,4,4,1,64,1,17.721683,189.752241
10108,127,75,110,3,9,1,2,1,2,32,4,1,1.315914,1.985245
1767,73,74,66,4,7,11,4,4,2,2,32,1,3.568370,6.148050
5363,103,73,99,2,0,4,4,2,4,4,32,1,11.792972,9.299487
5280,107,86,117,0,8,7,4,4,4,2,64,1,58.438475,525.289393
34724,126,114,123,6,0,9,2,1,1,32,2,1,10.957265,1.322798
44261,97,110,92,5,8,11,1,1,1,64,1,1,5.500254,0.599447
5030,103,74,99,3,7,6,4,2,4,4,32,1,4.890347,17.069215
36252,64,69,77,4,9,4,1,1,2,32,2,1,1.529567,0.395528
34747,108,106,83,1,6,0,2,1,1,32,2,1,6.087860,1.224185
41175,66,82,109,6,1,11,1,1,2,64,2,1,3.683959,0.583131
669,81,85,71,1,2,4,4,4,4,1,64,1,9.953590,25.385227
2049,76,71,122,2,7,11,4,4,4,2,64,1,20.455772,34.565903
38130,69,69,64,6,0,11,2,1,1,64,2,1,2.148922,0.305362
9307,105,119,87,2,8,3,2,4,2,4,16,1,14.139880,11.443065
9761,106,69,80,5,7,13,4,2,2,4,16,1,5.777040,4.804460
37184,95,86,104,6,8,10,1,1,2,32,2,1,5.301159,1.130986
7921,120,101,67,4,1,12,4,2,2,4,16,1,5.406731,11.694985
2675,74,67,88,2,9,6,2,2,2,16,8,1,6.220096,1.569482
18516,86,86,110,5,4,1,2,2,2,8,8,1,6.215233,5.680652
10049,122,127,68,1,5,12,2,2,1,32,4,1,7.560907,1.515486
29565,101,68,93,4,3,2,2,1,2,32,4,1,3.190085,1.657709
2774,92,118,104,4,3,12,2,4,4,2,32,1,9.972487,30.831447
25793,77,109,115,0,9,12,1,2,2,16,4,1,26.285630,1.622070
12758,74,85,97,5,5,12,2,2,4,8,16,1,6.056460,6.355132
44491,110,101,126,4,0,5,1,1,1,64,1,1,5.906085,0.466278
21748,108,115,72,2,7,7,2,2,2,16,8,1,12.500259,3.436124
5131,90,64,85,5,1,3,4,2,2,4,16,1,3.995949,4.137482
39658,64,83,71,5,0,9,1,2,1,64,2,1,2.562357,0.308103
11901,79,75,85,4,2,9,1,1,2,32,2,1,2.341598,0.612830
27296,74,112,124,5,7,10,1,2,2,16,4,1,6.827408,1.954432
40151,112,118,105,1,0,10,1,2,1,64,2,1,9.506105,0.858650
36823,64,85,85,1,3,4,1,2,1,32,2,1,2.860978,0.679916
12981,65,65,82,0,7,7,2,2,4,8,16,1,12.619536,2.984383
20934,66,83,89,6,9,12,2,2,2,16,8,1,4.084199,1.954033
46915,68,112,112,4,5,11,1,1,1,64,1,1,3.513319,0.414487
2201,122,93,122,6,5,5,2,1,2,16,4,1,8.871621,2.479411
13788,71,76,125,5,8,7,2,2,4,8,16,1,6.387276,8.628399
4840,107,69,71,5,6,10,4,2,4,2,32,1,6.578548,16.107585
1167,115,113,84,4,9,7,4,4,4,1,64,1,17.699871,71.893942
3299,104,93,118,1,5,13,4,2,4,2,32,1,15.733104,19.920240
5613,106,90,79,3,4,1,4,2,2,4,16,1,2.585635,17.248244
20525,90,99,107,4,7,11,2,2,2,16,8,1,5.899423,4.424018
6890,107,67,125,4,1,10,4,2,4,4,32,1,7.440385,14.468975
20773,72,96,80,2,9,0,2,2,2,16,8,1,7.673269,1.828450
1900,75,119,81,2,0,3,4,4,4,2,64,1,15.893346,25.832076
5028,72,96,86,1,9,10,4,4,4,2,64,1,12.700531,17.536988
9557,116,72,111,0,2,11,4,2,2,4,16,1,29.684943,58.764540
42381,66,88,90,5,5,2,1,1,2,64,2,1,3.325141,0.522048
43004,103,95,83,4,2,3,1,1,1,64,1,1,3.474503,0.519589
33436,91,106,123,0,3,0,1,1,2,32,2,1,31.295063,2.141261
14477,66,125,72,0,3,1,1,1,1,64,1,1,14.555087,0.828111
2315,82,88,94,4,0,12,2,4,4,4,32,1,5.347145,8.045777
1062,100,89,84,1,1,7,4,4,2,2,32,1,10.777552,30.953070
7804,67,92,119,4,3,1,4,4,4,1,64,1,10.247046,46.283581
22470,69,84,80,5,3,1,2,2,2,16,8,1,4.326540,3.123204
41665,114,78,106,4,8,10,2,1,1,64,2,1,4.756116,0.836048
7737,72,108,76,4,3,7,2,2,2,16,8,1,4.017919,3.863961
2872,93,83,94,3,7,4,1,1,2,32,2,1,0.882175,1.322388
697,99,122,106,3,9,9,4,4,4,1,64,1,16.146363,81.732781
41790,121,100,113,5,0,13,2,1,1,64,2,1,8.537777,0.888309
8065,92,78,126,3,1,2,2,2,4,4,16,1,2.867982,36.134018
14846,116,84,102,6,1,8,2,2,2,8,8,1,7.100762,3.955896
5148,94,121,71,4,7,0,4,4,4,2,64,1,12.954166,62.094043
2382,79,125,75,4,3,6,4,4,2,4,32,1,6.140583,19.413267
40923,112,107,64,3,9,3,2,1,1,64,2,1,0.850966,0.815413
5661,102,127,92,0,1,8,2,4,2,8,16,1,38.332791,65.361113
33068,70,98,65,4,4,3,1,2,1,32,2,1,2.003776,0.719188
36387,81,68,96,4,6,12,1,1,2,32,2,1,2.360521,0.730866
1397,121,77,73,5,4,0,4,4,4,2,64,1,13.367066,47.606436
1954,79,66,97,6,5,12,4,4,4,2,64,1,9.641564,31.173808
3879,90,83,83,6,1,12,4,4,2,2,32,1,7.281646,16.435162
21990,99,81,118,0,0,4,2,2,2,16,8,1,27.901956,3.026652
41627,73,107,89,1,3,6,1,2,1,64,2,1,4.720114,0.951311
94,120,118,76,0,5,11,4,4,4,1,64,1,53.395644,290.612950
37395,99,111,105,1,6,1,1,2,1,32,2,1,7.279459,1.521470
7806,112,126,87,3,9,11,4,4,4,1,64,1,15.188012,133.460921
1619,81,104,87,4,0,0,1,2,1,32,2,1,3.315070,0.560427
6615,113,100,122,4,2,13,4,2,4,4,32,1,11.067020,38.040812
496,81,74,85,3,6,11,4,4,4,1,64,1,6.006134,100.846230
34754,74,93,109,2,7,3,1,1,2,32,2,1,7.357418,0.883399
45555,112,66,88,0,2,9,1,1,1,64,1,1,16.192227,0.579820
3709,64,101,73,6,3,13,2,4,4,2,32,1,5.637974,12.489579
899,71,70,114,4,7,8,4,2,4,4,32,1,5.097668,7.878925
34123,79,107,119,0,7,7,1,1,2,32,2,1,27.281972,1.536436
35927,78,72,69,0,3,10,2,1,1,32,2,1,10.375109,0.766993
4810,117,76,73,1,5,1,4,2,2,8,16,1,9.158441,6.135934
6487,111,97,105,4,4,13,2,2,2,8,8,1,6.156038,9.183578
21697,68,103,117,3,1,2,2,2,2,16,8,1,1.689196,17.888013
46570,67,71,113,3,5,8,1,1,1,64,1,1,0.498075,0.325681
1184,96,67,88,1,7,6,2,1,1,32,2,1,3.938924,0.636160
16772,103,113,72,6,8,2,2,2,2,8,8,1,5.831690,4.847044
4171,75,100,116,0,1,13,2,2,2,8,8,1,25.228368,14.726418
9137,84,67,73,1,5,6,2,1,2,16,4,1,3.166085,0.814168
4070,93,97,81,2,1,13,2,2,2,8,8,1,8.799089,3.964616
26434,73,82,78,0,7,7,1,2,2,16,4,1,13.074192,1.127149
13241,103,114,65,2,4,8,2,4,2,8,16,1,11.304485,9.623661
5042,102,75,81,0,6,12,4,2,4,4,32,1,23.059676,62.641791
1642,93,85,76,5,8,5,2,1,1,32,2,1,3.727592,0.870478
467,125,98,81,0,4,11,4,4,4,1,64,1,49.409106,63.290972
14092,78,115,64,1,9,6,2,2,2,8,8,1,4.977348,2.195210
22511,97,89,111,1,8,12,2,2,2,16,8,1,9.122841,4.255706
3291,77,114,114,1,1,10,2,2,2,16,8,1,9.239863,23.512502
14137,126,88,101,0,9,4,1,1,1,64,1,1,28.240020,0.602043
1242,78,75,78,4,1,1,4,2,4,2,32,1,4.114597,10.900825
6110,76,120,74,6,6,5,4,4,2,4,32,1,6.894004,15.033775
46460,114,87,99,5,4,10,1,1,1,64,1,1,5.837253,0.745185
39247,82,112,82,2,7,10,1,2,1,64,2,1,8.114159,0.799823
5596,64,111,105,6,5,9,2,4,4,4,32,1,7.377103,10.786134
42918,67,109,82,0,1,12,1,1,1,64,1,1,14.737918,0.418842
1317,117,107,80,1,8,0,2,1,1,64,2,1,6.731435,1.028743
23267,79,112,114,1,7,10,1,2,2,16,4,1,7.327351,1.810867
13357,64,119,107,3,0,5,1,2,1,64,2,1,0.875195,0.534314
12755,86,64,93,3,1,1,1,1,2,64,2,1,0.629576,0.720157
2686,67,112,83,5,3,1,2,2,2,16,8,1,5.426335,4.496843
8075,96,64,72,2,8,4,4,4,4,1,64,1,10.590781,21.669051
2662,80,84,98,2,6,9,2,2,2,16,8,1,8.798460,3.528667
32150,99,68,124,1,2,7,2,1,2,32,4,1,6.289406,1.707433
19576,90,109,95,3,8,12,2,2,2,16,8,1,1.947571,6.846743
8768,74,127,73,0,6,9,2,2,1,16,4,1,18.647057,4.776408
3518,77,111,77,0,5,1,4,4,2,2,32,1,29.576977,65.491422
14246,70,68,85,1,3,8,2,2,2,8,8,1,3.503662,2.294360
9229,64,101,70,6,6,1,1,2,2,16,4,1,2.906502,1.325911
2622,89,85,80,6,6,2,2,2,1,16,4,1,3.867143,2.060507
7045,87,115,71,6,8,3,4,4,4,2,64,1,10.403522,47.804297
2457,90,91,67,3,6,13,2,2,2,8,8,1,1.152061,16.630791
12542,116,90,88,6,4,6,2,1,1,64,2,1,6.231721,1.360463
34127,68,118,99,6,4,13,1,2,1,32,2,1,4.605562,1.205393
20492,79,89,70,4,4,7,2,2,2,16,8,1,3.344943,3.262082
2547,93,67,76,6,6,2,4,4,4,2,64,1,6.975954,30.758296
1812,114,83,83,0,0,11,4,4,4,2,64,1,37.593935,31.345878
42955,88,87,81,5,1,8,1,1,1,64,1,1,3.635144,0.288212
15524,95,84,73,1,9,7,2,2,2,8,8,1,5.252028,2.242939
6421,69,69,115,2,1,5,4,2,4,2,32,1,9.896810,46.532988
29344,118,112,113,5,5,5,2,1,2,32,4,1,9.876705,2.379681
28384,94,102,80,4,9,4,2,2,1,32,4,1,3.944988,1.194934
16322,91,102,72,6,4,1,2,2,2,8,8,1,5.368471,4.826025
4412,100,120,64,0,2,12,4,4,2,4,32,1,27.826334,76.050409
1633,110,116,70,5,6,10,4,4,4,2,64,1,17.163127,51.959254
17690,87,82,97,0,7,3,2,2,2,8,8,1,20.017921,3.224002
46018,111,69,93,5,0,7,1,1,1,64,1,1,4.230458,0.268071
7091,119,78,110,0,8,0,2,2,2,8,8,1,30.127137,6.040025
3306,112,78,86,5,4,3,4,2,4,2,32,1,7.934706,23.731762
2056,80,67,68,4,5,7,2,2,2,16,8,1,2.578654,1.642489
13348,94,110,81,6,0,5,2,4,2,8,16,1,7.931189,9.470135
11264,98,78,77,1,5,11,2,1,1,32,2,1,3.802349,0.530989
38955,125,65,126,1,6,5,1,1,2,64,2,1,6.774176,1.089344
13512,91,79,76,4,9,5,1,1,1,64,1,1,2.486835,0.262427
5359,83,100,107,0,1,11,4,4,4,2,64,1,41.999495,225.904731
2565,86,74,126,1,7,10,4,2,4,4,32,1,11.505538,13.938237
5641,79,76,75,3,2,9,4,2,2,4,16,1,1.594122,22.942654
5570,74,111,67,5,8,11,4,4,2,4,32,1,6.288967,10.468852
44640,114,86,92,2,4,6,1,1,1,64,1,1,8.490699,0.699609
977,101,68,125,4,6,0,4,4,4,1,64,1,12.171671,78.271431
4495,78,81,105,6,3,3,2,4,4,4,32,1,6.497539,13.026682
26939,68,124,123,0,9,13,1,2,2,16,4,1,27.837847,1.700420
687,84,97,120,2,6,10,4,4,4,1,64,1,27.360850,54.429079
42284,86,107,102,3,7,9,1,2,1,64,2,1,1.292267,1.187000
46166,68,94,110,4,5,12,1,1,1,64,1,1,2.842977,0.319243
3455,94,69,77,3,1,3,4,2,2,8,16,1,1.741928,21.401887
5402,122,119,69,3,0,1,4,2,2,4,16,1,3.328697,10.126715
2463,69,104,125,0,2,11,2,4,4,4,32,1,31.755529,44.024365
2812,109,111,65,3,8,10,4,4,2,2,32,1,5.010475,19.324895
37107,65,124,77,1,1,13,1,2,1,32,2,1,3.742483,0.532483
788,88,116,65,2,9,3,1,2,1,64,2,1,6.791126,0.538700
45321,100,94,89,3,3,5,1,1,1,64,1,1,0.651042,0.723434
7362,91,107,106,1,2,1,4,4,4,2,64,1,33.665551,48.107164
609,118,64,115,6,6,12,4,2,4,2,32,1,11.178539,25.501703
9088,64,88,109,4,9,5,2,2,4,4,16,1,4.246943,4.358631
5132,67,71,89,4,0,11,2,4,4,4,32,1,3.320239,4.639134
5885,117,100,76,3,1,8,4,4,2,4,32,1,4.441591,68.126452
218,79,83,119,5,5,2,1,2,2,16,4,1,4.821908,1.783645
4725,111,81,121,3,2,8,4,2,4,2,32,1,6.786891,109.937121
3103,72,118,96,5,1,12,2,4,4,2,32,1,11.290489,13.495547
1648,90,124,69,5,7,8,4,4,4,2,64,1,15.168128,48.855087
40033,88,102,119,0,8,3,1,1,2,64,2,1,28.744971,1.516593
1633,102,97,90,6,2,13,4,4,4,2,64,1,17.449755,63.772681
15329,79,93,94,0,4,5,4,4,4,2,64,1,37.551973,42.287462
839,102,95,72,1,0,9,2,1,1,64,2,1,4.878492,0.475351
36530,99,73,117,1,0,4,1,1,2,32,2,1,5.302873,0.760584
10213,105,115,69,0,5,8,2,2,1,32,4,1,23.076349,1.825568
9687,76,105,82,6,5,13,2,4,2,4,16,1,5.567066,5.451980
1012,72,68,66,3,7,6,4,2,2,4,16,1,1.436329,2.818906
11496,115,64,70,3,3,6,4,2,2,8,16,1,2.050896,7.754250
2743,97,91,72,5,9,10,2,2,1,32,4,1,4.501898,0.974864
15315,83,80,114,4,3,9,4,4,4,2,64,1,9.322255,36.909733
47670,106,89,86,6,5,9,1,1,1,64,1,1,4.802131,0.390628
31907,90,103,109,1,2,7,1,2,2,32,4,1,7.529677,2.005567
9448,114,84,104,0,9,10,4,2,2,4,16,1,32.810822,7.504388
7479,97,74,83,6,7,3,4,2,2,4,16,1,5.282665,4.888716
34652,67,67,96,6,4,9,1,1,2,32,2,1,2.620480,0.699737
3473,72,72,64,3,5,3,4,2,2,4,16,1,1.167512,13.446708
1518,104,110,74,0,4,9,2,4,2,8,16,1,27.725827,12.551020
20968,106,70,120,2,2,1,2,2,2,16,8,1,12.151755,4.672343
2134,108,71,96,6,7,8,2,2,2,16,8,1,6.277408,3.127951
5765,69,83,113,6,1,2,2,4,4,4,32,1,6.241529,10.338435
1590,127,73,112,6,3,5,4,4,4,2,64,1,18.935256,76.133264
25837,76,118,94,5,0,5,1,2,2,16,4,1,5.205649,1.302952
1217,98,109,119,6,5,0,2,2,4,4,16,1,11.182832,16.659494
415,64,77,100,5,1,3,4,4,4,1,64,1,7.802977,22.610563
15242,114,90,90,6,8,6,2,2,2,8,8,1,6.802859,4.625168
33149,71,125,99,2,8,0,1,2,1,32,2,1,8.332398,1.073666
29046,110,92,70,2,9,6,2,2,1,32,4,1,8.266784,1.012479
2834,123,113,64,5,5,9,2,2,2,16,8,1,7.130425,3.819836
22176,124,88,88,2,6,2,2,2,2,16,8,1,12.238609,4.823577
4149,74,85,95,4,2,9,2,2,4,4,16,1,3.921922,6.438113
1505,102,111,70,5,6,0,4,4,4,2,64,1,15.104253,165.714159
958,81,121,83,3,5,0,4,4,4,1,64,1,9.804203,174.450695
3512,106,126,103,3,3,5,4,4,2,2,32,1,8.764006,38.296754
6523,118,103,85,2,0,13,4,4,2,4,32,1,18.289319,15.141928
4149,91,74,110,6,0,3,4,2,4,2,32,1,7.599467,11.381404
26312,64,80,120,6,3,5,1,2,2,16,4,1,3.792209,1.624609
9969,99,89,86,6,6,1,4,2,2,4,16,1,7.585406,13.933679
30876,95,77,111,4,6,9,2,1,2,32,4,1,4.104442,1.628627
43999,96,110,103,1,9,4,1,1,1,64,1,1,6.028192,0.483290
1849,86,95,87,5,1,11,4,4,4,2,64,1,13.833465,84.866870
27558,72,74,86,2,2,2,1,2,2,16,4,1,4.887692,1.071349
3587,111,114,68,3,4,4,1,1,1,64,1,1,0.690917,1.376578
1591,125,86,71,1,3,12,2,1,1,64,2,1,5.195712,1.238274
4348,94,71,120,5,4,5,4,2,4,4,32,1,8.855735,17.027513
12847,68,104,79,1,0,8,1,2,1,64,2,1,3.798061,0.392658
5393,81,107,75,6,5,10,4,4,2,4,32,1,7.656074,14.371905
2636,83,64,82,5,7,9,4,4,4,2,64,1,8.234967,20.181447
61,67,64,91,6,2,6,2,1,2,16,4,1,2.551093,1.026019
178,67,124,86,1,3,8,4,4,4,1,64,1,16.772702,34.417398
7871,100,96,115,1,8,11,2,2,2,16,8,1,10.094830,4.781168
3229,121,120,116,1,1,1,4,4,2,4,32,1,28.170831,37.987948
40329,77,98,122,5,6,0,1,1,2,64,2,1,5.614654,0.977457
17815,81,85,112,4,7,4,2,2,2,8,8,1,4.375006,3.392324
9623,121,119,79,2,7,10,2,2,1,16,4,1,12.631443,1.994469
9970,88,80,93,2,1,0,2,1,2,32,4,1,7.275206,1.019604
31104,67,92,111,6,9,7,1,2,2,32,4,1,4.583482,1.011233
14966,115,66,78,1,8,0,4,4,4,2,64,1,13.739855,28.719913
46277,86,111,125,2,2,11,1,1,1,64,1,1,10.705547,0.729259
3493,95,88,83,2,4,0,4,4,2,2,32,1,12.659040,18.641190
5164,100,76,69,6,6,0,4,4,4,2,64,1,12.690040,30.815816
9620,64,101,65,0,8,2,2,4,2,4,16,1,12.662749,5.324195
28016,97,119,88,6,8,5,2,2,1,32,4,1,6.665930,2.048639
3429,104,64,75,4,2,7,4,2,4,2,32,1,4.729273,11.175938
78,81,70,95,2,3,5,4,4,4,1,64,1,15.984945,33.875499
3304,83,98,79,6,6,12,2,2,2,16,8,1,5.431717,4.038661
3389,68,112,65,4,7,2,4,4,2,2,32,1,4.982496,9.540353
5260,83,68,90,1,4,11,2,2,4,4,16,1,5.335920,6.368646
8291,81,73,80,2,8,3,2,2,2,16,8,1,6.293831,2.178431
27911,91,91,79,5,1,13,2,2,1,32,4,1,4.464405,1.112903
3663,124,68,75,3,2,12,4,2,4,2,32,1,3.771347,59.908276
