nxP,nyQ,nzR,coarsen_type,relax_type,interp_type,P,Q,R,nthreads,ppn_count,nnodes,wall_time2,wall_time
40710,17,23,29,4,3,2,1,1,2,64,2,1,0.144448,0.059102
45181,32,38,64,4,2,10,1,1,1,64,1,1,0.363211,0.069764
12392,35,28,50,4,1,7,1,1,2,64,2,1,0.393333,0.099834
3373,21,43,18,1,3,1,4,4,2,2,32,1,0.468162,0.384715
37531,61,26,32,0,4,3,2,1,1,32,2,1,1.241626,0.139153
31161,30,33,28,3,9,2,2,2,1,32,4,1,0.141122,0.109985
7231,19,34,38,0,2,2,2,2,2,16,8,1,0.940197,0.219569
6156,63,21,47,5,8,8,4,2,4,4,32,1,0.817803,1.034227
3475,34,35,63,4,5,12,4,2,4,2,32,1,0.710195,1.780569
29481,22,63,29,3,1,9,1,4,1,32,4,1,0.153901,0.114581
4743,48,21,22,0,3,11,8,2,2,4,32,1,0.947937,0.472673
5253,48,39,24,1,4,5,4,4,2,4,32,1,0.981489,0.873514
6080,26,60,37,6,3,3,2,4,4,4,32,1,0.732162,1.053884
920,44,31,47,6,8,9,4,2,4,4,32,1,0.855911,1.128410
12358,30,16,52,5,9,1,2,2,4,8,16,1,0.428497,0.274997
22739,33,55,35,4,5,6,1,2,2,16,4,1,0.356256,0.153781
14455,59,23,39,1,0,6,4,1,2,8,8,1,0.555012,0.217592
10966,16,60,19,0,1,6,1,4,1,32,4,1,0.571319,0.076993
3588,20,56,48,4,1,8,1,4,2,16,8,1,0.508021,0.220685
8046,16,40,35,6,5,8,1,4,2,16,8,1,0.355738,0.133768
846,32,48,18,0,0,5,4,4,2,4,32,1,1.321906,0.358046
28059,23,37,39,4,5,8,1,2,2,32,4,1,0.300580,0.107936
6450,16,26,51,2,1,11,2,4,4,2,32,1,0.533346,0.348300
30971,59,60,19,0,8,7,2,2,1,32,4,1,1.913571,0.206254
6240,24,23,52,6,3,10,2,2,8,4,32,1,0.459155,0.540629
8676,56,26,20,1,0,9,4,1,1,16,4,1,0.249856,0.070270
8004,39,22,23,4,3,4,4,4,4,1,64,1,0.374853,0.870887
1481,58,16,18,6,2,4,4,2,2,8,16,1,0.321530,0.253362
26333,63,42,64,6,3,1,2,1,2,16,4,1,1.134554,0.502080
34742,31,45,25,1,3,13,1,2,1,32,2,1,0.275106,0.116012
6044,42,63,27,2,1,13,4,4,2,4,32,1,1.668330,1.415377
46719,51,17,16,3,3,10,1,1,1,64,1,1,0.038264,0.025163
15266,60,17,33,4,6,9,8,2,4,2,64,1,0.590299,1.128483
9211,46,42,28,6,9,13,4,2,2,4,16,1,0.533614,0.440238
24269,21,23,59,5,1,7,1,1,4,16,4,1,0.224979,0.078636
4255,42,22,56,4,5,10,2,1,4,8,8,1,0.331871,0.202408
1682,19,34,30,5,2,3,2,2,2,8,8,1,0.185303,0.151295
27473,27,16,24,2,6,12,2,1,2,16,4,1,0.166145,0.052816
27141,18,26,29,6,0,6,1,2,2,16,4,1,0.137031,0.058555
3968,44,19,16,2,3,0,8,2,2,2,32,1,0.345734,0.286715
40603,39,20,16,6,6,9,2,1,1,64,2,1,0.198759,0.062931
35779,36,58,46,5,6,9,1,2,1,32,2,1,0.616249,0.150059
1701,49,32,22,4,9,7,4,4,2,2,32,1,0.410361,0.510533
10759,27,34,43,0,3,5,1,2,2,32,4,1,1.194932,0.170845
43907,44,34,16,1,7,4,1,1,1,64,1,1,0.189826,0.031538
37446,23,48,21,1,9,10,1,2,1,32,2,1,0.204622,0.055781
12624,24,18,39,5,0,5,1,1,2,64,2,1,0.232980,0.058871
15356,29,18,53,1,0,1,4,2,8,2,64,1,0.940749,0.589496
5290,44,64,38,0,8,2,4,4,2,4,32,1,3.717435,2.053779
4370,60,24,25,3,2,7,4,2,2,8,16,1,0.260305,0.869347
20861,56,44,48,5,4,7,2,2,2,16,8,1,1.226168,0.772035
19745,32,29,63,6,2,9,2,1,4,16,8,1,0.646256,0.344181
11,21,19,19,3,5,7,4,4,4,1,64,1,0.230325,1.285796
2235,28,26,27,6,6,13,2,1,2,16,4,1,0.177161,0.090761
9416,24,19,22,5,1,5,4,2,2,4,16,1,0.162724,0.150651
4320,37,62,24,5,6,3,2,4,2,4,16,1,0.506339,0.872643
14608,50,37,42,3,1,2,1,1,1,64,1,1,0.111331,0.074170
9162,16,22,57,3,5,3,1,1,4,16,4,1,0.068804,0.072992
18003,61,48,37,4,5,7,2,2,2,8,8,1,0.678480,0.448878
8946,28,38,41,5,1,12,1,2,2,16,4,1,0.321559,0.119879
43502,26,21,17,1,8,10,1,1,1,64,1,1,0.076410,0.021098
40839,54,47,47,3,0,11,2,1,1,64,2,1,0.241920,0.169605
41412,41,18,23,2,1,0,2,1,1,64,2,1,0.313418,0.067180
19869,59,22,31,4,2,9,4,1,2,16,8,1,0.436115,0.234499
19886,53,34,32,5,5,4,2,2,2,16,8,1,0.654699,0.311525
5864,59,23,33,4,9,9,4,2,4,4,32,1,0.535604,0.580701
1822,20,51,22,3,6,3,2,8,2,2,32,1,0.192659,2.861139
22923,21,29,28,2,2,5,1,2,2,16,4,1,0.257280,0.073641
2114,37,48,29,2,8,2,2,2,1,32,4,1,0.780098,0.195036
28116,26,40,34,1,1,3,1,2,2,32,4,1,0.411278,0.121558
15476,32,21,24,1,9,7,4,4,4,2,64,1,1.316528,0.649487
7848,46,18,24,4,0,0,4,2,2,4,16,1,0.189804,0.161087
35363,59,17,46,4,1,4,2,1,1,32,2,1,0.257153,0.071777
46654,30,18,40,1,1,11,1,1,1,64,1,1,0.155417,0.025662
8896,16,30,20,2,2,8,1,2,2,16,4,1,0.161309,0.048392
1467,23,18,21,0,4,5,2,1,1,64,2,1,0.343793,0.060228
9661,50,40,40,6,9,9,4,2,2,4,16,1,0.734219,0.598585
31115,46,53,28,0,2,2,2,2,1,32,4,1,1.924334,0.213615
1150,16,58,19,5,9,13,2,4,2,4,16,1,0.206524,0.197498
28508,26,52,48,1,8,3,1,2,2,32,4,1,0.609397,0.209796
1597,17,37,30,0,0,3,2,8,4,2,64,1,0.971340,0.444012
46828,32,54,27,5,2,12,1,1,1,64,1,1,0.298688,0.048164
26492,35,44,31,0,4,0,2,2,1,16,4,1,1.277903,0.199587
16544,54,16,20,6,8,2,4,1,2,8,8,1,0.169856,0.113279
6070,17,59,20,2,4,10,1,4,2,8,8,1,0.319861,0.126216
6558,47,31,40,0,4,3,2,2,2,8,8,1,1.710921,0.532126
19992,23,25,34,1,7,2,2,2,2,16,8,1,0.456401,0.174887
4520,30,40,43,5,5,1,2,4,4,4,32,1,0.785075,0.848469
18253,57,41,30,4,5,3,2,2,2,8,8,1,0.430915,0.347160
14260,29,41,55,2,7,4,1,1,1,64,1,1,0.627850,0.070020
8097,25,51,58,4,2,10,1,2,4,16,8,1,0.637730,0.375185
7056,47,18,18,3,5,12,8,4,2,2,64,1,0.259836,2.298484
711,24,40,20,1,7,12,4,8,2,1,64,1,0.582678,0.584425
4460,34,58,36,0,3,11,2,4,4,4,32,1,2.860904,1.490747
31920,39,19,17,1,9,12,4,1,1,32,4,1,0.195455,0.081402
3754,20,43,22,0,3,5,1,4,2,8,8,1,0.564817,0.137581
11698,55,29,24,0,8,11,2,1,1,32,2,1,0.945477,0.111712
39284,22,27,51,4,2,9,1,1,2,64,2,1,0.299381,0.079854
3942,30,22,37,3,8,12,4,2,4,2,32,1,0.208613,0.666157
2063,35,33,30,5,5,0,4,4,2,2,32,1,0.483992,0.812237
9131,46,42,43,2,1,13,2,1,2,16,4,1,0.957876,0.196009
5033,38,20,58,6,8,10,2,2,4,8,16,1,0.639206,0.509824
42686,16,35,36,6,0,11,1,1,2,64,2,1,0.248880,0.066923
18891,57,22,25,4,4,13,4,1,2,16,8,1,0.372337,0.240211
1379,35,31,28,0,4,13,2,1,1,64,2,1,0.911969,0.113583
10196,24,17,17,4,2,3,4,2,2,4,16,1,0.094442,0.126318
2065,27,44,58,2,9,11,1,2,2,32,4,1,0.948217,0.180439
235,36,32,24,5,6,7,1,1,1,64,1,1,0.196884,0.034261
11832,25,30,33,4,8,3,2,2,4,8,16,1,0.339496,0.349221
1140,50,30,52,4,7,2,2,2,4,4,16,1,0.616256,0.604368
38092,49,16,23,2,5,3,2,1,1,64,2,1,0.319746,0.068101
1683,16,28,26,1,2,8,2,4,4,2,32,1,0.315599,0.275440
5291,33,20,59,2,1,8,2,2,4,4,16,1,0.682301,0.323735
2932,35,23,33,0,9,10,2,1,1,32,2,1,0.686000,0.064966
896,25,18,19,0,5,8,4,4,2,4,32,1,0.574889,0.356556
44966,16,19,18,1,4,5,1,1,1,64,1,1,0.055746,0.016565
27525,40,18,16,4,5,13,4,1,1,16,4,1,0.103351,0.045472
18409,26,41,17,3,8,1,2,4,1,8,8,1,0.082440,0.133216
3040,27,26,22,2,2,10,4,2,2,4,16,1,0.379755,0.249320
5459,60,61,60,1,4,13,4,2,2,8,16,1,3.135891,2.792494
3936,53,39,50,3,2,3,4,2,2,4,16,1,0.380075,5.370698
10073,28,29,52,4,4,9,2,2,4,4,16,1,0.343165,0.516091
22372,40,53,48,6,4,9,2,2,2,16,8,1,1.029032,0.720900
3067,39,36,45,6,0,12,4,2,4,2,32,1,0.791141,0.987089
3793,24,37,64,1,9,13,1,2,4,8,8,1,0.491449,0.242284
22578,19,29,37,2,8,10,1,2,2,16,4,1,0.279322,0.101974
5166,39,48,33,4,0,3,4,4,2,4,32,1,0.612798,0.682011
1516,28,25,36,6,6,0,4,2,4,2,32,1,0.359689,0.720210
46810,32,31,17,1,6,12,1,1,1,64,1,1,0.127761,0.024000
10820,17,53,24,5,8,11,2,4,2,8,16,1,0.390357,0.357615
4039,42,51,63,4,8,8,2,2,2,8,8,1,0.834998,0.820257
2242,29,35,19,4,6,5,2,2,1,32,4,1,0.223269,0.097858
14204,38,64,36,3,6,2,1,1,1,64,1,1,0.116577,0.097745
15893,24,48,51,0,5,1,1,2,4,8,8,1,1.610957,0.284959
2653,53,26,23,1,5,1,4,2,1,16,8,1,0.510603,0.198418
4636,63,20,36,1,4,13,4,2,2,8,16,1,0.872655,0.611162
29483,40,28,20,0,5,3,2,2,1,32,4,1,0.720042,0.110438
5141,56,17,36,2,0,3,8,2,4,2,64,1,1.043105,0.641789
28857,36,27,21,6,4,1,2,2,1,32,4,1,0.265853,0.117293
18873,33,21,30,1,1,9,2,2,2,16,8,1,0.472803,0.161353
974,33,16,26,3,5,0,4,2,2,4,16,1,0.103392,0.821036
7004,61,18,35,5,3,9,4,1,2,8,8,1,0.323833,0.225132
376,41,17,26,5,3,1,4,2,4,2,32,1,0.278369,0.420005
6968,20,60,54,3,8,13,2,4,4,4,32,1,0.392437,1.134115
46819,39,19,17,5,5,6,1,1,1,64,1,1,0.100496,0.022631
19780,24,16,25,4,2,1,2,2,2,16,8,1,0.179077,0.108806
3908,42,56,41,6,2,11,4,4,2,4,32,1,1.241061,2.208271
5529,60,39,22,4,0,5,4,2,2,4,16,1,0.422711,0.355602
8164,23,20,36,0,0,0,4,4,4,1,64,1,1.120588,0.567604
3103,37,42,55,2,4,5,2,4,4,4,32,1,1.931790,1.639612
19644,51,20,26,4,9,10,4,1,2,16,8,1,0.338931,0.155326
40738,16,25,22,0,6,11,1,2,1,64,2,1,0.328581,0.061788
2645,28,21,35,1,8,7,2,1,2,32,4,1,0.336105,0.128903
11245,56,19,34,3,0,11,2,1,1,32,2,1,0.091317,0.064085
24439,16,21,37,2,0,4,1,2,2,16,4,1,0.180981,0.053173
7216,16,16,18,0,4,6,4,4,4,2,64,1,0.896685,0.339109
15872,37,33,35,2,1,3,2,2,2,8,8,1,0.612855,0.240455
1694,45,49,31,2,8,12,4,4,2,2,32,1,1.439015,1.457783
12187,59,16,37,3,8,12,4,1,4,8,16,1,0.213083,0.360678
14172,16,23,60,0,7,4,1,1,1,64,1,1,0.507916,0.037716
2038,19,46,35,0,2,6,2,4,4,2,32,1,1.333211,0.952811
24832,26,25,49,3,2,11,2,1,2,16,4,1,0.096649,0.149958
1808,34,36,24,6,7,0,4,4,2,2,32,1,0.465555,0.478498
43203,22,17,49,2,8,3,1,1,1,64,1,1,0.197066,0.028119
28459,24,24,22,5,6,6,2,2,1,32,4,1,0.211574,0.082605
30848,39,56,17,2,1,2,2,2,1,32,4,1,0.596857,0.118707
36485,19,59,52,2,3,4,1,2,1,32,2,1,0.582505,0.118122
44,30,36,32,3,5,5,1,2,2,16,4,1,0.104315,0.116510
6392,26,18,20,1,0,0,2,2,2,8,8,1,0.152960,0.077472
2136,18,17,25,5,3,0,2,1,2,32,4,1,0.144533,0.073263
2587,24,39,18,0,9,3,4,4,2,4,32,1,0.772923,0.280807
12773,23,32,30,0,5,2,1,2,1,64,2,1,0.679853,0.081581
23731,31,21,26,4,4,8,2,1,2,16,4,1,0.139808,0.080894
23607,33,26,48,1,7,0,2,1,2,16,4,1,0.383069,0.135058
723,29,39,20,2,1,3,4,4,4,1,64,1,0.844450,0.895758
879,24,18,43,6,7,3,4,2,4,4,32,1,0.365958,0.321292
8340,54,18,36,0,4,6,4,1,2,16,8,1,1.229238,0.246956
3463,42,32,51,3,6,2,1,1,1,64,1,1,0.101296,0.079716
25408,30,52,18,0,4,0,2,2,1,16,4,1,0.750410,0.128021
33284,48,39,55,3,1,6,1,1,2,32,2,1,0.164266,0.170994
3272,16,26,25,2,3,5,1,2,1,64,2,1,0.229900,0.056097
30656,20,50,23,2,5,3,1,4,1,32,4,1,0.388647,0.093963
8134,18,17,52,0,7,4,2,1,4,16,8,1,0.662234,0.136087
28150,21,59,36,0,9,10,1,2,2,32,4,1,1.323301,0.128504
43124,40,29,21,1,7,7,1,1,1,64,1,1,0.186624,0.031223
14505,28,56,52,4,2,3,1,1,1,64,1,1,0.366071,0.072799
4011,60,44,29,5,2,2,4,2,2,4,16,1,0.675828,1.085521
15420,57,20,19,0,0,9,8,4,2,2,64,1,1.248197,0.479706
14084,61,20,61,6,4,1,1,1,1,64,1,1,0.457896,0.086537
8659,38,25,23,4,9,11,2,2,1,16,4,1,0.158855,0.084711
13871,39,23,32,4,5,10,4,2,2,8,16,1,0.426245,0.306175
10445,61,47,38,6,0,11,4,2,2,4,16,1,0.992509,0.830860
12690,38,18,23,6,4,8,4,2,2,8,16,1,0.346134,0.278505
3737,27,42,41,3,3,8,1,1,1,64,1,1,0.078460,0.063124
3327,23,19,19,0,9,1,2,2,2,16,8,1,0.458130,0.116025
29538,35,16,16,4,1,4,4,1,1,32,4,1,0.134080,0.057607
30316,50,59,45,3,5,8,2,2,1,32,4,1,0.296736,0.282679
30511,28,27,17,5,5,0,2,2,1,32,4,1,0.194974,0.082610
43598,33,50,35,0,6,6,1,1,1,64,1,1,1.308008,0.076459
5197,39,22,62,1,6,9,2,2,4,8,16,1,0.930331,0.619500
156,49,27,35,5,1,13,1,1,1,64,1,1,0.301809,0.045544
21529,20,36,24,1,1,4,2,2,2,16,8,1,0.383235,0.151638
2927,35,59,50,2,7,7,2,4,4,2,32,1,2.261610,1.448978
3106,32,49,30,4,8,2,4,4,2,2,32,1,0.475219,1.064759
5143,58,28,63,3,6,1,4,2,4,4,32,1,0.565783,8.178290
30582,35,64,25,6,1,9,2,2,1,32,4,1,0.521400,0.156634
4169,26,17,23,5,9,9,4,2,2,4,16,1,0.157550,0.144106
2207,43,34,22,6,4,4,4,4,4,2,64,1,0.702726,1.419247
30075,44,36,27,5,7,9,2,2,1,32,4,1,0.472768,0.146870
3279,64,25,38,4,2,11,4,1,2,16,8,1,0.562489,0.336128
11325,62,63,60,4,5,1,1,2,1,32,2,1,1.093225,0.258207
2663,23,47,27,1,5,4,2,4,4,2,32,1,0.546235,0.602716
3344,24,40,30,1,0,9,1,2,1,64,2,1,0.357935,0.075463
21922,51,42,16,0,8,7,4,2,1,16,8,1,1.211869,0.232545
876,43,19,39,0,6,13,2,1,1,32,2,1,0.791044,0.084323
5335,32,36,32,2,2,3,4,4,2,4,32,1,0.950656,0.844136
43948,40,19,26,4,1,8,1,1,1,64,1,1,0.111317,0.023588
7085,21,42,29,0,7,10,2,2,2,8,8,1,0.826587,0.180056
14159,34,19,36,2,7,11,1,1,1,64,1,1,0.251547,0.030389
735,59,55,57,0,2,9,4,4,4,1,64,1,9.710229,39.452629
5135,29,32,52,3,9,9,2,2,4,4,16,1,0.227818,0.393501
13470,22,29,20,0,5,4,1,2,1,64,2,1,0.432402,0.070192
1346,44,28,21,0,4,13,4,4,2,2,32,1,1.071496,0.694635
3610,31,52,18,1,2,1,2,4,1,16,8,1,0.468028,0.197880
3126,22,26,24,2,5,0,2,4,4,2,32,1,0.440686,0.286598
34001,35,45,44,2,8,3,1,2,1,32,2,1,0.715949,0.145216
6576,56,16,32,1,7,11,4,2,4,4,32,1,0.668305,0.404973
14558,58,30,40,2,0,4,1,1,1,64,1,1,0.660868,0.052805
1726,45,32,57,6,9,8,1,1,1,64,1,1,0.492701,0.069631
469,33,23,63,4,9,1,2,1,2,32,4,1,0.370624,0.137619
4006,53,60,21,0,7,12,4,4,2,2,32,1,2.554791,1.081871
29114,26,64,19,5,4,13,1,4,1,32,4,1,0.339647,0.133516
1806,60,52,24,3,9,12,8,4,2,2,64,1,0.709895,1.803494
20922,40,19,34,1,0,12,4,1,2,16,8,1,0.437830,0.148176
12342,39,40,32,4,5,0,1,2,1,64,2,1,0.394785,0.097973
23433,16,27,45,0,9,12,1,2,2,16,4,1,0.521139,0.076232
4746,35,45,48,4,0,9,2,4,4,4,32,1,0.768875,0.777874
3290,32,56,44,1,3,3,2,4,4,4,32,1,1.188046,1.425129
14701,45,55,26,0,4,0,1,1,1,64,1,1,1.482920,0.088067
37201,26,25,30,3,5,3,1,1,2,32,2,1,0.072386,0.057925
1153,57,49,29,0,9,4,2,1,1,64,2,1,2.262544,0.159461
1371,56,50,61,3,1,5,4,2,4,2,32,1,1.150526,13.370621
11550,45,23,35,4,8,2,4,2,2,8,16,1,0.443963,0.474636
12506,35,54,40,5,4,10,2,4,2,8,16,1,0.985152,1.046594
7617,47,17,27,2,4,5,4,2,2,4,16,1,0.442988,0.294347
32147,31,18,46,3,0,9,2,1,2,32,4,1,0.146301,0.088173
25921,58,43,52,2,0,13,2,1,2,16,4,1,1.495245,0.237498
29883,55,62,16,1,8,0,2,2,1,32,4,1,0.546972,0.175120
1022,18,22,59,5,1,1,1,1,2,64,2,1,0.265838,0.068115
24361,26,50,25,6,7,12,2,2,1,16,4,1,0.273874,0.110601
4493,64,33,48,2,0,4,4,2,4,4,32,1,1.976198,0.953404
2433,49,33,17,4,9,12,4,4,2,2,32,1,0.306197,0.441654
24946,22,54,53,2,1,3,1,2,2,16,4,1,0.689178,0.141553
12453,20,39,21,0,1,8,1,2,1,64,2,1,0.569662,0.081869
1413,24,31,55,1,6,2,2,4,8,2,64,1,0.940611,1.257185
4188,26,16,21,6,7,12,4,2,4,2,32,1,0.194958,0.204630
24288,20,29,23,1,4,11,1,2,2,16,4,1,0.152253,0.075116
1007,27,53,24,2,7,1,4,8,2,1,64,1,1.331363,1.006121
6962,16,59,16,0,1,8,2,4,1,8,8,1,0.438791,0.094975
2561,28,40,36,0,9,1,1,2,2,32,4,1,1.221882,0.144968
25735,23,16,41,4,0,0,2,1,2,16,4,1,0.115541,0.054508
960,39,28,40,0,9,13,4,4,4,1,64,1,2.516886,1.356394
15867,58,62,20,5,8,11,2,4,1,8,8,1,0.535977,0.344044
6871,59,35,21,0,0,8,4,4,2,2,32,1,1.645933,0.583050
3749,49,22,58,4,0,1,4,2,4,2,32,1,0.600048,0.776193
32314,62,44,56,1,6,10,2,1,2,32,4,1,1.362514,0.367729
11441,30,48,44,3,0,12,2,4,2,8,16,1,0.314327,0.532392
4753,49,27,34,3,4,11,4,2,2,8,16,1,0.272669,0.836957
2224,35,64,24,5,0,6,4,8,2,2,64,1,1.051937,1.077818
6609,25,19,40,5,1,9,4,2,4,2,32,1,0.301912,0.394498
7310,58,54,45,6,4,5,2,2,2,16,8,1,1.375547,0.991245
5517,28,37,18,2,0,2,4,4,2,4,32,1,0.595429,0.268537
40905,55,43,16,4,8,2,2,1,1,64,2,1,0.322246,0.091776
45897,48,23,32,2,2,8,1,1,1,64,1,1,0.350396,0.036857
11158,31,64,21,6,2,8,2,4,2,8,16,1,0.619355,0.533741
32774,17,37,33,4,1,1,1,2,1,32,2,1,0.164251,0.049959
9384,33,44,21,4,4,9,2,2,1,16,4,1,0.206673,0.133519
34146,52,22,40,6,9,1,2,1,1,32,2,1,0.324055,0.087434
45554,23,61,64,2,9,6,1,1,1,64,1,1,0.814783,0.074652
36355,34,32,19,3,1,12,2,1,1,32,2,1,0.072864,0.048655
16845,18,18,25,6,1,7,2,2,2,8,8,1,0.117225,0.074030
15275,17,17,32,6,0,2,4,4,4,2,64,1,0.315650,0.387400
45445,23,22,48,6,8,2,1,1,1,64,1,1,0.161176,0.031366
23160,34,19,30,6,5,4,2,1,2,16,4,1,0.174091,0.075430
42191,21,38,39,4,3,6,1,1,2,64,2,1,0.271402,0.090365
5015,31,31,22,2,0,2,4,2,2,4,16,1,0.411820,0.193752
585,48,25,23,2,7,9,8,4,2,1,64,1,1.053095,0.947943
14288,39,17,35,4,9,12,4,1,2,8,8,1,0.177959,0.123223
9675,17,32,47,4,1,12,1,2,2,32,4,1,0.256142,0.093867
2129,49,31,21,0,0,13,4,2,1,16,8,1,1.126053,0.160947
2593,44,30,37,2,8,6,4,4,4,2,64,1,2.162822,1.912379
927,63,17,23,6,4,8,8,2,2,4,32,1,0.415038,0.483467
2745,50,56,24,6,0,1,4,4,2,2,32,1,0.901705,0.786595
9601,28,29,60,1,7,11,1,1,4,16,4,1,0.374199,0.128240
7424,26,25,17,1,9,0,4,4,4,2,64,1,0.858491,0.520862
24539,50,22,44,6,7,1,2,1,2,16,4,1,0.374841,0.131115
34954,23,16,54,1,3,7,1,1,2,32,2,1,0.173846,0.050148
7115,37,29,21,3,8,2,4,4,2,4,32,1,0.215758,0.523901
93,22,23,17,6,0,10,4,4,4,1,64,1,0.421526,0.391158
2778,22,32,60,0,8,2,2,4,4,2,32,1,1.461788,1.082123
33024,21,16,22,4,8,0,1,1,2,32,2,1,0.073079,0.036965
2128,19,24,39,0,0,9,1,2,2,32,4,1,0.596638,0.086157
4199,24,27,45,1,9,7,2,4,4,2,32,1,0.684497,0.562318
24966,18,53,23,4,1,5,1,4,1,16,4,1,0.153621,0.064322
2585,17,38,21,6,9,12,1,2,2,16,4,1,0.123907,0.068133
4195,31,22,55,5,3,1,2,1,4,8,8,1,0.302895,0.218575
16091,16,21,42,3,8,7,1,2,4,8,8,1,0.074138,0.104706
4693,19,60,32,6,7,12,2,4,2,8,16,1,0.602561,0.407141
40109,62,17,52,2,4,6,2,1,1,64,2,1,0.783810,0.125104
2610,36,57,43,4,3,9,1,2,2,32,4,1,0.570515,0.270632
462,18,43,16,3,6,9,4,8,2,1,64,1,0.245016,2.289899
3734,26,23,30,1,9,2,2,2,2,8,8,1,0.236057,0.141340
3024,18,43,27,2,3,7,2,4,4,2,32,1,0.588775,0.479262
44301,30,28,23,2,2,10,1,1,1,64,1,1,0.197959,0.025616
728,21,33,29,4,6,5,1,2,1,64,2,1,0.232043,0.067456
3490,23,63,22,1,6,8,2,4,2,8,16,1,0.686335,0.409526
2514,63,56,54,3,2,3,4,4,2,2,32,1,1.184837,18.626694
33690,21,58,33,2,4,12,1,2,1,32,2,1,0.434057,0.105274
13988,32,60,18,1,5,3,2,4,2,8,16,1,0.653428,0.346542
10452,16,23,23,3,1,10,1,2,2,32,4,1,0.098319,0.050713
8306,20,33,56,3,5,13,2,2,4,4,16,1,0.173250,1.714673
938,16,37,42,5,1,5,1,1,2,64,2,1,0.300608,0.073722
38994,64,54,17,5,5,8,2,1,1,64,2,1,0.545627,0.108744
7956,32,63,51,4,9,1,4,4,4,1,64,1,1.514307,3.576164
33234,33,18,32,0,2,3,2,1,1,32,2,1,0.480448,0.060258
41398,54,40,48,2,0,5,2,1,1,64,2,1,1.302404,0.143286
18793,18,29,50,3,7,5,1,2,4,16,8,1,0.189580,0.145991
5441,16,43,22,2,3,1,2,4,2,4,16,1,0.343546,0.189948
10490,60,47,20,4,0,12,2,2,1,32,4,1,0.423564,0.123829
38600,46,18,19,5,7,11,2,1,1,64,2,1,0.222859,0.064116
664,28,51,32,2,0,3,4,4,4,1,64,1,1.404860,1.220792
2920,19,64,39,5,7,2,1,2,1,32,2,1,0.344899,0.093683
1746,33,29,19,2,2,12,2,2,2,8,8,1,0.315763,0.141566
4350,16,28,48,3,0,4,2,2,4,4,16,1,0.120416,0.197472
40895,25,33,18,1,3,1,1,2,1,64,2,1,0.203570,0.070436
22792,22,37,48,4,7,11,1,2,2,16,4,1,0.254076,0.119660
2877,21,16,40,6,3,12,4,2,4,4,32,1,0.277620,0.332973
33735,41,52,32,4,5,1,1,2,1,32,2,1,0.353794,0.108836
37290,32,22,56,5,2,10,1,1,2,32,2,1,0.287739,0.080629
8892,20,17,16,3,6,6,2,2,1,16,4,1,0.053822,0.033845
17508,45,20,24,0,1,6,4,1,2,8,8,1,0.642587,0.137303
5897,21,33,27,3,0,10,2,4,4,4,32,1,0.222482,0.226622
20649,24,26,49,6,8,3,2,2,2,16,8,1,0.414113,0.276578
43400,50,41,37,6,4,10,1,1,1,64,1,1,0.482215,0.085841
2204,30,29,57,0,1,13,2,2,2,8,8,1,1.462563,0.353674
7128,33,33,44,5,0,7,2,2,2,16,8,1,0.621928,0.248856
37523,47,47,40,2,7,10,2,1,1,32,2,1,0.962291,0.156242
38973,58,42,36,4,7,1,2,1,1,64,2,1,0.614649,0.164944
8287,18,55,41,2,6,5,1,4,2,16,8,1,0.823228,0.220972
3410,19,35,19,4,9,8,2,4,2,8,16,1,0.232162,0.166223
19569,44,40,20,4,3,9,4,2,1,16,8,1,0.404728,0.265192
7489,46,60,19,6,3,13,2,4,1,16,8,1,0.587193,0.388073
6086,40,53,25,0,5,8,4,4,2,4,32,1,2.200922,3.140423
3993,19,47,24,6,6,3,2,4,4,2,32,1,0.301788,0.591927
28194,17,29,24,0,5,6,1,2,2,32,4,1,0.464360,0.077627
20412,20,18,17,4,1,4,2,2,2,16,8,1,0.144005,0.087885
24673,36,40,39,1,3,8,1,2,2,16,4,1,0.487933,0.205614
17659,37,19,37,1,8,9,2,2,2,8,8,1,0.343701,0.220642
36333,33,26,18,5,1,4,2,1,1,32,2,1,0.131594,0.043473
10768,21,52,59,0,1,4,1,2,2,32,4,1,1.756396,0.164792
4586,23,51,24,0,9,0,2,8,2,2,32,1,1.024822,0.399235
15715,42,42,24,3,0,7,2,2,2,8,8,1,0.154945,0.184649
45200,20,30,27,2,5,1,1,1,1,64,1,1,0.169769,0.023968
37008,48,59,40,6,1,2,1,2,1,32,2,1,0.705207,0.157549
537,17,24,31,2,5,6,2,4,4,2,32,1,0.451547,0.289114
25331,62,36,17,4,9,6,2,2,1,16,4,1,0.252256,0.096911
29690,36,20,31,1,7,11,2,1,2,32,4,1,0.351659,0.118629
114,16,55,34,5,3,13,1,1,1,64,1,1,0.190602,0.041969
13642,49,49,38,4,6,11,1,1,1,64,1,1,0.436725,0.096890
1591,20,28,42,6,1,0,1,1,2,32,2,1,0.230923,0.065219
1026,20,24,54,6,8,9,1,1,2,32,2,1,0.200792,0.069935
5396,47,43,28,1,4,13,4,4,4,2,64,1,2.062322,2.301070
14204,40,32,29,1,2,4,2,2,2,8,8,1,0.419693,0.244933
33366,18,29,18,3,1,11,1,2,1,32,2,1,0.052813,0.035332
13748,39,25,32,0,6,10,1,1,1,64,1,1,0.721476,0.046998
21159,53,62,30,5,1,10,2,4,1,16,8,1,0.985844,0.409421
3450,25,24,22,1,7,5,4,4,2,2,32,1,0.469560,0.291140
