m,n,p,avg,std
1332,29965,107,4,0.0208204,0.102951
1333,34267,107,4,0.0234612,0.00744061
1334,39186,107,4,0.018872,0.00427657
1335,44812,107,4,0.0224858,0.0633075
1336,51246,107,4,0.0210099,0.096057
1337,58604,107,4,0.0237089,0.092343
1338,67018,107,4,0.0241617,0.0537084
1339,76640,107,4,0.0210672,0.00994645
1340,87643,107,4,0.027996,0.00704061
1341,100226,107,4,0.0228782,0.00403837
1342,114616,107,4,0.0257716,0.0730997
1343,131072,107,4,0.0274611,0.0908511
1344,2048,122,4,0.00971143,0.049549
1345,2342,122,4,0.00976613,0.0287361
1346,2678,122,4,0.00974646,0.021694
1347,3063,122,4,0.0104727,0.0853689
1348,3503,122,4,0.0113451,0.0258337
1349,4005,122,4,0.0124916,0.0321376
1350,4581,122,4,0.0113222,0.00872607
1351,5238,122,4,0.0124731,0.049793
1352,5990,122,4,0.0116502,0.0350025
1353,6850,122,4,0.0117013,0.00590843
1354,7834,122,4,0.01427,0.0279265
1355,8958,122,4,0.014803,0.0167058
1356,10245,122,4,0.0134628,0.00528981
1357,11715,122,4,0.0151879,0.0266542
1358,13398,122,4,0.0132261,0.00957933
1359,15321,122,4,0.0152672,0.0550712
1360,17521,122,4,0.0163515,0.0709227
1361,20036,122,4,0.0180655,0.0262969
1362,22913,122,4,0.0164567,0.00958768
1363,26203,122,4,0.0177153,0.0177648
1364,29965,122,4,0.0218559,0.0768862
1365,34267,122,4,0.0241639,0.0698605
1366,39186,122,4,0.0250429,0.0736903
1367,44812,122,4,0.0266951,0.00677356
1368,51246,122,4,0.0237385,0.0977776
1369,58604,122,4,0.0268554,0.00543797
1370,67018,122,4,0.029671,0.00609667
1371,76640,122,4,0.0256323,0.0950126
1372,87643,122,4,0.0281253,0.0605345
1373,100226,122,4,0.0260164,0.00435652
1374,114616,122,4,0.0265968,0.00572633
1375,131072,122,4,0.0285992,0.00530582
1376,2048,140,4,0.0131726,0.0214288
1377,2342,140,4,0.0136843,0.0219785
1378,2678,140,4,0.0137325,0.061868
1379,3063,140,4,0.0137832,0.0206058
1380,3503,140,4,0.0140778,0.0149435
1381,4005,140,4,0.0156512,0.00369799
1382,4581,140,4,0.0162132,0.00169528
1383,5238,140,4,0.0164742,0.00748008
1384,5990,140,4,0.0167629,0.00586003
1385,6850,140,4,0.017106,0.00543751
1386,7834,140,4,0.0176294,0.00607819
1387,8958,140,4,0.0200257,0.00567142
1388,10245,140,4,0.020554,0.0074732
1389,11715,140,4,0.0210134,0.00819833
1390,13398,140,4,0.0221934,0.00621086
1391,15321,140,4,0.023663,0.00756749
1392,17521,140,4,0.025925,0.00954963
1393,20036,140,4,0.0273162,0.00986814
1394,22913,140,4,0.0292911,0.011582
1395,26203,140,4,0.0322531,0.00551434
1396,29965,140,4,0.0353034,0.00901812
1397,34267,140,4,0.0387038,0.00649729
1398,39186,140,4,0.0393309,0.00794692
1399,44812,140,4,0.039832,0.0065273
1400,51246,140,4,0.0419975,0.0501014
1401,58604,140,4,0.0404946,0.00819403
1402,67018,140,4,0.042855,0.00619736
1403,76640,140,4,0.043833,0.0071852
1404,87643,140,4,0.0446921,0.00675818
1405,100226,140,4,0.0472976,0.00749025
1406,114616,140,4,0.0481736,0.0034329
1407,131072,140,4,0.0504418,0.00412349
1408,2048,160,4,0.0131418,0.0271034
1409,2342,160,4,0.0153974,0.0261936
1410,2678,160,4,0.0153225,0.0265926
1411,3063,160,4,0.0151619,0.0318052
1412,3503,160,4,0.0155541,0.0287418
1413,4005,160,4,0.0157493,0.0224061
1414,4581,160,4,0.018793,0.00859264
1415,5238,160,4,0.0194546,0.00749028
1416,5990,160,4,0.0197373,0.00723006
1417,6850,160,4,0.0202019,0.00851394
1418,7834,160,4,0.0207884,0.00980819
1419,8958,160,4,0.023647,0.00746086
1420,10245,160,4,0.023976,0.00849262
1421,11715,160,4,0.0246652,0.0092408
1422,13398,160,4,0.0262088,0.0478355
1423,15321,160,4,0.0246878,0.0090837
1424,17521,160,4,0.0274816,0.00848443
1425,20036,160,4,0.0293276,0.00909108
1426,22913,160,4,0.0314073,0.0123232
1427,26203,160,4,0.0340159,0.0195539
1428,29965,160,4,0.040003,0.0504108
1429,34267,160,4,0.0434961,0.0288273
1430,39186,160,4,0.0431053,0.0332987
1431,44812,160,4,0.0451506,0.0547212
1432,51246,160,4,0.0447369,0.020802
1433,58604,160,4,0.0470009,0.0737918
1434,67018,160,4,0.0486031,0.0321762
1435,76640,160,4,0.049724,0.0381565
1436,87643,160,4,0.0479235,0.0102532
1437,100226,160,4,0.049677,0.00963696
1438,114616,160,4,0.0540583,0.0436459
1439,131072,160,4,0.0584153,0.060403
1440,2048,183,4,0.0164535,0.0164552
1441,2342,183,4,0.0189289,0.0132236
1442,2678,183,4,0.018004,0.0328767
1443,3063,183,4,0.018285,0.0340238
1444,3503,183,4,0.0190654,0.0250073
1445,4005,183,4,0.0202318,0.00760897
1446,4581,183,4,0.0229248,0.00809988
1447,5238,183,4,0.023279,0.00893126
1448,5990,183,4,0.0235021,0.00967197
1449,6850,183,4,0.0240113,0.0098123
1450,7834,183,4,0.0245153,0.00969942
1451,8958,183,4,0.0277625,0.00923624
1452,10245,183,4,0.0283598,0.0057507
1453,11715,183,4,0.0290592,0.00893465
1454,13398,183,4,0.0298618,0.00328656
1455,15321,183,4,0.0300162,0.00560479
1456,17521,183,4,0.0326887,0.0198512
1457,20036,183,4,0.0344102,0.0162251
1458,22913,183,4,0.0362568,0.0143671
1459,26203,183,4,0.0386285,0.0134688
1460,29965,183,4,0.0440066,0.0505526
1461,34267,183,4,0.0489489,0.028233
1462,39186,183,4,0.0488777,0.0267256
1463,44812,183,4,0.0489932,0.0288869
1464,51246,183,4,0.0502378,0.0517126
1465,58604,183,4,0.0503016,0.0230726
1466,67018,183,4,0.0524648,0.0313082
1467,76640,183,4,0.0520138,0.0240795
1468,87643,183,4,0.0546274,0.0369072
1469,100226,183,4,0.0582186,0.0313456
1470,114616,183,4,0.0586458,0.0226612
1471,131072,183,4,0.0614219,0.0366906
1472,2048,209,4,0.0192252,0.0165735
1473,2342,209,4,0.0223698,0.0169897
1474,2678,209,4,0.0211298,0.0246309
1475,3063,209,4,0.0211415,0.0295001
1476,3503,209,4,0.0215869,0.026353
1477,4005,209,4,0.0228746,0.0161102
1478,4581,209,4,0.026641,0.00639748
1479,5238,209,4,0.026819,0.00731684
1480,5990,209,4,0.0272038,0.00606673
1481,6850,209,4,0.027605,0.00817951
1482,7834,209,4,0.0281203,0.00627532
1483,8958,209,4,0.0318944,0.00418305
1484,10245,209,4,0.032592,0.00981715
1485,11715,209,4,0.0333405,0.00827811
1486,13398,209,4,0.0339323,0.00864976
1487,15321,209,4,0.0336307,0.0158442
1488,17521,209,4,0.0370095,0.016021
1489,20036,209,4,0.0384135,0.0184752
1490,22913,209,4,0.040446,0.0182677
1491,26203,209,4,0.0430174,0.0110861
1492,29965,209,4,0.0458985,0.0102493
1493,34267,209,4,0.0504875,0.0110213
1494,39186,209,4,0.051743,0.0131165
1495,44812,209,4,0.0522747,0.0147966
1496,51246,209,4,0.0527515,0.0137801
1497,58604,209,4,0.0533735,0.0120009
1498,67018,209,4,0.0559374,0.00985735
1499,76640,209,4,0.0571913,0.00993823
1500,87643,209,4,0.0586042,0.00981021
1501,100226,209,4,0.0613334,0.00813934
1502,114616,209,4,0.0626473,0.00982305
1503,131072,209,4,0.0640696,0.00944341
1504,2048,239,4,0.0230307,0.0113051
1505,2342,239,4,0.0266978,0.0138248
1506,2678,239,4,0.0251094,0.0227319
1507,3063,239,4,0.0254431,0.0280651
1508,3503,239,4,0.0264834,0.0132423
1509,4005,239,4,0.0274262,0.00983526
1510,4581,239,4,0.0315079,0.00714352
1511,5238,239,4,0.0318929,0.00830767
1512,5990,239,4,0.0322616,0.0048395
1513,6850,239,4,0.0327291,0.00930557
1514,7834,239,4,0.032328,0.0161561
1515,8958,239,4,0.0361323,0.0212345
1516,10245,239,4,0.0372014,0.0173783
1517,11715,239,4,0.0378859,0.0160296
1518,13398,239,4,0.0388992,0.0133736
1519,15321,239,4,0.0400666,0.00972713
1520,17521,239,4,0.0437997,0.0122246
1521,20036,239,4,0.0452186,0.0137937
1522,22913,239,4,0.0468661,0.0144539
1523,26203,239,4,0.0501101,0.0119936
1524,29965,239,4,0.0528702,0.00994946
1525,34267,239,4,0.0579928,0.00966968
1526,39186,239,4,0.0585208,0.0116564
1527,44812,239,4,0.0591311,0.0110897
1528,51246,239,4,0.0605046,0.0109804
1529,58604,239,4,0.0610972,0.00981814
1530,67018,239,4,0.0639691,0.00980685
1531,76640,239,4,0.0653952,0.00977863
1532,87643,239,4,0.0669087,0.00997942
1533,100226,239,4,0.0698523,0.0076801
1534,114616,239,4,0.0712624,0.00199685
1535,131072,239,4,0.0735422,0.0044086
1536,2048,274,4,0.0287358,0.0152388
1537,2342,274,4,0.0336097,0.0198425
1538,2678,274,4,0.0337558,0.0129934
1539,3063,274,4,0.034127,0.0157378
1540,3503,274,4,0.0346234,0.0143658
1541,4005,274,4,0.0355757,0.00965905
1542,4581,274,4,0.0407622,0.00647111
1543,5238,274,4,0.0426769,0.00701111
1544,5990,274,4,0.04296,0.00834682
1545,6850,274,4,0.0438334,0.00834497
1546,7834,274,4,0.0443256,0.00747648
1547,8958,274,4,0.050946,0.00666474
1548,10245,274,4,0.0520042,0.00720871
1549,11715,274,4,0.0530664,0.00629243
1550,13398,274,4,0.0545401,0.00972148
1551,15321,274,4,0.0552116,0.00607117
1552,17521,274,4,0.0622101,0.00980739
1553,20036,274,4,0.06566,0.00638037
1554,22913,274,4,0.069203,0.0100363
1555,26203,274,4,0.0725282,0.00901749
1556,29965,274,4,0.0785275,0.00993571
1557,34267,274,4,0.0863099,0.00937462
1558,39186,274,4,0.0872425,0.00962018
1559,44812,274,4,0.0892887,0.00848991
1560,51246,274,4,0.089704,0.00949941
1561,58604,274,4,0.0905156,0.00970419
1562,67018,274,4,0.094129,0.00861875
1563,76640,274,4,0.0962513,0.00951379
1564,87643,274,4,0.097455,0.00942003
1565,100226,274,4,0.101505,0.00973897
1566,114616,274,4,0.104292,0.00944076
1567,131072,274,4,0.106549,0.0086127
1568,2048,313,4,0.0333791,0.0161442
1569,2342,313,4,0.0388996,0.0159003
1570,2678,313,4,0.0397673,0.011212
1571,3063,313,4,0.0398399,0.0124985
1572,3503,313,4,0.0401096,0.0113613
1573,4005,313,4,0.0405972,0.0136883
1574,4581,313,4,0.0478055,0.00883094
1575,5238,313,4,0.0489502,0.00653143
1576,5990,313,4,0.0494582,0.00642102
1577,6850,313,4,0.0531874,0.0262746
1578,7834,313,4,0.0511842,0.00649106
1579,8958,313,4,0.058241,0.00576835
1580,10245,313,4,0.0598026,0.00525727
1581,11715,313,4,0.0604978,0.00467704
1582,13398,313,4,0.0623116,0.00388412
1583,15321,313,4,0.0627948,0.0097356
1584,17521,313,4,0.0706766,0.00936616
1585,20036,313,4,0.0741434,0.00391845
1586,22913,313,4,0.0778025,0.00929053
1587,26203,313,4,0.0817292,0.0069657
1588,29965,313,4,0.0869576,0.00972141
1589,34267,313,4,0.0951335,0.00932936
1590,39186,313,4,0.0966763,0.00915719
1591,44812,313,4,0.0979676,0.00983405
1592,51246,313,4,0.099929,0.00825807
1593,58604,313,4,0.100755,0.00467971
1594,67018,313,4,0.104251,0.00945946
1595,76640,313,4,0.105792,0.00943826
1596,87643,313,4,0.107888,0.0098544
1597,100226,313,4,0.112808,0.00567166
1598,114616,313,4,0.115679,0.00428373
1599,131072,313,4,0.118472,0.00803939
1600,2048,358,4,0.0401207,0.0149929
1601,2342,358,4,0.0466491,0.0118471
1602,2678,358,4,0.0471696,0.0114593
1603,3063,358,4,0.0473529,0.012323
1604,3503,358,4,0.0482116,0.014999
1605,4005,358,4,0.0489534,0.00872251
1606,4581,358,4,0.0578336,0.00480972
1607,5238,358,4,0.0584818,0.00524566
1608,5990,358,4,0.0587606,0.00497294
1609,6850,358,4,0.0595884,0.00674598
1610,7834,358,4,0.0605793,0.00420672
1611,8958,358,4,0.0691594,0.0057977
1612,10245,358,4,0.070424,0.00679627
1613,11715,358,4,0.0714068,0.00397766
1614,13398,358,4,0.0726792,0.00356447
1615,15321,358,4,0.0729366,0.00982562
1616,17521,358,4,0.0820741,0.00991175
1617,20036,358,4,0.0854026,0.00986096
1618,22913,358,4,0.0891621,0.00987204
1619,26203,358,4,0.0931196,0.00940154
1620,29965,358,4,0.099012,0.00903117
1621,34267,358,4,0.107409,0.00958578
1622,39186,358,4,0.108094,0.00976638
1623,44812,358,4,0.109834,0.00909671
1624,51246,358,4,0.112683,0.00925272
1625,58604,358,4,0.112494,0.0098956
1626,67018,358,4,0.117684,0.00976357
1627,76640,358,4,0.119965,0.00824336
1628,87643,358,4,0.123019,0.00859124
1629,100226,358,4,0.126937,0.00733684
1630,114616,358,4,0.130465,0.00828815
1631,131072,358,4,0.133458,0.00866515
1632,2048,409,4,0.0525705,0.00990113
1633,2342,409,4,0.061673,0.0077388
1634,2678,409,4,0.0623828,0.00730492
1635,3063,409,4,0.062964,0.00541266
1636,3503,409,4,0.062947,0.00710594
1637,4005,409,4,0.064881,0.00575492
1638,4581,409,4,0.073414,0.00565286
1639,5238,409,4,0.077492,0.00354568
1640,5990,409,4,0.0784074,0.00405983
1641,6850,409,4,0.0792672,0.00655223
1642,7834,409,4,0.0802625,0.00763089
1643,8958,409,4,0.0915529,0.00448161
1644,10245,409,4,0.0941251,0.00408547
1645,11715,409,4,0.0957948,0.00539862
1646,13398,409,4,0.0985663,0.00716393
1647,15321,409,4,0.0971464,0.00518738
1648,17521,409,4,0.109911,0.00921535
1649,20036,409,4,0.115108,0.00508701
1650,22913,409,4,0.119983,0.0056861
1651,26203,409,4,0.127676,0.00873762
1652,29965,409,4,0.133857,0.0033363
1653,34267,409,4,0.145391,0.00296986
1654,39186,409,4,0.147055,0.004432
1655,44812,409,4,0.14867,0.0061391
1656,51246,409,4,0.153113,0.00629152
1657,58604,409,4,0.152898,0.00891545
1658,67018,409,4,0.15882,0.00640565
1659,76640,409,4,0.161401,0.00795717
1660,87643,409,4,0.165196,0.00662339
1661,100226,409,4,0.171601,0.00424445
1662,114616,409,4,0.176027,0.00605719
1663,131072,409,4,0.180202,0.00670357
1664,2048,468,4,0.0614527,0.00917712
1665,2342,468,4,0.0707048,0.00844203
1666,2678,468,4,0.0725401,0.00816651
1667,3063,468,4,0.0728884,0.00981227
1668,3503,468,4,0.0745118,0.00305167
1669,4005,468,4,0.0750898,0.00623009
1670,4581,468,4,0.0887362,0.00406098
1671,5238,468,4,0.0888537,0.00272112
1672,5990,468,4,0.0902759,0.00355624
1673,6850,468,4,0.091462,0.00582309
1674,7834,468,4,0.0923662,0.00379968
1675,8958,468,4,0.105151,0.00637465
1676,10245,468,4,0.107736,0.00535425
1677,11715,468,4,0.108986,0.00294945
1678,13398,468,4,0.111553,0.00379564
1679,15321,468,4,0.111286,0.00638847
1680,17521,468,4,0.124416,0.00754145
1681,20036,468,4,0.130256,0.00922391
1682,22913,468,4,0.134936,0.00464351
1683,26203,468,4,0.141927,0.00957039
1684,29965,468,4,0.150795,0.00977659
1685,34267,468,4,0.163875,0.00687236
1686,39186,468,4,0.164823,0.00624129
1687,44812,468,4,0.165925,0.00709978
1688,51246,468,4,0.171247,0.00740188
1689,58604,468,4,0.17197,0.00250405
1690,67018,468,4,0.178183,0.00659309
1691,76640,468,4,0.18023,0.00417239
1692,87643,468,4,0.185254,0.00313282
1693,100226,468,4,0.19199,0.0072968
1694,114616,468,4,0.195525,0.00716606
1695,131072,468,4,0.202297,0.00403093
1696,2048,535,4,0.072999,0.00996107
1697,2342,535,4,0.0818686,0.00674988
1698,2678,535,4,0.0864194,0.00970608
1699,3063,535,4,0.0864168,0.005308
1700,3503,535,4,0.0866341,0.00631761
1701,4005,535,4,0.0882086,0.00523006
1702,4581,535,4,0.098562,0.00499965
1703,5238,535,4,0.100166,0.00866093
1704,5990,535,4,0.101778,0.000912492
1705,6850,535,4,0.101617,0.00838634
1706,7834,535,4,0.103515,0.00441222
1707,8958,535,4,0.117757,0.00703893
1708,10245,535,4,0.12172,0.00293369
1709,11715,535,4,0.122997,0.00608895
1710,13398,535,4,0.126221,0.00441952
1711,15321,535,4,0.127969,0.00418647
1712,17521,535,4,0.137346,0.0058219
1713,20036,535,4,0.137936,0.00611069
1714,22913,535,4,0.138774,0.00754326
1715,26203,535,4,0.142531,0.00698811
1716,29965,535,4,0.144283,0.00370623
1717,34267,535,4,0.150542,0.00335264
1718,39186,535,4,0.153249,0.00630334
1719,44812,535,4,0.156864,0.00937793
1720,51246,535,4,0.166817,0.00970374
1721,58604,535,4,0.176112,0.00900826
1722,67018,535,4,0.185036,0.00394566
1723,76640,535,4,0.193965,0.00454198
1724,87643,535,4,0.204555,0.0068264
1725,100226,535,4,0.21837,0.00490079
1726,114616,535,4,0.228949,0.00357629
1727,131072,535,4,0.239749,0.008007
1728,2048,612,4,0.0841252,0.00906612
1729,2342,612,4,0.0923855,0.00977019
1730,2678,612,4,0.0974816,0.00497406
1731,3063,612,4,0.098028,0.00960228
1732,3503,612,4,0.0994081,0.00669134
1733,4005,612,4,0.100431,0.00998619
1734,4581,612,4,0.112464,0.00484006
1735,5238,612,4,0.115067,0.00560564
1736,5990,612,4,0.114688,0.00598342
1737,6850,612,4,0.113865,0.0050627
1738,7834,612,4,0.117963,0.00613937
1739,8958,612,4,0.132694,0.00441962
1740,10245,612,4,0.138173,0.00237772
1741,11715,612,4,0.138462,0.00437976
1742,13398,612,4,0.142002,0.000920748
1743,15321,612,4,0.142614,0.00643292
1744,17521,612,4,0.152775,0.00297388
1745,20036,612,4,0.153823,0.00292582
1746,22913,612,4,0.155098,0.00646439
1747,26203,612,4,0.159143,0.00384117
1748,29965,612,4,0.161402,0.00659689
1749,34267,612,4,0.166644,0.00807885
1750,39186,612,4,0.16954,0.00521867
1751,44812,612,4,0.177149,0.00365275
1752,51246,612,4,0.186438,0.00289109
1753,58604,612,4,0.196946,0.00212851
1754,67018,612,4,0.207145,0.00159034
1755,76640,612,4,0.220234,0.0016839
1756,87643,612,4,0.228457,0.00487345
1757,100226,612,4,0.245905,0.00287321
1758,114616,612,4,0.253382,0.00486284
1759,131072,612,4,0.267475,0.00492731
1760,2048,700,4,0.104261,0.00788604
1761,2342,700,4,0.113982,0.00595611
1762,2678,700,4,0.122906,0.00771305
1763,3063,700,4,0.124148,0.00782091
1764,3503,700,4,0.123112,0.00441021
1765,4005,700,4,0.125106,0.00493944
1766,4581,700,4,0.137717,0.00622013
1767,5238,700,4,0.141169,0.00673539
1768,5990,700,4,0.143391,0.00255478
1769,6850,700,4,0.145286,0.00522793
1770,7834,700,4,0.14661,0.00296648
1771,8958,700,4,0.167348,0.00448305
1772,10245,700,4,0.171264,0.00847365
1773,11715,700,4,0.172649,0.00461161
1774,13398,700,4,0.178543,0.00563883
1775,15321,700,4,0.180162,0.00965386
1776,17521,700,4,0.191525,0.00441829
1777,20036,700,4,0.196272,0.00589367
1778,22913,700,4,0.194533,0.00572648
1779,26203,700,4,0.202674,0.00665079
1780,29965,700,4,0.204923,0.00573693
1781,34267,700,4,0.211282,0.00652364
1782,39186,700,4,0.214802,0.00480012
1783,44812,700,4,0.225006,0.00482667
1784,51246,700,4,0.234393,0.00283861
1785,58604,700,4,0.245233,0.00602599
1786,67018,700,4,0.255383,0.00478607
1787,76640,700,4,0.267944,0.00544815
1788,87643,700,4,0.283453,0.00655217
1789,100226,700,4,0.304567,0.00676398
1790,114616,700,4,0.317973,0.0042266
1791,131072,700,4,0.339795,0.00511989
1792,2048,801,4,0.130266,0.0074624
1793,2342,801,4,0.143383,0.00510572
1794,2678,801,4,0.149586,0.00986901
1795,3063,801,4,0.152658,0.00725774
1796,3503,801,4,0.154293,0.00477921
1797,4005,801,4,0.157006,0.00740106
1798,4581,801,4,0.170813,0.00364187
1799,5238,801,4,0.181401,0.00226035
1800,5990,801,4,0.181582,0.00296961
1801,6850,801,4,0.184869,0.00247654
1802,7834,801,4,0.185557,0.00490051
1803,8958,801,4,0.210909,0.00590179
1804,10245,801,4,0.212778,0.00160716
1805,11715,801,4,0.217691,0.0046726
1806,13398,801,4,0.223777,0.00174704
1807,15321,801,4,0.226362,0.00966374
1808,17521,801,4,0.24116,0.00470118
1809,20036,801,4,0.241763,0.00239669
1810,22913,801,4,0.243506,0.00328711
1811,26203,801,4,0.252124,0.00466562
1812,29965,801,4,0.253954,0.0043624
1813,34267,801,4,0.263269,0.00281244
1814,39186,801,4,0.268278,0.00460168
1815,44812,801,4,0.279373,0.00294206
1816,51246,801,4,0.293583,0.00303158
1817,58604,801,4,0.307411,0.00240319
1818,67018,801,4,0.317724,0.00179633
1819,76640,801,4,0.331776,0.00319259
1820,87643,801,4,0.35574,0.00263855
1821,100226,801,4,0.376763,0.000914736
1822,114616,801,4,0.398831,0.00327885
1823,131072,801,4,0.419564,0.00186775
1824,2048,916,4,0.154867,0.00629517
1825,2342,916,4,0.171257,0.00268477
1826,2678,916,4,0.180459,0.00610267
1827,3063,916,4,0.186834,0.00422607
1828,3503,916,4,0.187732,0.00811682
1829,4005,916,4,0.190336,0.00290728
1830,4581,916,4,0.208194,0.00561072
1831,5238,916,4,0.220046,0.00355122
1832,5990,916,4,0.219489,0.00436996
1833,6850,916,4,0.223789,0.00380865
1834,7834,916,4,0.225109,0.00326589
1835,8958,916,4,0.250316,0.00762222
1836,10245,916,4,0.261133,0.00787969
1837,11715,916,4,0.264044,0.00241984
1838,13398,916,4,0.275423,0.00297594
1839,15321,916,4,0.274376,0.00244013
1840,17521,916,4,0.292806,0.00493275
1841,20036,916,4,0.290789,0.00273148
1842,22913,916,4,0.295683,0.00354858
1843,26203,916,4,0.307412,0.000963222
1844,29965,916,4,0.307914,0.00439804
1845,34267,916,4,0.319338,0.00373746
1846,39186,916,4,0.324787,0.00593834
1847,44812,916,4,0.337631,0.00550347
1848,51246,916,4,0.353773,0.00184783
1849,58604,916,4,0.371372,0.00284212
1850,67018,916,4,0.385434,0.003907
1851,76640,916,4,0.403738,0.00268341
1852,87643,916,4,0.422491,0.00187903
1853,100226,916,4,0.453298,0.00244896
1854,114616,916,4,0.470939,0.00621556
1855,131072,916,4,0.499614,0.00432423
1856,2048,1047,4,0.151047,0.00466923
1857,2342,1047,4,0.162292,0.0047328
1858,2678,1047,4,0.170726,0.00414321
1859,3063,1047,4,0.179836,0.00313011
1860,3503,1047,4,0.181252,0.00196564
1861,4005,1047,4,0.183434,0.00300018
1862,4581,1047,4,0.195576,0.00548491
1863,5238,1047,4,0.208103,0.00199617
1864,5990,1047,4,0.208231,0.00527738
1865,6850,1047,4,0.212911,0.00390682
1866,7834,1047,4,0.218011,0.00509212
1867,8958,1047,4,0.228306,0.00372258
1868,10245,1047,4,0.233337,0.00467005
1869,11715,1047,4,0.237716,0.00207999
1870,13398,1047,4,0.245601,0.00390265
1871,15321,1047,4,0.246291,0.00469476
1872,17521,1047,4,0.261928,0.00416733
1873,20036,1047,4,0.271,0.00364327
1874,22913,1047,4,0.277594,0.00380335
1875,26203,1047,4,0.293126,0.00278201
1876,29965,1047,4,0.310435,0.00242242
1877,34267,1047,4,0.328137,0.00351144
1878,39186,1047,4,0.342142,0.00260278
1879,44812,1047,4,0.367566,0.00727085
1880,51246,1047,4,0.39659,0.00361577
1881,58604,1047,4,0.421459,0.00410596
1882,67018,1047,4,0.457937,0.00366685
1883,76640,1047,4,0.496678,0.00255701
1884,87643,1047,4,0.533219,0.00348789
1885,100226,1047,4,0.582733,0.00407406
1886,114616,1047,4,0.6244,0.002675
1887,131072,1047,4,0.699856,0.00972586
1888,2048,1197,4,0.177659,0.00966676
1889,2342,1197,4,0.191789,0.00464075
1890,2678,1197,4,0.202856,0.00147263
1891,3063,1197,4,0.212091,0.00179552
1892,3503,1197,4,0.216721,0.00535269
1893,4005,1197,4,0.219461,0.00326455
1894,4581,1197,4,0.23246,0.00285649
1895,5238,1197,4,0.246994,0.00295536
1896,5990,1197,4,0.250656,0.00379861
1897,6850,1197,4,0.255363,0.00404541
1898,7834,1197,4,0.259354,0.00157357
1899,8958,1197,4,0.2727,0.00226956
1900,10245,1197,4,0.280641,0.00190491
1901,11715,1197,4,0.286432,0.00630346
1902,13398,1197,4,0.29512,0.00257904
1903,15321,1197,4,0.297765,0.00542052
1904,17521,1197,4,0.316773,0.00457015
1905,20036,1197,4,0.324108,0.00412302
1906,22913,1197,4,0.336104,0.00237147
1907,26203,1197,4,0.352297,0.0024783
1908,29965,1197,4,0.370875,0.00381657
1909,34267,1197,4,0.392383,0.0037999
1910,39186,1197,4,0.407482,0.00376373
1911,44812,1197,4,0.441611,0.00279441
1912,51246,1197,4,0.477108,0.00531665
1913,58604,1197,4,0.510273,0.00425015
1914,67018,1197,4,0.552453,0.00400397
1915,76640,1197,4,0.603465,0.00393775
1916,87643,1197,4,0.636376,0.00323161
1917,100226,1197,4,0.696463,0.00189992
1918,114616,1197,4,0.75066,0.00537958
1919,131072,1197,4,0.817098,0.00183913
1920,2048,1369,4,0.208432,0.00606537
1921,2342,1369,4,0.230232,0.00883708
1922,2678,1369,4,0.237266,0.00407459
1923,3063,1369,4,0.250681,0.00127815
1924,3503,1369,4,0.258553,0.00317855
1925,4005,1369,4,0.261368,0.0024031
1926,4581,1369,4,0.276548,0.00499233
1927,5238,1369,4,0.292589,0.00496597
1928,5990,1369,4,0.298797,0.00245094
1929,6850,1369,4,0.305203,0.00267753
1930,7834,1369,4,0.308996,0.0020576
1931,8958,1369,4,0.326092,0.00251084
1932,10245,1369,4,0.335319,0.00176542
1933,11715,1369,4,0.339588,0.00442506
1934,13398,1369,4,0.351172,0.0021506
1935,15321,1369,4,0.354117,0.00104902
1936,17521,1369,4,0.376918,0.00170621
1937,20036,1369,4,0.384771,0.00225137
1938,22913,1369,4,0.397007,0.00283662
1939,26203,1369,4,0.419702,0.00368081
1940,29965,1369,4,0.441304,0.00424929
1941,34267,1369,4,0.465749,0.00286405
1942,39186,1369,4,0.485509,0.0035364
1943,44812,1369,4,0.521271,0.00241906
1944,51246,1369,4,0.559724,0.00355473
1945,58604,1369,4,0.59544,0.00211804
1946,67018,1369,4,0.646013,0.00140094
1947,76640,1369,4,0.701463,0.0016342
1948,87643,1369,4,0.753527,0.00377066
1949,100226,1369,4,0.838212,0.00373822
1950,114616,1369,4,0.881003,0.000829994
1951,131072,1369,4,0.966639,0.00321654
1952,2048,1566,4,0.254913,0.0030777
1953,2342,1566,4,0.272839,0.00476507
1954,2678,1566,4,0.291801,0.00270079
1955,3063,1566,4,0.303364,0.0032091
1956,3503,1566,4,0.315697,0.00271593
1957,4005,1566,4,0.320033,0.00213985
1958,4581,1566,4,0.34121,0.00349359
1959,5238,1566,4,0.358896,0.00364262
1960,5990,1566,4,0.370909,0.00338496
1961,6850,1566,4,0.379236,0.00402921
1962,7834,1566,4,0.383242,0.00311326
1963,8958,1566,4,0.398996,0.00317406
1964,10245,1566,4,0.413504,0.00285358
1965,11715,1566,4,0.418373,0.00205671
1966,13398,1566,4,0.427383,0.00149698
1967,15321,1566,4,0.436143,0.00323586
1968,17521,1566,4,0.456467,0.00169956
1969,20036,1566,4,0.469965,0.00446632
1970,22913,1566,4,0.484036,0.00200487
1971,26203,1566,4,0.512299,0.00156893
1972,29965,1566,4,0.539507,0.00232894
1973,34267,1566,4,0.573311,0.00201899
1974,39186,1566,4,0.594437,0.00319443
1975,44812,1566,4,0.633693,0.00176624
1976,51246,1566,4,0.687243,0.00187044
1977,58604,1566,4,0.728953,0.00113068
1978,67018,1566,4,0.790159,0.00330432
1979,76640,1566,4,0.845768,0.00170171
